RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,01132,Mark Brooks,2.000,2,1
1,0,26758,David Hearn,2.000,2,1
1,0,10733,Kent Jones,2.000,2,1
1,0,21949,Joe Ogilvie,2.000,2,1
1,0,02104,Jeff Sluman,2.000,2,1
6,0,23036,Chris Anderson,3.000,3,1
6,0,07867,Woody Austin,3.000,3,1
6,0,24227,Justin Bolli,3.000,3,1
6,0,28088,Matt Davidson,3.000,3,1
6,0,23983,Luke Donald,3.000,3,1
6,0,08725,Tom Gillis,3.000,3,1
6,0,01418,Bill Glasson,3.000,3,1
6,0,01473,Todd Hamilton,3.000,3,1
6,0,06573,Brandt Jobe,3.000,3,1
6,0,23108,Matt Kuchar,3.000,3,1
6,0,20502,Michael Long,3.000,3,1
6,0,24912,Will MacKenzie,3.000,3,1
6,0,06515,Shaun Micheel,3.000,3,1
6,0,01928,Corey Pavin,3.000,3,1
6,0,10912,Craig Perks,3.000,3,1
6,0,21951,Joey Snyder III,3.000,3,1
6,0,06527,Steve Stricker,3.000,3,1
6,0,08385,Omar Uresti,3.000,3,1
6,0,20160,Charlie Wi,3.000,3,1
6,0,10425,Jay Williamson,3.000,3,1
6,0,21878,Mark Wilson,3.000,3,1
27,0,12660,Jesper Parnevik,3.500,7,2
28,0,01024,Billy Andrade,4.000,8,2
28,0,24925,Jonathan Byrd,4.000,8,2
28,0,24357,K.J. Choi,4.000,8,2
28,0,20850,Daniel Chopra,4.000,4,1
28,0,19972,José Coceres,4.000,4,1
28,0,01329,Brad Faxon,4.000,4,1
28,0,08993,Franklin Langham,4.000,4,1
28,0,01810,Phil Mickelson,4.000,12,3
28,0,01823,Larry Mize,4.000,8,2
28,0,06567,Vijay Singh,4.000,4,1
28,0,26287,Roland Thatcher,4.000,4,1
39,0,01941,Tom Pernice Jr.,4.500,9,2
39,0,25345,Carl Pettersson,4.500,9,2
41,0,21633,Steve Allan,5.000,5,1
41,0,01042,Paul Azinger,5.000,5,1
41,0,22371,Aaron Baddeley,5.000,5,1
41,0,19824,Craig Barlow,5.000,5,1
41,0,24290,D.J. Brigman,5.000,5,1
41,0,01161,Mark Calcavecchia,5.000,5,1
41,0,12826,Paul Claxton,5.000,5,1
41,0,06034,Marco Dawson,5.000,5,1
41,0,06621,Joe Durant,5.000,5,1
41,0,07457,Steve Flesch,5.000,10,2
41,0,01388,Robert Gamez,5.000,5,1
41,0,21806,Paul Gow,5.000,5,1
41,0,24980,Scott Gutschewski,5.000,10,2
41,0,23063,Scott Hend,5.000,5,1
41,0,20433,Mark Hensby,5.000,5,1
41,0,21350,Ryuji Imada,5.000,5,1
41,0,21731,Freddie Jacobson,5.000,5,1
41,0,08075,Jerry Kelly,5.000,5,1
41,0,23552,Hank Kuehne,5.000,5,1
41,0,01724,Jeff Maggert,5.000,10,2
41,0,12680,Shigeki Maruyama,5.000,5,1
41,0,01761,Len Mattiace,5.000,5,1
41,0,01887,Mark O'Meara,5.000,5,1
41,0,20572,Rod Pampling,5.000,5,1
41,0,24361,Pat Perez,5.000,5,1
41,0,21959,Ted Purdy,5.000,5,1
41,0,23497,Tag Ridings,5.000,5,1
41,0,22548,Patrick Sheehan,5.000,5,1
41,0,22293,Heath Slocum,5.000,5,1
41,0,23325,Vaughn Taylor,5.000,5,1
41,0,12454,Mario Tiziani,5.000,5,1
41,0,02223,Bob Tway,5.000,5,1
41,0,20812,Tjaart van der Walt,5.000,10,2
41,0,02246,Duffy Waldorf,5.000,5,1
41,0,23349,Charles Warren,5.000,5,1
41,0,12602,Dean Wilson,5.000,10,2
77,0,11032,Frank Lickliter II,5.400,27,5
78,0,23540,Jason Allred,5.500,11,2
79,0,10117,Bob Heintz,6.000,6,1
79,0,06332,Neal Lancaster,6.000,6,1
79,0,01706,Davis Love III,6.000,12,2
79,0,22046,Geoff Ogilvy,6.000,6,1
83,0,26679,Kevin Stadler,6.667,20,3
84,0,01599,Steve Jones,7.000,7,1
