RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,48081,Xander Schauffele,9580.956
2,0,46046,Scottie Scheffler,9145.556
3,0,47959,Bryson DeChambeau,6993.000
4,0,50525,Collin Morikawa,2478.133
5,0,27644,Brian Harman,2250.561
6,0,29420,Billy Horschel,2037.223
7,0,51766,Wyndham Clark,1936.213
8,0,35450,Patrick Cantlay,1613.255
9,0,34098,Russell Henley,1600.426
10,0,29725,Tony Finau,1575.878
11,0,51634,Sahith Theegala,1234.287
12,0,39977,Max Homa,1229.883
13,0,46442,Maverick McNealy,876.387
14,0,34099,Harris English,809.343
15,0,49947,Taylor Moore,762.756
16,0,57366,Cameron Young,753.991
17,0,30926,Chris Kirk,739.751
18,0,47347,Adam Schenk,690.536
19,0,47504,Sam Burns,662.674
20,0,33448,Justin Thomas,611.638
21,0,34076,Joel Dahmen,606.250
21,0,55789,Taylor Montgomery,606.250
23,0,47483,Will Zalatoris,588.969
24,0,48117,Kurt Kitayama,572.548
25,0,58168,Davis Thompson,542.671
26,0,33141,Keegan Bradley,517.158
27,0,28775,Nate Lashley,489.583
28,0,52375,Doug Ghim,485.433
29,0,54628,Lee Hodges,479.229
30,0,34360,Patrick Reed,437.587
31,0,37275,Sam Ryder,406.250
32,0,56630,Akshay Bhatia,402.218
33,0,36689,Brooks Koepka,381.643
34,0,57362,Austin Eckroat,379.777
35,0,36801,Mark Hubbard,317.840
36,0,49771,J.T. Poston,305.157
37,0,25900,Lucas Glover,298.969
38,0,47993,Denny McCarthy,287.380
39,0,54783,Dylan Wu,285.536
40,0,35532,Tom Hoge,266.562
41,0,34046,Jordan Spieth,245.891
42,0,40058,Zac Blair,243.368
43,0,32102,Rickie Fowler,240.302
44,0,40026,Daniel Berger,203.607
44,0,51977,Max Greyserman,203.607
46,0,45734,John Catlin,202.700
47,0,29535,Brice Garnett,198.468
48,0,34213,Grayson Murray,191.919
49,0,36871,Matt NeSmith,186.250
50,0,36884,Ben Kohles,158.508
51,0,30927,Brendon Todd,153.389
52,0,33413,Ben Martin,152.813
53,0,30925,Dustin Johnson,139.189
54,0,47591,Eric Cole,138.220
55,0,31323,Gary Woodland,122.505
56,0,51600,Jimmy Stanger,119.286
57,0,47420,Jake Knapp,116.063
58,0,01810,Phil Mickelson,113.325
59,0,56781,Isaiah Salinda,110.894
60,0,36326,David Lipsky,93.750
61,0,34256,Andrew Putnam,92.837
62,0,27129,Luke List,86.000
63,0,49590,Frankie Capan III,72.305
64,0,26596,Ryan Moore,70.063
65,0,45609,Tyler Duncan,53.500
65,0,39324,J.J. Spaun,53.500
67,0,34587,Chan Kim,51.500
67,0,34466,Peter Malnati,51.500
69,0,23108,Matt Kuchar,51.065
69,0,40162,Justin Lower,51.065
71,0,39546,Keith Mitchell,49.750
72,0,39524,Sean Crocker,45.238
73,0,51890,Greyson Sigg,44.546
74,0,08793,Tiger Woods,44.400
75,0,52374,Brandon Wu,39.982
76,0,59652,Sam Bennett,39.548
77,0,60019,Jackson Suber,39.113
78,0,57944,Andy Ogletree,38.275
79,0,46402,Talor Gooch,27.017
80,0,63181,Braden Shattuck,22.830
81,0,46628,Jeremy Wells,22.140
