RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
72,0,56266,Deon Germishuys,.3827,19.8980,-11.0351,13.8165
73,0,47239,Phachara Khongwatmai,.3784,15.1353,-12.1881,3.7510
74,0,39262,Alvaro Ortiz,.3758,17.6608,-3.9608,14.6132
75,0,35225,Brandon Stone,.3742,19.4598,-8.5514,14.9212
76,0,46270,Takashi Ogiso,.3737,17.9353,-6.3280,12.5177
77,0,25883,Kyung Nam Kang,.3736,14.9449,-7.5224,7.2332
78,0,32058,José de Jesús Rodríguez,.3721,14.8826,-7.3335,13.1162
79,0,57321,Matthew Anderson,.3711,14.8459,-1.1567,14.3959
80,0,24461,Thomas Aiken,.3678,16.5517,-4.5492,11.6993
81,0,57688,Casey Jarvis,.3668,19.0741,-13.9965,9.9704
82,0,29334,Jaco Ahlers,.3662,17.9425,-13.6051,8.6525
83,0,29939,Fabrizio Zanotti,.3629,17.0554,-14.2633,7.9185
84,0,56272,Wilco Nienaber,.3545,18.4353,-10.1049,10.8195
85,0,35296,Haotong Li,.3476,14.5990,-11.9706,15.8272
86,0,37338,Zecheng Dou,.3445,17.9152,-19.4369,7.5568
87,0,31681,Louis de Jager,.3427,17.8209,-14.8125,7.1884
88,0,48018,Sadom Kaewkanjana,.3412,13.6491,-16.6578,6.6364
89,0,37446,Jacques Kruyswijk,.3395,15.6187,-9.0554,6.6681
90,0,35490,Wil Bateman,.3363,15.4717,-10.3026,12.7780
91,0,37380,Curtis Luck,.3332,13.3281,-8.3014,1.8101
92,0,32815,Masahiro Kawamura,.3302,16.5093,-13.5252,10.6570
93,0,66583,Taisei Shimizu,.3203,16.0173,-9.1247,10.4579
94,0,58065,Denwit David Boriboonsub,.3100,14.2583,-7.6886,7.0109
95,0,35778,Kazuki Higa,.3088,16.0572,-19.5847,6.3684
96,0,33023,Ockie Strydom,.3069,15.9600,-18.9537,8.5534
97,0,35261,Miguel Tabuena,.3048,12.1915,-6.8551,4.3499
98,0,39958,Jeunghun Wang,.3047,12.1894,-7.0902,8.6983
99,0,20721,Darren Fichardt,.3046,15.8367,-9.4291,3.9195
100,0,55892,Étienne Papineau,.3022,12.0872,-4.5916,8.9833
101,0,36735,Jorge Fernández Valdés,.2997,11.9899,-8.9407,2.3883
102,0,46879,Naoyuki Kataoka,.2961,15.3976,-10.2334,8.8003
103,0,34541,Poom Saksansin,.2956,13.3027,-8.7976,3.0824
104,0,31577,Tano Goya,.2951,15.3462,-9.0184,9.2946
105,0,35230,Nelson Ledesma,.2937,14.6847,-6.5049,11.3764
106,0,35376,Roberto Díaz,.2911,15.1366,-7.4061,8.4061
107,0,29930,Mike Hendry,.2899,11.8879,-5.5613,8.6288
108,0,54299,Taichi Kho,.2895,11.5783,-6.4443,4.0449
108,0,28521,Ryutaro Nagano,.2895,13.3162,-11.0612,1.2415
110,0,34656,Mikumu Horikawa,.2824,14.6825,-17.2749,5.6684
111,0,32618,Rhein Gibson,.2771,14.4066,-7.8729,8.0594
112,0,31016,Tomoharu Otsuki,.2751,14.3036,-19.6005,3.7009
113,0,31569,Jason Scrivener,.2682,13.9445,-15.0301,4.7150
114,0,54621,Kazuma Kobori,.2550,10.2007,-3.2786,11.1501
115,0,34697,Yi Cao,.2534,10.1363,-3.6896,5.5521
116,0,46724,Jeong Woo Ham,.2479,12.1447,-8.7972,3.9075
117,0,39067,MJ Daffue,.2470,12.8435,-18.2041,4.2342
118,0,28679,Fabián Gómez,.2469,12.5937,-9.2733,5.0516
119,0,35181,Daniel van Tonder,.2424,12.6047,-8.7686,8.8763
120,0,59567,Emilio Gonzalez,.2361,9.4422,-1.6712,9.0547
121,0,32816,Satoshi Kodaira,.2315,12.0380,-11.6308,3.9566
122,0,28259,Sangmoon Bae,.2274,9.0977,-3.7727,5.4738
123,0,55930,Fred Biondi,.2226,8.9052,-2.3445,7.0148
124,0,47079,Harrison Endycott,.2197,11.4220,-13.5095,6.6641
125,0,35752,Mikiya Akutsu,.2178,11.3247,-6.1103,6.4095
126,0,47842,Hanbyeol Kim,.2153,8.6123,-4.4624,4.6750
127,0,51336,Maverick Antcliff,.2098,8.6038,-3.8657,7.6687
128,0,33870,Ashun Wu,.2096,10.9012,-11.1662,7.2013
129,0,35087,Bio Kim,.2043,10.6216,-14.8958,3.9762
130,0,23802,Brad Kennedy,.2014,8.6622,-13.3478,2.7083
131,0,60386,Sudarshan Yellamaraju,.2005,8.0181,-2.5173,6.4694
132,0,23063,Scott Hend,.1950,8.5794,-5.3178,6.3203
133,0,35110,Brett Drewitt,.1948,9.7407,-8.2015,3.1592
134,0,49481,Tae Hee Lee,.1935,10.0595,-7.9514,4.3981
135,0,56003,Yongjun Bae,.1906,9.9090,-10.2116,3.0824
136,0,59743,Aguri Iwasaki,.1868,9.7132,-13.0172,2.7851
137,0,33115,Jinho Choi,.1861,8.3742,-5.3916,4.4762
138,0,32776,Yeongsu Kim,.1854,9.6431,-8.2866,6.0360
139,0,50286,A.J. Ewart,.1804,7.2151,-.2205,6.9250
140,0,35930,Deyen Lawson,.1798,7.7317,-4.1864,4.8362
141,0,46837,Yuxin Lin,.1789,7.1544,-1.7638,5.6957
142,0,30191,Julián Etulain,.1757,7.0284,-2.8192,5.0634
143,0,63371,Chanmin Jung,.1745,7.6786,-5.9617,1.1417
144,0,35201,Benjamin Follett-Smith,.1740,9.0490,-7.0014,5.9467
145,0,45985,Jacobus Prinsloo,.1675,8.7085,-9.5821,4.2170
146,0,58652,Sam Jones,.1657,6.6288,-.5610,5.8784
147,0,51441,KK Limbhasut,.1549,6.1979,-1.3744,6.4932
148,0,47081,Daniel Gale,.1538,6.1520,-3.0571,5.8313
149,0,45396,Tomoyasu Sugiyama,.1512,7.1078,-4.5015,3.6087
150,0,33605,Gunn Charoenkul,.1509,7.2418,-7.4759,3.6296
150,0,47238,Jazz Janewattananond,.1509,7.8480,-12.8037,2.0567
152,0,27140,Justin Walters,.1493,7.6154,-9.1298,3.7359
153,0,54871,Grant Booth,.1478,5.9102,-.0392,5.8618
154,0,35133,Bryce Easton,.1471,7.6482,-6.0893,3.4891
155,0,52583,Sanghun Shin,.1459,5.8345,-6.7329,.0000
156,0,36724,Augusto Núñez,.1448,6.9510,-11.8384,3.6525
157,0,46930,Jaekyeong Lee,.1435,5.7418,-5.9196,.5089
158,0,51366,Riki Kawamoto,.1434,7.4584,-12.6739,2.4292
159,0,35807,José Toledo,.1394,5.5752,-4.0920,2.7058
160,0,50527,Jared du Toit,.1389,5.5557,-1.7959,4.8592
161,0,46798,Anthony Quayle,.1375,6.8738,-11.4896,2.2331
162,0,34300,Daijiro Izumida,.1366,6.5572,-7.0733,2.2900
163,0,54480,Justin De Los Santos,.1356,6.6438,-6.8110,2.1655
164,0,46955,Haydn Barron,.1349,5.3955,-2.9790,3.9047
165,0,54278,Mateo Fernández de Oliveira,.1331,5.3224,-.5432,4.9888
166,0,52956,Kyle Barker,.1305,6.7880,-4.6301,2.9915
167,0,35986,Todd Sinnott,.1297,5.5791,-6.2838,1.7719
168,0,45477,Manu Gandas,.1286,6.6853,-4.3914,5.0787
169,0,27974,Sung Kang,.1275,6.5010,-4.4435,3.4870
170,0,35147,JJ Senekal,.1246,6.4793,-6.7354,2.5150
171,0,24357,K.J. Choi,.1242,4.9688,-.5773,4.9638
172,0,50673,Martin Rohwer,.1237,6.4327,-3.4447,4.4209
173,0,31670,Matthew Griffin,.1184,4.7369,-2.4365,4.5517
174,0,48933,Ryuichi Oiwa,.1183,6.1528,-4.5355,4.6818
175,0,54876,Chen Guxin,.1172,6.0925,-5.3202,2.1309
176,0,22056,Cameron Percy,.1136,4.5456,-8.8498,.0000
177,0,26904,Andrew Martin,.1051,4.2048,-2.9005,3.1223
178,0,36391,Ricardo Celia,.1032,4.1265,-.9585,3.3850
179,0,33082,Om Prakash Chouhan,.1026,5.3366,-4.0299,.9917
180,0,54422,Christo Lamprecht,.1025,4.1005,-.4620,3.3155
181,0,58164,Kohei Okada,.1018,4.0718,-.9365,3.4706
182,0,45519,Justin Warren,.1001,4.0041,-1.9438,3.4340
183,0,31652,Tommy Cocha,.0961,3.8422,-2.7455,3.1852
184,0,31395,Yosuke Asaji,.0945,4.8206,-4.0571,.9348
185,0,47154,Martin Contini,.0942,4.0527,-3.5705,1.1914
186,0,35113,Dimi Papadatos,.0933,4.6655,-5.9023,.3573
187,0,57504,Sampson Zheng,.0900,3.5987,-.1747,3.7734
188,0,61534,Jeffrey Guan,.0898,3.5936,-1.4503,2.0760
189,0,53140,Yuta Uetake,.0877,4.2968,-5.2004,.9359
190,0,49117,Isidro Benitez,.0873,3.4902,-2.6912,2.4851
191,0,36327,Justin Quiban,.0854,3.4176,-1.6403,2.2886
192,0,45798,Zach Murray,.0847,3.8127,-3.5244,1.0021
193,0,45569,Marcos Montenegro,.0826,3.3036,-1.9073,1.8196
