RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,32839,Hideki Matsuyama,-.135,52,-7.00
2,0,25572,Graeme McDowell,-.100,40,-4.00
3,0,20593,Greg Chalmers,-.091,77,-7.00
3,0,26679,Kevin Stadler,-.091,44,-4.00
5,0,29420,Billy Horschel,-.081,37,-3.00
6,0,27895,Jonas Blixt,-.067,30,-2.00
7,0,30925,Dustin Johnson,-.061,33,-2.00
8,0,29478,Kevin Kisner,-.056,72,-4.00
9,0,27644,Brian Harman,-.055,91,-5.00
10,0,31202,William McGirt,-.054,74,-4.00
10,0,20160,Charlie Wi,-.054,74,-4.00
12,0,28307,Matt Every,-.053,57,-3.00
13,0,20848,Ángel Cabrera,-.052,58,-3.00
13,0,27095,Nick Watney,-.052,58,-3.00
15,0,29479,Scott Brown,-.046,87,-4.00
16,0,32102,Rickie Fowler,-.045,44,-2.00
16,0,02206,David Toms,-.045,44,-2.00
18,0,22405,Justin Rose,-.044,45,-2.00
19,0,27963,Chris Stroud,-.042,72,-3.00
20,0,26851,Marc Leishman,-.037,54,-2.00
21,0,26758,David Hearn,-.031,64,-2.00
22,0,30926,Chris Kirk,-.029,70,-2.00
23,0,32366,Kevin Chappell,-.028,72,-2.00
24,0,20396,Lee Westwood,-.026,38,-1.00
25,0,27408,Martin Kaymer,-.023,43,-1.00
25,0,34360,Patrick Reed,-.023,44,-1.00
27,0,30944,Jason Kokrak,-.020,49,-1.00
27,0,27649,Brandt Snedeker,-.020,50,-1.00
29,0,33141,Keegan Bradley,-.019,53,-1.00
30,0,22621,Ben Curtis,-.017,58,-1.00
30,0,34409,David Lingmerth,-.017,58,-1.00
32,0,12716,Charley Hoffman,-.016,62,-1.00
32,0,27141,J.B. Holmes,-.016,64,-1.00
34,0,25562,Andres Romero,-.015,65,-1.00
35,0,33461,Morgan Hoffmann,-.013,77,-1.00
36,0,10885,Robert Allenby,E,63,E
36,0,28259,Sangmoon Bae,E,60,E
36,0,24846,Ricky Barnes,E,73,E
36,0,25364,Paul Casey,E,34,E
36,0,20229,Stewart Cink,E,66,E
36,0,28089,Jason Day,E,26,E
36,0,06522,Ernie Els,E,44,E
36,0,25191,Gonzalo Fernandez-Castaño,E,52,E
36,0,10809,Jim Furyk,E,61,E
36,0,21209,Sergio Garcia,E,30,E
36,0,24024,Zach Johnson,E,63,E
36,0,10860,Justin Leonard,E,71,E
36,0,35300,Andrew Loupe,E,47,E
36,0,24781,Hunter Mahan,E,57,E
36,0,28475,Jeff Overton,E,56,E
36,0,29221,Webb Simpson,E,51,E
36,0,34264,Hudson Swafford,E,52,E
36,0,32333,Kevin Tway,E,34,E
36,0,28132,Tyrone Van Aswegen,E,61,E
36,0,27770,Camilo Villegas,E,76,E
36,0,10423,Mike Weir,E,48,E
36,0,31323,Gary Woodland,E,58,E
58,0,21961,Charles Howell III,+.012,85,+1.00
59,0,23638,Brendon de Jonge,+.014,69,+1.00
59,0,24358,Robert Garrigus,+.014,71,+1.00
61,0,24490,George McNeill,+.015,68,+1.00
62,0,32200,Roberto Castro,+.016,63,+1.00
63,0,23409,James Driscoll,+.018,57,+1.00
63,0,27120,Troy Matteson,+.018,57,+1.00
63,0,20645,John Senden,+.018,55,+1.00
66,0,32150,Michael Thompson,+.020,49,+1.00
67,0,23800,Bryce Molder,+.022,45,+1.00
68,0,21753,Brian Davis,+.023,87,+2.00
68,0,27436,Graham DeLaet,+.023,44,+1.00
68,0,31557,Jim Herman,+.023,44,+1.00
71,0,26956,Bronson La'Cassie,+.025,40,+1.00
72,0,25240,D.A. Points,+.027,37,+1.00
72,0,25834,Daniel Summerhays,+.027,75,+2.00
74,0,29740,Brad Fritsch,+.028,36,+1.00
75,0,24507,Jason Bohn,+.029,68,+2.00
75,0,24494,Erik Compton,+.029,70,+2.00
77,0,26300,Matt Jones,+.030,66,+2.00
78,0,22046,Geoff Ogilvy,+.031,65,+2.00
78,0,25349,Tim Wilkinson,+.031,65,+2.00
80,0,33122,Russell Knox,+.032,93,+3.00
81,0,35732,Wes Roach,+.033,60,+2.00
81,0,25632,Jimmy Walker,+.033,60,+2.00
83,0,29289,S.Y. Noh,+.034,58,+2.00
83,0,27330,Josh Teater,+.034,59,+2.00
85,0,23983,Luke Donald,+.036,28,+1.00
85,0,30692,Scott Stallings,+.036,56,+2.00
87,0,30927,Brendon Todd,+.037,81,+3.00
88,0,26596,Ryan Moore,+.038,53,+2.00
