RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,20127,Chris Riley,+.290,69,+20.00
2,0,06004,Stephen Ames,+.351,57,+20.00
3,0,23108,Matt Kuchar,+.354,79,+28.00
4,0,01132,Mark Brooks,+.366,41,+15.00
5,0,01810,Phil Mickelson,+.367,60,+22.00
5,0,22293,Heath Slocum,+.367,90,+33.00
7,0,01941,Tom Pernice Jr.,+.368,95,+35.00
8,0,01948,Tim Petrovic,+.375,112,+42.00
9,0,24024,Zach Johnson,+.377,61,+23.00
10,0,06522,Ernie Els,+.381,42,+16.00
11,0,20766,Padraig Harrington,+.387,62,+24.00
12,0,22405,Justin Rose,+.390,41,+16.00
13,0,22046,Geoff Ogilvy,+.394,66,+26.00
14,0,10809,Jim Furyk,+.397,58,+23.00
15,0,10423,Mike Weir,+.400,70,+28.00
16,0,27095,Nick Watney,+.403,72,+29.00
17,0,26882,Michael Sim,+.408,49,+20.00
18,0,21350,Ryuji Imada,+.409,110,+45.00
19,0,27649,Brandt Snedeker,+.415,82,+34.00
20,0,20628,Arron Oberholser,+.418,55,+23.00
21,0,24457,Jaco Van Zyl,+.422,45,+19.00
22,0,25686,Jason Dufner,+.436,117,+51.00
23,0,20634,Peter Lonard,+.444,99,+44.00
23,0,24449,Parker McLachlin,+.444,117,+52.00
25,0,12652,Cameron Beckman,+.446,92,+41.00
26,0,19972,José Coceres,+.447,38,+17.00
26,0,21961,Charles Howell III,+.447,76,+34.00
28,0,24138,Ian Poulter,+.449,49,+22.00
28,0,06527,Steve Stricker,+.449,69,+31.00
30,0,19824,Craig Barlow,+.452,31,+14.00
30,0,20160,Charlie Wi,+.452,84,+38.00
32,0,01313,Steve Elkington,+.455,88,+40.00
32,0,29718,Anthony Kim,+.455,77,+35.00
34,0,07363,Craig Bowden,+.456,68,+31.00
34,0,23983,Luke Donald,+.456,57,+26.00
34,0,20574,Mathew Goggin,+.456,114,+52.00
37,0,23135,Tim Clark,+.457,46,+21.00
37,0,12782,Tim Herron,+.457,92,+42.00
39,0,12705,Cliff Kresge,+.458,118,+54.00
39,0,12680,Shigeki Maruyama,+.458,96,+44.00
39,0,25345,Carl Pettersson,+.458,96,+44.00
42,0,20229,Stewart Cink,+.459,85,+39.00
42,0,23621,Rory Sabbatini,+.459,74,+34.00
44,0,24502,Adam Scott,+.460,50,+23.00
45,0,21753,Brian Davis,+.462,91,+42.00
45,0,08375,Paul Stankowski,+.462,52,+24.00
47,0,19846,Brian Gay,+.464,110,+51.00
48,0,20098,Stuart Appleby,+.466,58,+27.00
48,0,10733,Kent Jones,+.466,116,+54.00
48,0,06515,Shaun Micheel,+.466,73,+34.00
51,0,01381,Fred Funk,+.467,60,+28.00
52,0,24357,K.J. Choi,+.468,79,+37.00
52,0,21209,Sergio Garcia,+.468,47,+22.00
54,0,25396,Kevin Na,+.470,115,+54.00
55,0,01928,Corey Pavin,+.471,87,+41.00
55,0,21878,Mark Wilson,+.471,87,+41.00
57,0,08537,J.P. Hayes,+.475,80,+38.00
57,0,22913,John Rollins,+.475,99,+47.00
59,0,08881,Tripp Isenhour,+.476,103,+49.00
59,0,11032,Frank Lickliter II,+.476,84,+40.00
61,0,21660,Jason Schultz,+.477,65,+31.00
61,0,02104,Jeff Sluman,+.477,44,+21.00
63,0,22806,Doug LaBelle II,+.478,113,+54.00
63,0,27060,John Mallinger,+.478,92,+44.00
65,0,02239,Scott Verplank,+.481,54,+26.00
66,0,20572,Rod Pampling,+.483,87,+42.00
67,0,02206,David Toms,+.484,62,+30.00
68,0,22371,Aaron Baddeley,+.487,76,+37.00
68,0,01157,Tom Byrum,+.487,39,+19.00
70,0,07223,Brian Bateman,+.488,43,+21.00
70,0,27120,Troy Matteson,+.488,86,+42.00
72,0,22212,Craig Lile,+.489,90,+44.00
73,0,06034,Marco Dawson,+.493,75,+37.00
74,0,20850,Daniel Chopra,+.495,97,+48.00
75,0,06643,Paul Goydos,+.500,60,+30.00
75,0,23718,Nathan Green,+.500,102,+51.00
75,0,12660,Jesper Parnevik,+.500,80,+40.00
75,0,12602,Dean Wilson,+.500,92,+46.00
79,0,23325,Vaughn Taylor,+.507,67,+34.00
80,0,01035,Tommy Armour III,+.508,61,+31.00
80,0,22295,Darron Stiles,+.508,61,+31.00
82,0,23623,Bo Van Pelt,+.509,106,+54.00
83,0,07867,Woody Austin,+.510,96,+49.00
84,0,20104,Ken Duke,+.511,90,+46.00
85,0,25273,Andrew Buckle,+.512,86,+44.00
86,0,20382,Stephen Leaney,+.513,76,+39.00
87,0,01024,Billy Andrade,+.514,72,+37.00
87,0,23933,Michael Boyd,+.514,70,+36.00
87,0,24140,Sean O'Hair,+.514,72,+37.00
87,0,02101,Joey Sindelar,+.514,74,+38.00
91,0,01766,Billy Mayfair,+.515,68,+35.00
91,0,24490,George McNeill,+.515,101,+52.00
91,0,21949,Joe Ogilvie,+.515,99,+51.00
94,0,21646,David Branshaw,+.517,89,+46.00
95,0,01945,Kenny Perry,+.518,56,+29.00
96,0,08793,Tiger Woods,+.519,27,+14.00
97,0,28158,Steve Marino,+.522,90,+47.00
98,0,20157,Retief Goosen,+.523,44,+23.00
99,0,01797,Rocco Mediate,+.526,76,+40.00
100,0,24924,Bill Haas,+.529,87,+46.00
100,0,08075,Jerry Kelly,+.529,87,+46.00
100,0,10425,Jay Williamson,+.529,34,+18.00
103,0,26596,Ryan Moore,+.530,66,+35.00
104,0,10117,Bob Heintz,+.532,77,+41.00
105,0,10860,Justin Leonard,+.533,75,+40.00
105,0,06595,Kevin Sutherland,+.533,90,+48.00
107,0,07547,Craig Kanada,+.536,97,+52.00
108,0,01577,Lee Janzen,+.537,54,+29.00
108,0,20645,John Senden,+.537,82,+44.00
110,0,20378,Mathias Grönberg,+.538,104,+56.00
110,0,26420,Richard Johnson,+.538,104,+56.00
110,0,02214,Kirk Triplett,+.538,80,+43.00
113,0,27141,J.B. Holmes,+.541,85,+46.00
114,0,23497,Tag Ridings,+.542,48,+26.00
115,0,01161,Mark Calcavecchia,+.545,66,+36.00
115,0,20623,Gavin Coles,+.545,77,+42.00
115,0,07457,Steve Flesch,+.545,99,+54.00
115,0,06373,José María Olazábal,+.545,66,+36.00
119,0,23613,Rich Barcelo,+.547,86,+47.00
119,0,24507,Jason Bohn,+.547,53,+29.00
119,0,01677,Tom Lehman,+.547,53,+29.00
122,0,21731,Freddie Jacobson,+.548,62,+34.00
123,0,20472,Alex Cejka,+.550,80,+44.00
123,0,24361,Pat Perez,+.550,80,+44.00
123,0,02223,Bob Tway,+.550,111,+61.00
126,0,21959,Ted Purdy,+.551,78,+43.00
127,0,01320,Bob Estes,+.553,103,+57.00
127,0,28486,Michael Putnam,+.553,85,+47.00
129,0,24290,D.J. Brigman,+.554,56,+31.00
129,0,06251,Chris DiMarco,+.554,74,+41.00
131,0,28475,Jeff Overton,+.556,54,+30.00
132,0,06197,Michael Allen,+.557,70,+39.00
133,0,10213,Dicky Pride,+.563,80,+45.00
134,0,27702,Matt Hendrix,+.565,69,+39.00
135,0,08931,Glen Day,+.566,83,+47.00
135,0,27770,Camilo Villegas,+.566,76,+43.00
137,0,20433,Mark Hensby,+.568,81,+46.00
138,0,22378,Trevor Immelman,+.571,56,+32.00
139,0,06567,Vijay Singh,+.573,82,+47.00
140,0,26881,Jarrod Lyle,+.574,68,+39.00
140,0,23800,Bryce Molder,+.574,68,+39.00
142,0,24781,Hunter Mahan,+.575,80,+46.00
