RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,08793,Tiger Woods,39,1998050
2,0,01943,Chris Perry,27,1999060
3,0,10809,Jim Furyk,21,1999070
4,0,02170,Hal Sutton,17,1999170
5,0,01320,Bob Estes,16,1999210
6,0,01968,Nick Price,14,1999130
7,0,08635,Colin Montgomerie,13,1998330
8,0,20029,Notah Begay III,12,1999300
9,0,09011,David Duval,10,1999230
9,0,01706,Davis Love III,10,1999240
9,0,01905,Joe Ozaki,10,1999090
12,0,01527,Scott Hoch,9,1999280
12,0,02206,David Toms,9,1999340
14,0,19881,Robert Damron,8,1999350
14,0,01926,Steve Pate,8,1999330
14,0,01927,Dennis Paulson,8,1999340
14,0,06567,Vijay Singh,8,1999320
18,0,06617,Brian Henninger,7,1999350
18,0,01810,Phil Mickelson,7,1999330
18,0,02246,Duffy Waldorf,7,1999350
21,0,20229,Stewart Cink,6,1999350
21,0,07457,Steve Flesch,6,1999400
21,0,01666,Bernhard Langer,6,1999120
21,0,10860,Justin Leonard,6,1999360
21,0,01707,Steve Lowery,6,1999370
21,0,02010,Loren Roberts,6,1999400
21,0,10423,Mike Weir,6,1999390
28,0,19824,Craig Barlow,5,1999410
28,0,01261,Jay Delsing,5,1999400
28,0,06522,Ernie Els,5,1999340
28,0,06044,Scott Gump,5,1999400
28,0,21007,Gabriel Hjertstedt,5,1999390
28,0,01572,Mark James,5,1997300
28,0,08045,Perry Moss,5,1999400
28,0,20396,Lee Westwood,5,1999290
36,0,07867,Woody Austin,4,1999420
36,0,01042,Paul Azinger,4,1999380
36,0,20848,Ángel Cabrera,4,1997300
36,0,19905,Andrew Coltart,4,1998350
36,0,01226,Fred Couples,4,1999260
36,0,21209,Sergio Garcia,4,1999330
36,0,12645,Brent Geiberger,4,1999430
36,0,20766,Padraig Harrington,4,1999290
36,0,06575,Dudley Hart,4,1999420
36,0,01553,John Huston,4,1999360
36,0,01560,David Ishii,4,1996070
36,0,01569,Peter Jacobsen,4,1999370
36,0,06012,Greg Kraft,4,1999410
36,0,19904,Paul Lawrie,4,1999290
36,0,01685,J.L. Lewis,4,1999420
36,0,01724,Jeff Maggert,4,1999360
36,0,06350,Bob May,4,1998295
36,0,20127,Chris Riley,4,1999400
36,0,02104,Jeff Sluman,4,1999430
36,0,02190,Doug Tewell,4,1999230
36,0,06431,Jean Van de Velde,4,1999290
57,0,07003,David Berganio Jr.,3,1999250
57,0,10944,Thomas Bjørn,3,1999290
57,0,01127,Danny Briggs,3,1999400
57,0,01139,Olin Browne,3,1999430
57,0,01156,Curt Byrum,3,1998390
57,0,19825,Darren Clarke,3,1999340
57,0,01203,Russ Cochran,3,1999430
57,0,10195,Tim Conley,3,1998430
57,0,06036,Scott Dunlap,3,1999420
57,0,01306,David Edwards,3,1999390
57,0,01418,Bill Glasson,3,1999430
