RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
69,0,02225,Howard Twitty,170,118,52
71,0,01797,Rocco Mediate,173,42,131
72,0,01755,Dick Mast,175,118,57
73,0,01157,Tom Byrum,176,156,20
73,0,01306,David Edwards,176,173,3
75,0,01436,David Graham,177,67,110
76,0,01135,Ken Brown,178,149,29
76,0,01960,Don Pooley,178,151,27
78,0,01096,Phil Blackmar,179,12,167
78,0,01468,Gary Hallberg,179,61,118
80,0,01098,Jay Don Blake,180,7,173
80,0,01390,Buddy Gardner,180,74,106
80,0,01513,Denny Hepler,180,20,160
80,0,02016,Bill Rogers,180,169,11
80,0,02195,Leonard Thompson,180,126,54
85,0,01935,Calvin Peete,182,181,1
85,0,02279,Mark Wiebe,182,118,64
87,0,01361,Dan Forsman,183,17,166
87,0,01599,Steve Jones,183,41,142
87,0,02303,Robert Wrenn,183,106,77
90,0,01996,Mike Reid,187,185,2
91,0,01175,Jim Carter,188,35,153
92,0,01150,George Burns,191,44,147
93,0,01219,John Cook,192,168,24
93,0,02244,Fred Wadsworth,192,84,108
95,0,01892,Aki Ohmachi,193,107,86
95,0,01998,Jack Renner,193,184,9
95,0,02087,Don Shirey Jr.,193,56,137
95,0,02180,Harry Taylor,193,142,51
99,0,01687,Jeff Lewis,194,50,144
99,0,01851,Bob Murphy,194,188,6
101,0,01385,Jim Gallagher Jr.,195,24,171
101,0,01446,Brad Greer,195,9,186
101,0,01448,Tony Grimes,195,78,117
104,0,01006,John Adams,196,37,159
104,0,02041,Bill Sander,196,11,185
106,0,02111,Mike Smith,197,90,107
107,0,02099,Scott Simpson,198,177,21
108,0,01522,Lon Hinkle,199,21,178
108,0,02007,Larry Rinker,199,76,123
110,0,01425,Ernie Gonzalez,202,40,162
110,0,01782,Mike McCullough,202,107,95
112,0,01282,Trevor Dodds,203,31,172
112,0,01313,Steve Elkington,203,98,105
114,0,01928,Corey Pavin,204,179,25
114,0,02242,Lanny Wadkins,204,170,34
116,0,02118,J.C. Snead,205,96,109
117,0,01284,Mike Donald,207,110,97
118,0,01499,Mark Hayes,209,95,114
119,0,01639,Kenny Knox,210,141,69
120,0,01206,Bobby Cole,211,93,118
120,0,01878,Andy North,211,96,115
120,0,02002,John Riegger,211,55,156
123,0,01200,Keith Clearwater,212,87,125
124,0,02239,Scott Verplank,213,79,134
125,0,02196,Robert Thompson,215,170,45
126,0,01248,Rick Dalpos,216,32,184
126,0,02010,Loren Roberts,216,170,46
126,0,02287,Jim Wilson,216,175,41
126,0,02322,Richard Zokol,216,150,66
130,0,01168,David Canipe,217,158,59
130,0,01329,Brad Faxon,217,68,149
130,0,01331,Rick Fehr,217,159,58
133,0,01261,Jay Delsing,218,42,176
133,0,01355,Raymond Floyd,218,124,94
133,0,01891,David Ogrin,218,147,71
133,0,02090,Tom Sieckmann,218,38,180
137,0,01039,Perry Arthur,220,51,169
138,0,01414,Bob Gilder,222,90,132
138,0,01701,Bob Lohr,222,143,79
140,0,01443,Hubert Green,223,186,37
141,0,01037,Dewey Arnette,226,51,175
142,0,01303,Bob Eastwood,227,114,113
142,0,01557,John Inman,227,165,62
144,0,02148,Ray Stewart,228,58,170
145,0,01129,Bill Britton,230,130,100
145,0,01201,Lennie Clements,230,163,67
145,0,01392,Tom Garner,230,180,50
148,0,01952,Billy Pierot,232,111,121
149,0,01179,Antonio Cerda,233,134,99
150,0,01346,Ed Fiori,234,174,60
150,0,02126,Bruce Soulsby,234,83,151
152,0,01310,Dave Eichelberger,235,58,177
153,0,02098,Jim Simons,236,183,53
154,0,01877,Tim Norris,242,177,65
155,0,02160,Ron Streck,243,139,104
155,0,02229,Brett Upper,243,161,82
157,0,01061,Ray Barr Jr.,245,153,92
158,0,01938,David Peoples,246,92,154
159,0,01943,Chris Perry,248,132,116
160,0,01278,Andy Dillard,249,84,165
161,0,01103,Charles Bolling,250,139,111
162,0,01949,Mark Pfeil,251,176,75
163,0,01534,John Horne,252,65,187
164,0,01495,Morris Hatalsky,256,182,74
164,0,01676,Ted Lehmann,256,74,182
166,0,01469,Dan Halldorson,259,132,127
167,0,01871,Mike Nicolette,260,102,158
168,0,01214,Frank Conner,262,105,157
169,0,01648,Billy Kratzert,264,116,148
170,0,01641,Gary Koch,269,134,135
171,0,01077,Mike Bender,271,121,150
171,0,01501,Vance Heafner,271,151,120
173,0,01196,Brian Claar,272,131,141
174,0,01571,Barry Jaeckel,273,99,174
175,0,01654,Gary Krueger,275,114,161
176,0,01323,Brad Fabel,280,144,136
176,0,01861,Jim Nelford,280,134,146
176,0,02201,Jim Thorpe,280,99,181
179,0,01162,Rex Caldwell,281,102,179
180,0,01526,David Hobby,284,159,125
180,0,02294,Willie Wood,284,145,139
182,0,01715,Mark Lye,290,145,145
183,0,01132,Mark Brooks,291,161,130
184,0,01584,Doug Johnson,304,166,138
185,0,01790,Pat McGowan,318,163,155
186,0,01593,Philip Jonas,338,155,183
187,0,01095,Woody Blackburn,355,167,188
187,0,02152,Dave Stockton,355,187,168
