RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
132,0,32698,Bobby Gates,178.0,1396886000,218
133,0,20572,Rod Pampling,178.3,1373913000,214
133,0,30110,Kyle Stanley,178.3,2131124000,332
135,0,29420,Billy Horschel,178.4,1457976000,227
135,0,35087,Bio Kim,178.4,1252629000,195
137,0,29518,Brendan Steele,178.5,1780436000,277
138,0,26881,Jarrod Lyle,178.6,1478488000,230
138,0,24490,George McNeill,178.6,1330750000,207
140,0,27797,Derek Lamely,178.7,1286392000,200
140,0,28486,Michael Putnam,178.7,1074635000,167
142,0,27095,Nick Watney,178.8,1783060000,277
143,0,25274,Steven Bowditch,179.0,1984956000,308
144,0,27330,Josh Teater,179.2,2212866000,343
145,0,23409,James Driscoll,179.5,1408776000,218
146,0,24604,Hunter Haas,179.7,2043782000,316
147,0,23320,Ryan Palmer,179.8,1339669000,207
147,0,33419,Cameron Tringale,179.8,2213454000,342
149,0,32366,Kevin Chappell,180.0,1302650000,201
149,0,27936,Martin Laird,180.0,1639341000,253
149,0,31193,Jim Renner,180.0,1225051000,189
152,0,23788,D.J. Trahan,180.2,1861682000,287
153,0,10585,Scott McCarron,180.5,1137104000,175
153,0,31323,Gary Woodland,180.5,1825636000,281
155,0,24924,Bill Haas,180.7,1840566000,283
155,0,26300,Matt Jones,180.7,1457031000,224
155,0,34072,Will Strickler,180.7,956436000,147
158,0,28089,Jason Day,180.9,1589438000,244
159,0,26851,Marc Leishman,181.1,1871195000,287
160,0,01766,Billy Mayfair,181.3,2003872000,307
161,0,25900,Lucas Glover,181.5,1581454000,242
161,0,22405,Justin Rose,181.5,1659315000,254
163,0,34255,Joseph Bramlett,181.7,1341032000,205
163,0,22378,Trevor Immelman,181.7,1432152000,219
163,0,25562,Andres Romero,181.7,1857513000,284
166,0,23353,J.J. Henry,181.8,1701338000,260
167,0,06522,Ernie Els,182.1,1383313000,211
168,0,25396,Kevin Na,182.3,1778797000,271
169,0,24980,Scott Gutschewski,182.4,1142268000,174
170,0,20645,John Senden,182.6,2063751000,314
171,0,30925,Dustin Johnson,182.9,1600182000,243
172,0,31401,Zack Miller,183.0,1593922000,242
173,0,26596,Ryan Moore,183.1,1548637000,235
173,0,26331,Charl Schwartzel,183.1,955722000,145
175,0,20157,Retief Goosen,183.5,991013000,150
175,0,24663,Y.E. Yang,183.5,990930000,150
177,0,24925,Jonathan Byrd,183.6,1850947000,280
178,0,12716,Charley Hoffman,184.0,2166276000,327
179,0,01810,Phil Mickelson,185.1,1639166000,246
180,0,25240,D.A. Points,185.3,1814637000,272
181,0,25804,Bubba Watson,186.4,1698072000,253
182,0,20848,Ángel Cabrera,186.9,921599000,137
183,0,24502,Adam Scott,187.8,1244065000,184
184,0,21209,Sergio Garcia,187.9,1109244000,164
185,0,11123,Chris Couch,188.2,1788912000,264
186,0,27064,Jhonattan Vegas,189.4,1786049000,262
