RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE LATE RNDS.
46,0,32791,K.H. Lee,69.89,1328,19
46,0,25493,Nick Taylor,69.89,1328,19
48,0,29535,Brice Garnett,70.00,1540,22
48,0,35879,Kelly Kraft,70.00,1260,18
48,0,34466,Peter Malnati,70.00,490,7
48,0,29221,Webb Simpson,70.00,280,4
48,0,33419,Cameron Tringale,70.00,840,12
53,0,47504,Sam Burns,70.05,1331,19
54,0,34256,Andrew Putnam,70.07,1051,15
55,0,27330,Josh Teater,70.08,841,12
56,0,34098,Russell Henley,70.11,1262,18
56,0,23320,Ryan Palmer,70.11,631,9
58,0,30944,Jason Kokrak,70.13,1052,15
59,0,49766,Hank Lebioda,70.14,982,14
60,0,30978,Kiradech Aphibarnrat,70.17,421,6
60,0,29725,Tony Finau,70.17,421,6
60,0,27349,Alex Noren,70.17,842,12
63,0,39977,Max Homa,70.18,772,11
64,0,27644,Brian Harman,70.19,1474,21
65,0,32839,Hideki Matsuyama,70.20,351,5
65,0,35732,Wes Roach,70.20,702,10
67,0,32333,Kevin Tway,70.21,983,14
68,0,35376,Roberto Díaz,70.22,1264,18
68,0,27974,Sung Kang,70.22,1264,18
70,0,27141,J.B. Holmes,70.25,843,12
70,0,23108,Matt Kuchar,70.25,281,4
72,0,26300,Matt Jones,70.27,1054,15
72,0,45486,Joaquin Niemann,70.27,1054,15
74,0,26476,Chez Reavie,70.29,984,14
75,0,01810,Phil Mickelson,70.33,211,3
75,0,26329,Louis Oosthuizen,70.33,211,3
75,0,49771,J.T. Poston,70.33,1055,15
78,0,36799,Stephan Jaeger,70.36,985,14
79,0,32200,Roberto Castro,70.38,915,13
79,0,35421,Brandon Harkins,70.38,1126,16
79,0,35461,Beau Hossler,70.38,1126,16
82,0,19803,Ryan Armour,70.42,1831,26
83,0,31646,Emiliano Grillo,70.43,986,14
83,0,26851,Marc Leishman,70.43,493,7
85,0,34099,Harris English,70.48,1480,21
86,0,33948,Byeong Hun An,70.50,846,12
86,0,20472,Alex Cejka,70.50,564,8
86,0,39997,Corey Conners,70.50,705,10
86,0,30191,Julián Etulain,70.50,705,10
86,0,21209,Sergio Garcia,70.50,282,4
91,0,33418,Shawn Stefani,70.57,988,14
92,0,33122,Russell Knox,70.61,1271,18
93,0,27895,Jonas Blixt,70.63,1342,19
93,0,30692,Scott Stallings,70.63,1130,16
95,0,25632,Jimmy Walker,70.64,1554,22
96,0,33399,Adam Hadwin,70.65,1201,17
97,0,45609,Tyler Duncan,70.69,1131,16
98,0,46402,Talor Gooch,70.70,707,10
98,0,47990,Kyle Jones,70.70,1414,20
100,0,32150,Michael Thompson,70.73,778,11
101,0,37455,Si Woo Kim,70.75,1132,16
102,0,33141,Keegan Bradley,70.77,920,13
102,0,24781,Hunter Mahan,70.77,920,13
102,0,47993,Denny McCarthy,70.77,1557,22
102,0,29518,Brendan Steele,70.77,920,13
106,0,37189,Harold Varner III,70.78,637,9
107,0,35532,Tom Hoge,70.80,1416,20
107,0,27649,Brandt Snedeker,70.80,708,10
109,0,29908,C.T. Pan,70.81,1133,16
110,0,30946,Alex Prugh,70.83,1275,18
110,0,36699,Patrick Rodgers,70.83,425,6
112,0,29223,Sam Saunders,70.85,921,13
113,0,37454,Whee Kim,70.86,992,14
113,0,47856,Seth Reeves,70.86,1559,22
115,0,47347,Adam Schenk,70.88,1205,17
116,0,21961,Charles Howell III,70.89,638,9
117,0,40026,Daniel Berger,70.92,851,12
117,0,30110,Kyle Stanley,70.92,922,13
119,0,34261,Scott Langley,70.93,993,14
119,0,27556,Ted Potter Jr.,70.93,993,14
119,0,27214,Kevin Streelman,70.93,993,14
122,0,37340,Chase Wright,70.94,1135,16
123,0,24925,Jonathan Byrd,71.00,497,7
123,0,52372,Cameron Champ,71.00,1065,15
123,0,28237,Rory McIlroy,71.00,284,4
123,0,25396,Kevin Na,71.00,1136,16
123,0,32058,José de Jesús Rodríguez,71.00,1136,16
128,0,34264,Hudson Swafford,71.05,1492,21
129,0,27095,Nick Watney,71.07,995,14
130,0,49960,Sepp Straka,71.08,924,13
131,0,24024,Zach Johnson,71.09,782,11
132,0,06522,Ernie Els,71.14,996,14
132,0,34431,Robert Streb,71.14,996,14
134,0,21731,Freddie Jacobson,71.17,854,12
134,0,27963,Chris Stroud,71.17,854,12
136,0,34306,John Chin,71.20,712,10
136,0,49298,Kramer Hickok,71.20,1424,20
136,0,25572,Graeme McDowell,71.20,712,10
136,0,29484,Peter Uihlein,71.20,1424,20
140,0,45157,Cam Davis,71.21,1353,19
141,0,31557,Jim Herman,71.22,1282,18
142,0,49303,Anders Albertson,71.24,1211,17
143,0,28089,Jason Day,71.25,285,4
143,0,27936,Martin Laird,71.25,570,8
143,0,33486,Roger Sloan,71.25,1425,20
146,0,28679,Fabián Gómez,71.27,784,11
146,0,46501,Ollie Schniederjans,71.27,1568,22
146,0,40115,Adam Svensson,71.27,784,11
149,0,29974,Branden Grace,71.29,998,14
150,0,47128,Richy Werenski,71.32,1569,22
151,0,28252,Seamus Power,71.33,856,12
151,0,30786,Brady Schnell,71.33,642,9
153,0,46523,Joey Garber,71.36,785,11
154,0,25686,Jason Dufner,71.38,1142,16
154,0,24361,Pat Perez,71.38,571,8
156,0,31420,Anirban Lahiri,71.40,1071,15
157,0,39327,Ben Silverman,71.41,1214,17
158,0,39324,J.J. Spaun,71.44,1143,16
159,0,26758,David Hearn,71.45,786,11
160,0,46435,Austin Cook,71.46,929,13
161,0,32139,Danny Willett,71.47,1072,15
162,0,25364,Paul Casey,71.50,286,4
162,0,37380,Curtis Luck,71.50,1001,14
164,0,39954,Cody Gribble,71.55,1431,20
164,0,20572,Rod Pampling,71.55,1431,20
166,0,32816,Satoshi Kodaira,71.56,1288,18
167,0,31560,Brian Stuard,71.65,1218,17
168,0,25804,Bubba Watson,71.67,215,3
169,0,24924,Bill Haas,71.71,502,7
170,0,29268,Bronson Burgoon,71.78,646,9
171,0,25198,Francesco Molinari,71.80,359,5
172,0,27064,Jhonattan Vegas,71.82,790,11
173,0,28259,Sangmoon Bae,71.83,862,12
174,0,23353,J.J. Henry,71.92,935,13
174,0,29926,Danny Lee,71.92,863,12
176,0,12716,Charley Hoffman,72.18,794,11
177,0,27129,Luke List,72.20,722,10
178,0,27958,Ryan Blaum,72.23,939,13
179,0,10809,Jim Furyk,72.30,723,10
180,0,39546,Keith Mitchell,72.42,869,12
181,0,35449,Adam Long,72.44,1159,16
182,0,34363,Tyrrell Hatton,72.70,727,10
183,0,30925,Dustin Johnson,72.75,291,4
184,0,35617,Martin Trainer,73.06,1315,18
185,0,36852,Jim Knous,73.33,660,9
186,0,39975,Michael Kim,73.53,1103,15
187,0,34563,Chesson Hadley,73.73,811,11
188,0,32102,Rickie Fowler,75.50,151,2
