RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,20848,Ángel Cabrera,61' 5",491.500,8,-5
2,0,23623,Bo Van Pelt,63' 7",1080.500,17,-10
3,0,24138,Ian Poulter,64' 8",194.000,3,-1
4,0,32366,Kevin Chappell,66' 4",1061.750,16,-11
5,0,24490,George McNeill,68' 0",952.083,14,-7
5,0,27939,Matt McQuillan,68' 0",612.250,9,-5
7,0,30110,Kyle Stanley,68' 2",886.583,13,-7
8,0,23788,D.J. Trahan,70' 0",979.583,14,-7
9,0,27120,Troy Matteson,70' 1",1331.500,19,-7
10,0,11123,Chris Couch,70' 8",777.000,11,-6
11,0,32876,Martin Piller,70' 9",566.000,8,-6
12,0,28158,Steve Marino,72' 4",1301.583,18,-12
13,0,31401,Zack Miller,72' 7",1596.917,22,-6
14,0,12602,Dean Wilson,73' 1",804.167,11,-6
15,0,21949,Joe Ogilvie,73' 3",1025.417,14,-9
16,0,01706,Davis Love III,73' 6",661.667,9,-8
17,0,25818,Scott Piercy,73' 8",1105.000,15,-8
18,0,27330,Josh Teater,74' 10",1346.500,18,-9
19,0,30926,Chris Kirk,74' 11",1198.250,16,-8
20,0,21805,Harrison Frazar,75' 1",826.333,11,-3
21,0,20472,Alex Cejka,76' 0",531.833,7,-5
22,0,23497,Tag Ridings,76' 2",1066.500,14,-6
22,0,27095,Nick Watney,76' 2",685.750,9,-6
24,0,26851,Marc Leishman,76' 9",1380.750,18,-5
25,0,27933,John Merrick,76' 11",1385.000,18,-9
26,0,09011,David Duval,77' 1",1002.000,13,-2
27,0,27214,Kevin Streelman,77' 7",1629.833,21,-8
28,0,31193,Jim Renner,78' 2",1563.917,20,-12
29,0,27936,Martin Laird,78' 3",1252.250,16,-8
30,0,24663,Y.E. Yang,78' 7",707.333,9,-6
31,0,30750,Tommy Gainey,78' 9",1338.417,17,-10
32,0,22046,Geoff Ogilvy,79' 0",1026.833,13,-7
33,0,27974,Sung Kang,79' 1",1107.083,14,-8
33,0,24140,Sean O'Hair,79' 1",791.167,10,-3
35,0,33141,Keegan Bradley,79' 9",1913.083,24,-17
36,0,24357,K.J. Choi,79' 11",639.583,8,-4
37,0,06567,Vijay Singh,80' 6",805.083,10,-5
38,0,30946,Alex Prugh,80' 8",726.000,9,-2
39,0,24358,Robert Garrigus,81' 6",652.000,8,E
39,0,24604,Hunter Haas,81' 6",1466.917,18,-13
41,0,25632,Jimmy Walker,81' 9",1799.083,22,-8
42,0,23718,Nathan Green,81' 11",819.167,10,-5
42,0,20645,John Senden,81' 11",2458.000,30,-12
42,0,22293,Heath Slocum,81' 11",573.167,7,-5
45,0,33413,Ben Martin,82' 1",1313.333,16,-6
46,0,21350,Ryuji Imada,82' 4",1728.750,21,-8
47,0,22913,John Rollins,82' 7",1156.000,14,-5
48,0,28087,Kris Blanks,82' 8",1240.333,15,-6
49,0,26596,Ryan Moore,82' 10",1821.500,22,-8
50,0,19970,Robert Karlsson,83' 1",830.750,10,-5
51,0,24846,Ricky Barnes,83' 5",1084.917,13,-4
52,0,28486,Michael Putnam,83' 9",1004.833,12,-3
53,0,06004,Stephen Ames,83' 10",921.833,11,-5
54,0,27649,Brandt Snedeker,84' 1",924.500,11,-7
54,0,26287,Roland Thatcher,84' 1",1597.167,19,-11
56,0,24924,Bill Haas,84' 2",2187.583,26,-12
57,0,27141,J.B. Holmes,84' 3",421.333,5,-4
57,0,32150,Michael Thompson,84' 3",1432.833,17,-9
57,0,25804,Bubba Watson,84' 3",842.833,10,-7
60,0,20229,Stewart Cink,84' 5",1097.333,13,-5
61,0,25396,Kevin Na,84' 9",1355.417,16,-13
61,0,33419,Cameron Tringale,84' 9",2795.750,33,-10
63,0,25900,Lucas Glover,85' 0",1104.917,13,-8
64,0,31323,Gary Woodland,85' 1",510.417,6,-2
65,0,26679,Kevin Stadler,85' 3",1875.583,22,-8
66,0,21209,Sergio Garcia,85' 9",1029.083,12,-7
67,0,29910,Blake Adams,85' 10",1803.000,21,-11
68,0,30925,Dustin Johnson,86' 0",602.250,7,E
69,0,20070,Matt Bettencourt,86' 8",1300.500,15,-6
69,0,31202,William McGirt,86' 8",1473.583,17,-5
71,0,28679,Fabián Gómez,86' 9",1647.667,19,-9
71,0,12716,Charley Hoffman,86' 9",2168.917,25,-12
73,0,21731,Freddie Jacobson,86' 11",1042.500,12,-6
74,0,06522,Ernie Els,87' 0",1478.500,17,-7
75,0,01810,Phil Mickelson,87' 5",1049.333,12,-9
76,0,27797,Derek Lamely,87' 8",876.750,10,-1
77,0,21753,Brian Davis,88' 8",2483.750,28,-9
77,0,23353,J.J. Henry,88' 8",2039.167,23,-8
79,0,08725,Tom Gillis,88' 11",800.250,9,-5
80,0,01766,Billy Mayfair,89' 0",3024.750,34,-23
81,0,29221,Webb Simpson,89' 1",2227.250,25,-11
82,0,23800,Bryce Molder,89' 5",1072.917,12,-8
83,0,23108,Matt Kuchar,89' 7",806.250,9,-6
84,0,01577,Lee Janzen,89' 10",718.667,8,+2
84,0,06573,Brandt Jobe,89' 10",1167.333,13,-4
86,0,26289,Boo Weekley,90' 3",2616.167,29,-9
87,0,34072,Will Strickler,90' 4",1264.583,14,-8
88,0,34255,Joseph Bramlett,90' 6",1629.000,18,-9
88,0,08537,J.P. Hayes,90' 6",1176.833,13,-3
90,0,20572,Rod Pampling,90' 7",2083.750,23,-14
91,0,10585,Scott McCarron,90' 10",1544.833,17,-5
91,0,26331,Charl Schwartzel,90' 10",817.250,9,-3
93,0,24781,Hunter Mahan,91' 0",1819.917,20,-6
93,0,06515,Shaun Micheel,91' 0",1456.583,16,-7
95,0,06621,Joe Durant,91' 1",1638.750,18,-7
96,0,01116,Michael Bradley,91' 3",821.083,9,-3
97,0,10860,Justin Leonard,91' 6",548.750,6,-4
98,0,06527,Steve Stricker,91' 7",915.667,10,-6
99,0,25240,D.A. Points,91' 9",1742.917,19,-11
100,0,24507,Jason Bohn,91' 10",1285.500,14,-9
101,0,07867,Woody Austin,92' 1",1289.667,14,-8
101,0,21961,Charles Howell III,92' 1",2210.750,24,-14
103,0,26881,Jarrod Lyle,92' 2",1198.417,13,-4
103,0,27064,Jhonattan Vegas,92' 2",1567.167,17,-8
105,0,29518,Brendan Steele,92' 3",1106.583,12,-8
106,0,23638,Brendon de Jonge,92' 7",2128.500,23,-13
106,0,07457,Steve Flesch,92' 7",1203.417,13,-9
108,0,26300,Matt Jones,93' 1",1954.750,21,-6
109,0,33911,Nate Smith,93' 9",937.667,10,-4
110,0,35087,Bio Kim,93' 10",1219.500,13,-9
111,0,01948,Tim Petrovic,93' 11",1220.667,13,-5
112,0,27963,Chris Stroud,94' 0",1221.833,13,-6
113,0,10505,Shane Bertsch,94' 2",847.583,9,-4
114,0,12510,Chad Campbell,94' 3",1790.750,19,-9
114,0,06251,Chris DiMarco,94' 3",2262.083,24,-9
114,0,10733,Kent Jones,94' 3",754.083,8,-2
117,0,26668,Marc Turnesa,94' 8",568.167,6,-1
118,0,23614,Rich Beem,94' 9",1515.833,16,-1
119,0,24290,D.J. Brigman,94' 11",1613.000,17,-12
120,0,20127,Chris Riley,95' 0",1519.917,16,-3
121,0,20160,Charlie Wi,95' 3",1143.000,12,-7
122,0,23621,Rory Sabbatini,95' 4",1525.500,16,-6
123,0,24980,Scott Gutschewski,95' 5",1431.083,15,-6
124,0,23673,Michael Connell,95' 7",1242.583,13,-6
125,0,29478,Kevin Kisner,95' 9",1052.833,11,-5
126,0,23320,Ryan Palmer,95' 10",1917.083,20,-5
127,0,23409,James Driscoll,96' 0",863.833,9,-2
128,0,32640,Troy Merritt,96' 2",1250.667,13,-7
129,0,29718,Anthony Kim,96' 4",1348.833,14,-3
130,0,22371,Aaron Baddeley,96' 9",1161.083,12,-5
131,0,26476,Chez Reavie,97' 2",2525.667,26,-5
132,0,24925,Jonathan Byrd,97' 5",1363.333,14,-7
132,0,12782,Tim Herron,97' 5",1947.500,20,-4
132,0,22378,Trevor Immelman,97' 5",974.083,10,-8
135,0,01313,Steve Elkington,97' 6",1169.917,12,-6
136,0,22961,David Mathis,97' 7",1268.667,13,-6
137,0,32698,Bobby Gates,98' 1",1275.417,13,+1
138,0,20498,Briny Baird,98' 2",1080.250,11,-5
138,0,32102,Rickie Fowler,98' 2",589.083,6,-4
140,0,08375,Paul Stankowski,98' 3",1866.833,19,-4
141,0,25274,Steven Bowditch,98' 4",2064.167,21,-6
142,0,30692,Scott Stallings,99' 3",893.583,9,-2
143,0,25686,Jason Dufner,99' 4",1093.083,11,-5
144,0,10809,Jim Furyk,99' 5",596.667,6,-1
144,0,29720,Andres Gonzales,99' 5",993.917,10,-7
146,0,12652,Cameron Beckman,99' 9",1994.917,20,-5
147,0,23983,Luke Donald,99' 10",399.167,4,-2
148,0,25562,Andres Romero,100' 0",2100.250,21,-8
148,0,25834,Daniel Summerhays,100' 0",1800.083,18,-8
150,0,20157,Retief Goosen,100' 7",1106.667,11,-7
151,0,23548,Bill Lunde,101' 1",2123.083,21,-6
152,0,20593,Greg Chalmers,101' 2",1416.667,14,-6
153,0,10885,Robert Allenby,101' 4",1519.917,15,-4
154,0,21407,Arjun Atwal,101' 10",713.000,7,-1
155,0,27466,Spencer Levin,102' 0",2141.833,21,-8
156,0,25457,Alexandre Rocha,102' 3",1329.750,13,-3
157,0,19846,Brian Gay,102' 9",205.500,2,E
158,0,24502,Adam Scott,103' 0",1132.917,11,-7
159,0,28089,Jason Day,103' 7",1553.333,15,-6
160,0,22405,Justin Rose,104' 6",1149.417,11,-8
161,0,29420,Billy Horschel,105' 1",2206.750,21,-8
161,0,30711,Colt Knost,105' 1",1261.333,12,-4
163,0,26758,David Hearn,105' 9",952.000,9,-3
163,0,23325,Vaughn Taylor,105' 9",1586.667,15,-8
165,0,02206,David Toms,105' 10",952.417,9,-5
166,0,20436,Garrett Willis,107' 1",2677.500,25,-12
167,0,27770,Camilo Villegas,107' 4",751.167,7,-4
168,0,21878,Mark Wilson,107' 8",753.583,7,-3
169,0,06643,Paul Goydos,108' 2",1081.333,10,+3
170,0,31557,Jim Herman,108' 4",974.917,9,-1
171,0,24024,Zach Johnson,108' 11",1634.250,15,-7
172,0,25444,Justin Hicks,109' 7",986.167,9,-4
173,0,26951,Johnson Wagner,109' 10",988.500,9,-2
174,0,08075,Jerry Kelly,110' 0",659.750,6,-1
175,0,28620,Aron Price,110' 7",1327.083,12,-7
176,0,25345,Carl Pettersson,110' 10",1994.583,18,-5
