RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,06527,Steve Stricker,15' 0",2554.083,170,-34
2,0,23983,Luke Donald,15' 4",2029.417,132,-38
3,0,29718,Anthony Kim,15' 8",2099.250,134,-21
4,0,29221,Webb Simpson,15' 11",3640.750,229,-60
5,0,21753,Brian Davis,16' 0",4316.583,270,-68
5,0,27095,Nick Watney,16' 0",2698.750,169,-39
7,0,19846,Brian Gay,16' 2",3944.083,244,-45
8,0,25632,Jimmy Walker,16' 3",2907.250,179,-25
9,0,06251,Chris DiMarco,16' 4",3748.667,229,-43
9,0,06643,Paul Goydos,16' 4",3942.583,242,-27
11,0,20593,Greg Chalmers,16' 5",3479.250,212,-60
11,0,20229,Stewart Cink,16' 5",2201.333,134,-22
13,0,07867,Woody Austin,16' 6",2320.917,141,-35
13,0,10860,Justin Leonard,16' 6",4020.750,244,-17
15,0,09011,David Duval,16' 7",2550.583,154,-21
15,0,30110,Kyle Stanley,16' 7",3375.500,204,-31
15,0,12602,Dean Wilson,16' 7",2609.500,157,-33
18,0,27141,J.B. Holmes,16' 8",2420.917,145,-11
19,0,10505,Shane Bertsch,16' 9",2878.583,172,-15
19,0,24925,Jonathan Byrd,16' 9",2791.167,167,-19
21,0,12510,Chad Campbell,16' 10",3934.083,234,-32
21,0,25572,Graeme McDowell,16' 10",1714.667,102,-18
21,0,22913,John Rollins,16' 10",3419.417,203,-16
24,0,24357,K.J. Choi,16' 11",2760.667,163,-32
24,0,25818,Scott Piercy,16' 11",2674.000,158,-31
26,0,24024,Zach Johnson,17' 0",3295.667,194,-40
26,0,23108,Matt Kuchar,17' 0",3301.583,194,-36
28,0,24507,Jason Bohn,17' 1",3496.583,205,-33
28,0,30926,Chris Kirk,17' 1",3315.000,194,-45
28,0,24502,Adam Scott,17' 1",2140.333,125,-16
31,0,21407,Arjun Atwal,17' 3",3430.167,199,-24
32,0,20098,Stuart Appleby,17' 4",2705.833,156,+2
32,0,06522,Ernie Els,17' 4",2810.667,162,-11
32,0,12716,Charley Hoffman,17' 4",3647.250,210,-56
32,0,22293,Heath Slocum,17' 4",3915.667,226,-38
32,0,27649,Brandt Snedeker,17' 4",2951.750,170,-27
37,0,30925,Dustin Johnson,17' 5",2488.417,143,-21
37,0,27770,Camilo Villegas,17' 5",2299.750,132,-21
39,0,12652,Cameron Beckman,17' 6",3222.667,184,-18
39,0,21350,Ryuji Imada,17' 6",3221.333,184,-20
41,0,08075,Jerry Kelly,17' 7",2880.917,164,-32
41,0,24781,Hunter Mahan,17' 7",3556.167,202,-41
41,0,24140,Sean O'Hair,17' 7",2564.000,146,-8
41,0,23325,Vaughn Taylor,17' 7",4295.000,244,-29
45,0,02206,David Toms,17' 8",2864.500,162,-28
46,0,20472,Alex Cejka,17' 9",2271.750,128,-10
46,0,10809,Jim Furyk,17' 9",3533.917,199,-25
46,0,01810,Phil Mickelson,17' 9",2435.083,137,-34
46,0,22405,Justin Rose,17' 9",2644.333,149,-19
50,0,25686,Jason Dufner,17' 10",3170.250,178,-26
50,0,24980,Scott Gutschewski,17' 10",2173.167,122,-8
52,0,32366,Kevin Chappell,17' 11",3116.750,174,-10
52,0,23673,Michael Connell,17' 11",3166.500,177,-23
54,0,20766,Padraig Harrington,18' 0",1922.500,107,-11
54,0,08537,J.P. Hayes,18' 0",2397.583,133,-26
54,0,21961,Charles Howell III,18' 0",4513.417,251,-48
57,0,27466,Spencer Levin,18' 1",4555.833,252,-43
57,0,28620,Aron Price,18' 1",2571.750,142,-12
57,0,30946,Alex Prugh,18' 1",4376.917,242,-25
60,0,22371,Aaron Baddeley,18' 2",2418.917,133,-32
60,0,28087,Kris Blanks,18' 2",4148.333,228,-29
60,0,06621,Joe Durant,18' 2",3360.583,185,-14
63,0,24358,Robert Garrigus,18' 3",3270.917,179,-40
63,0,23800,Bryce Molder,18' 3",3862.167,212,-42
63,0,06567,Vijay Singh,18' 3",3267.083,179,-9
66,0,01116,Michael Bradley,18' 4",3116.417,170,-10
66,0,25900,Lucas Glover,18' 4",2213.750,121,-12
66,0,22348,Nick O'Hern,18' 4",4427.333,241,-30
66,0,20160,Charlie Wi,18' 4",3815.917,208,-19
70,0,10885,Robert Allenby,18' 5",3172.833,172,-30
70,0,23621,Rory Sabbatini,18' 5",2853.917,155,-24
70,0,26287,Roland Thatcher,18' 5",3142.250,171,-26
70,0,23623,Bo Van Pelt,18' 5",3465.500,188,-29
74,0,06004,Stephen Ames,18' 6",3009.083,163,-15
75,0,24604,Hunter Haas,18' 7",3887.250,209,-21
75,0,26851,Marc Leishman,18' 7",3189.250,172,-23
75,0,27963,Chris Stroud,18' 7",4090.333,220,-20
78,0,26758,David Hearn,18' 8",4160.417,223,-42
78,0,21731,Freddie Jacobson,18' 8",3121.167,167,-14
78,0,21949,Joe Ogilvie,18' 8",2910.167,156,-20
81,0,20070,Matt Bettencourt,18' 9",3532.500,188,-13
81,0,29720,Andres Gonzales,18' 9",2474.417,132,-8
83,0,23614,Rich Beem,18' 10",2482.250,132,-5
83,0,24924,Bill Haas,18' 10",3347.417,178,-28
83,0,24490,George McNeill,18' 10",2578.750,137,-4
83,0,23320,Ryan Palmer,18' 10",2409.583,128,-1
83,0,29518,Brendan Steele,18' 10",3633.583,193,-33
88,0,21805,Harrison Frazar,18' 11",2190.417,116,-10
88,0,24361,Pat Perez,18' 11",4081.000,216,-28
90,0,23353,J.J. Henry,19' 0",4012.583,211,-13
90,0,26668,Marc Turnesa,19' 0",2241.167,118,-2
92,0,20498,Briny Baird,19' 1",2751.167,144,-24
92,0,23541,Ben Crane,19' 1",3371.333,177,-29
92,0,28089,Jason Day,19' 1",2288.833,120,-14
92,0,08725,Tom Gillis,19' 1",2482.167,130,-7
92,0,22046,Geoff Ogilvy,19' 1",2805.000,147,-18
92,0,01948,Tim Petrovic,19' 1",3766.583,197,-14
98,0,22621,Ben Curtis,19' 2",3297.333,172,-14
98,0,07457,Steve Flesch,19' 2",4340.333,226,-31
98,0,28679,Fabián Gómez,19' 2",3101.750,162,-30
98,0,25444,Justin Hicks,19' 2",2496.333,130,-6
98,0,26331,Charl Schwartzel,19' 2",1587.417,83,-4
98,0,30692,Scott Stallings,19' 2",3891.167,203,-24
104,0,29910,Blake Adams,19' 3",5938.000,309,-54
104,0,28158,Steve Marino,19' 3",3594.833,187,-23
104,0,25396,Kevin Na,19' 3",3154.250,164,-13
104,0,20572,Rod Pampling,19' 3",2787.250,145,-17
104,0,26679,Kevin Stadler,19' 3",3991.917,207,-9
104,0,21878,Mark Wilson,19' 3",3641.333,189,-41
110,0,32698,Bobby Gates,19' 4",3029.833,157,-5
110,0,10733,Kent Jones,19' 4",3610.750,187,-26
110,0,01797,Rocco Mediate,19' 4",2769.083,143,-15
110,0,26951,Johnson Wagner,19' 4",3590.667,186,-24
110,0,25804,Bubba Watson,19' 4",3049.167,158,-24
115,0,06573,Brandt Jobe,19' 5",4305.417,222,-16
115,0,27120,Troy Matteson,19' 5",4928.167,254,-41
115,0,26289,Boo Weekley,19' 5",2868.833,148,-21
115,0,20436,Garrett Willis,19' 5",3177.667,164,-18
119,0,23638,Brendon de Jonge,19' 6",4572.167,234,-18
119,0,33413,Ben Martin,19' 6",3290.667,169,-34
119,0,28475,Jeff Overton,19' 6",3742.000,192,-13
119,0,24138,Ian Poulter,19' 6",2247.083,115,-10
123,0,31557,Jim Herman,19' 7",3196.333,163,-25
123,0,12782,Tim Herron,19' 7",4218.500,215,-13
123,0,32150,Michael Thompson,19' 7",3895.000,199,-19
126,0,34255,Joseph Bramlett,19' 8",2634.667,134,-9
126,0,26420,Richard Johnson,19' 8",2767.583,141,+1
126,0,23788,D.J. Trahan,19' 8",4432.500,225,-10
129,0,19970,Robert Karlsson,19' 9",1919.250,97,-6
129,0,27214,Kevin Streelman,19' 9",4302.417,218,-38
131,0,26881,Jarrod Lyle,19' 10",3726.917,188,+1
131,0,25240,D.A. Points,19' 10",3495.917,176,-16
131,0,26476,Chez Reavie,19' 10",4428.583,223,-26
134,0,01577,Lee Janzen,19' 11",2710.417,136,-10
134,0,26596,Ryan Moore,19' 11",2770.667,139,-10
134,0,20127,Chris Riley,19' 11",4179.167,210,-12
134,0,33911,Nate Smith,19' 11",2845.083,143,-9
138,0,23409,James Driscoll,20' 0",2944.167,147,-19
138,0,25345,Carl Pettersson,20' 0",5327.583,266,-31
140,0,32102,Rickie Fowler,20' 1",3851.833,192,-12
140,0,29420,Billy Horschel,20' 1",3610.000,180,-14
140,0,27936,Martin Laird,20' 1",3127.750,156,-17
140,0,31401,Zack Miller,20' 1",3699.667,184,+13
140,0,27064,Jhonattan Vegas,20' 1",3460.000,172,-4
145,0,30711,Colt Knost,20' 2",3868.917,192,E
145,0,27797,Derek Lamely,20' 2",3051.167,151,+3
145,0,22961,David Mathis,20' 2",3653.500,181,E
145,0,27330,Josh Teater,20' 2",5481.500,272,-20
149,0,33141,Keegan Bradley,20' 3",4223.667,209,-8
149,0,24663,Y.E. Yang,20' 3",2067.083,102,-1
151,0,27974,Sung Kang,20' 4",2723.750,134,-15
151,0,27939,Matt McQuillan,20' 4",2908.167,143,E
151,0,31193,Jim Renner,20' 4",3045.750,150,-10
151,0,08375,Paul Stankowski,20' 4",3045.667,150,-16
155,0,24846,Ricky Barnes,20' 5",3187.083,156,-2
155,0,30750,Tommy Gainey,20' 5",5485.333,269,-25
155,0,29478,Kevin Kisner,20' 5",2998.583,147,-13
158,0,22378,Trevor Immelman,20' 6",4373.833,213,E
158,0,23497,Tag Ridings,20' 6",4402.667,215,-22
158,0,25457,Alexandre Rocha,20' 6",2641.583,129,-3
161,0,01766,Billy Mayfair,20' 7",4403.500,214,-14
162,0,01706,Davis Love III,20' 8",2660.667,129,-25
163,0,26300,Matt Jones,20' 9",3616.917,174,-16
163,0,27933,John Merrick,20' 9",3424.333,165,-5
163,0,25562,Andres Romero,20' 9",3342.583,161,-24
163,0,33419,Cameron Tringale,20' 9",5672.250,273,-26
167,0,31202,William McGirt,20' 10",5541.250,266,-25
167,0,28486,Michael Putnam,20' 10",2621.500,126,-4
169,0,21209,Sergio Garcia,20' 11",1989.333,95,-1
170,0,23548,Bill Lunde,21' 0",4638.917,221,-25
170,0,32876,Martin Piller,21' 0",2978.000,142,-16
172,0,25274,Steven Bowditch,21' 1",4148.833,197,-14
172,0,25834,Daniel Summerhays,21' 1",3606.167,171,-8
