RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
104,0,40250,Taylor Pendrith,71.012,6965,65.160,99
105,0,45609,Tyler Duncan,71.036,6587,90.355,94
106,0,46441,Robby Shelton,71.037,7311,76.800,104
107,0,47995,Davis Riley,71.038,7191,54.893,102
108,0,29420,Billy Horschel,71.042,4537,9.657,64
109,0,23320,Ryan Palmer,71.087,5547,68.879,79
110,0,54421,Garrick Higgo,71.095,7252,70.770,103
111,0,39058,Lucas Herbert,71.104,4375,33.467,62
112,0,26596,Ryan Moore,71.115,5795,107.575,83
113,0,36326,David Lipsky,71.140,7259,68.467,103
113,0,25818,Scott Piercy,71.140,6946,96.870,99
115,0,27214,Kevin Streelman,71.149,6791,39.313,96
116,0,52513,Carson Young,71.194,6949,99.191,99
117,0,12716,Charley Hoffman,71.197,5694,72.953,81
118,0,20229,Stewart Cink,71.203,5641,55.246,80
118,0,48699,Callum Tarren,71.203,6988,61.074,99
120,0,40162,Justin Lower,71.225,7661,102.531,109
121,0,32816,Satoshi Kodaira,71.260,4419,70.411,63
122,0,24024,Zach Johnson,71.274,4825,21.657,68
123,0,32333,Kevin Tway,71.279,7102,97.191,101
124,0,35449,Adam Long,71.291,7955,100.853,113
125,0,29221,Webb Simpson,71.305,4045,19.385,57
126,0,40006,Erik van Rooyen,71.309,5488,74.114,78
127,0,32757,Patton Kizzire,71.319,7021,110.864,100
128,0,32139,Danny Willett,71.344,4769,11.049,67
129,0,30692,Scott Stallings,71.366,5952,42.728,84
130,0,47983,Chad Ramey,71.368,7112,96.213,101
131,0,50095,Austin Smotherman,71.370,7039,98.027,100
132,0,27936,Martin Laird,71.386,6192,89.958,88
133,0,49298,Kramer Hickok,71.393,6833,92.162,97
134,0,31577,Tano Goya,71.398,6313,112.835,90
135,0,52372,Cameron Champ,71.445,5510,62.736,78
136,0,39954,Cody Gribble,71.450,4932,69.483,70
137,0,55454,Carl Yuan,71.466,5918,85.144,84
138,0,59018,Ryan Gerard,71.469,4384,47.053,62
139,0,39067,MJ Daffue,71.483,7260,102.759,103
140,0,30163,Henrik Norlander,71.484,6414,91.055,91
141,0,48119,Ben Taylor,71.486,7512,65.540,106
142,0,37338,Zecheng Dou,71.489,6839,95.457,97
143,0,39335,Kevin Roy,71.496,5357,76.669,76
144,0,33122,Russell Knox,71.498,8026,124.746,114
145,0,32366,Kevin Chappell,71.517,3947,57.952,56
146,0,34466,Peter Malnati,71.530,6729,66.350,95
147,0,24140,Sean O'Hair,71.533,3671,48.700,52
148,0,35879,Kelly Kraft,71.536,6344,94.278,90
148,0,25632,Jimmy Walker,71.536,6097,55.085,86
150,0,34409,David Lingmerth,71.541,6260,35.620,88
151,0,53165,Doc Redman,71.546,5514,66.556,78
152,0,29535,Brice Garnett,71.552,6056,97.432,86
153,0,51349,Nico Echavarria,71.586,5524,59.745,78
154,0,26476,Chez Reavie,71.596,6799,74.189,96
155,0,46435,Austin Cook,71.611,6005,81.913,85
156,0,27963,Chris Stroud,71.612,4018,63.876,57
157,0,22056,Cameron Percy,71.622,4723,75.660,67
158,0,29289,S.Y. Noh,71.634,4800,71.127,68
159,0,47079,Harrison Endycott,71.637,6289,86.684,89
160,0,19803,Ryan Armour,71.651,6502,89.876,92
161,0,31202,William McGirt,71.652,3741,56.566,53
162,0,32640,Troy Merritt,71.685,6501,94.004,92
163,0,32448,James Hahn,71.728,5670,68.232,80
164,0,34431,Robert Streb,71.740,5722,88.948,81
165,0,48867,Matti Schmid,71.751,5576,92.354,79
166,0,35310,Lanto Griffin,71.754,4038,51.965,57
167,0,46601,Trey Mullinax,71.789,5079,18.039,71
168,0,36724,Augusto Núñez,71.834,6021,84.856,85
169,0,24925,Jonathan Byrd,71.865,4247,64.904,60
170,0,33408,Tyson Alexander,71.870,6750,77.644,95
170,0,25686,Jason Dufner,71.870,6456,84.126,91
172,0,34610,Matthias Schwab,71.907,7308,98.389,103
173,0,33597,Harry Higgs,71.982,5955,91.516,84
174,0,49453,Trevor Cone,71.990,5818,85.146,82
175,0,27554,Scott Harrington,71.996,5684,75.687,80
176,0,48084,Wesley Bryan,72.010,3399,57.456,48
177,0,47128,Richy Werenski,72.017,7031,98.727,99
178,0,35901,Paul Haley II,72.019,6552,73.790,92
179,0,52411,Kyle Westmoreland,72.114,5628,69.019,79
180,0,58967,Trevor Werbylo,72.156,5922,66.913,83
181,0,51414,Brent Grant,72.176,5975,87.806,84
182,0,35617,Martin Trainer,72.232,4473,77.642,63
183,0,31560,Brian Stuard,72.270,5194,81.729,73
184,0,49766,Hank Lebioda,72.300,4361,49.298,61
185,0,27974,Sung Kang,72.497,3490,62.334,49
186,0,31557,Jim Herman,72.506,5508,74.971,77
187,0,51950,Max McGreevy,72.507,6585,85.622,92
188,0,33410,Andrew Landry,72.547,5711,92.766,80
189,0,29970,Dylan Frittelli,72.552,5601,58.038,78
190,0,28420,Ryan Brehm,72.610,6153,91.464,86
191,0,32662,Michael Gligic,72.794,5238,75.960,73
192,0,27095,Nick Watney,72.906,5475,65.859,76
193,0,51491,Brandon Matthews,73.153,4262,54.054,59
