RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,34046,Jordan Spieth,22.54,215,954
2,0,28089,Jason Day,21.98,173,787
3,0,32839,Hideki Matsuyama,20.87,207,992
4,0,30925,Dustin Johnson,20.81,164,788
5,0,24507,Jason Bohn,20.31,207,1019
6,0,36689,Brooks Koepka,20.29,182,897
7,0,22405,Justin Rose,20.28,146,720
8,0,25804,Bubba Watson,20.08,151,752
9,0,24140,Sean O'Hair,19.72,180,913
10,0,20396,Lee Westwood,19.68,111,564
11,0,27141,J.B. Holmes,19.65,181,921
12,0,21209,Sergio Garcia,19.48,120,616
13,0,36699,Patrick Rodgers,19.25,113,587
14,0,24361,Pat Perez,19.20,196,1021
15,0,21528,Henrik Stenson,19.17,125,652
16,0,29926,Danny Lee,19.15,249,1300
17,0,23621,Rory Sabbatini,19.11,167,874
18,0,29518,Brendan Steele,18.94,168,887
19,0,25364,Paul Casey,18.83,174,924
20,0,26758,David Hearn,18.79,196,1043
21,0,29725,Tony Finau,18.60,213,1145
22,0,24502,Adam Scott,18.49,98,530
23,0,25834,Daniel Summerhays,18.47,203,1099
24,0,35532,Tom Hoge,18.45,159,862
25,0,33448,Justin Thomas,18.44,210,1139
26,0,12716,Charley Hoffman,18.39,187,1017
27,0,32366,Kevin Chappell,18.34,170,927
28,0,34431,Robert Streb,18.33,224,1222
29,0,23108,Matt Kuchar,18.32,187,1021
29,0,33418,Shawn Stefani,18.32,185,1010
29,0,34265,Will Wilcox,18.32,107,584
32,0,26596,Ryan Moore,18.31,152,830
33,0,24138,Ian Poulter,18.26,128,701
33,0,25892,Steve Wheatcroft,18.26,162,887
35,0,27649,Brandt Snedeker,18.22,188,1032
36,0,25818,Scott Piercy,18.16,178,980
37,0,24024,Zach Johnson,18.15,177,975
38,0,37454,Whee Kim,18.12,135,745
38,0,26329,Louis Oosthuizen,18.12,125,690
40,0,25686,Jason Dufner,18.11,144,795
40,0,34098,Russell Henley,18.11,169,933
40,0,01810,Phil Mickelson,18.11,138,762
40,0,25632,Jimmy Walker,18.11,172,950
44,0,24925,Jonathan Byrd,18.10,126,696
45,0,27095,Nick Watney,18.07,176,974
46,0,33413,Ben Martin,18.06,182,1008
47,0,34563,Chesson Hadley,18.00,191,1061
48,0,20593,Greg Chalmers,17.98,105,584
48,0,33122,Russell Knox,17.98,187,1040
50,0,24781,Hunter Mahan,17.95,163,908
51,0,34264,Hudson Swafford,17.90,184,1028
52,0,29420,Billy Horschel,17.84,185,1037
53,0,08075,Jerry Kelly,17.81,153,859
54,0,27963,Chris Stroud,17.80,160,899
55,0,25274,Steven Bowditch,17.79,201,1130
55,0,34360,Patrick Reed,17.79,193,1085
57,0,35545,Blayne Barber,17.74,140,789
58,0,30711,Colt Knost,17.67,164,928
59,0,20229,Stewart Cink,17.65,149,844
60,0,25345,Carl Pettersson,17.64,203,1151
61,0,29720,Andres Gonzales,17.61,162,920
62,0,22056,Cameron Percy,17.57,133,757
63,0,26300,Matt Jones,17.53,162,924
64,0,25396,Kevin Na,17.52,181,1033
65,0,30852,Ryo Ishikawa,17.51,166,948
66,0,23800,Bryce Molder,17.48,165,944
67,0,29479,Scott Brown,17.46,183,1048
67,0,26851,Marc Leishman,17.46,135,773
69,0,30944,Jason Kokrak,17.35,165,951
69,0,21878,Mark Wilson,17.35,160,922
71,0,34409,David Lingmerth,17.34,171,986
72,0,10809,Jim Furyk,17.32,119,687
73,0,22892,Jason Gore,17.26,135,782
74,0,24357,K.J. Choi,17.23,112,650
75,0,27644,Brian Harman,17.22,172,999
76,0,20472,Alex Cejka,17.16,168,979
77,0,27933,John Merrick,17.09,135,790
78,0,25493,Nick Taylor,17.06,166,973
79,0,40026,Daniel Berger,17.05,179,1050
80,0,35539,Luke Guthrie,17.03,150,881
81,0,32102,Rickie Fowler,16.96,133,784
82,0,23320,Ryan Palmer,16.94,144,850
83,0,24494,Erik Compton,16.90,155,917
84,0,26476,Chez Reavie,16.89,102,604
85,0,23638,Brendon de Jonge,16.86,191,1133
86,0,20691,Greg Owen,16.83,106,630
87,0,29289,S.Y. Noh,16.79,118,703
88,0,33399,Adam Hadwin,16.78,167,995
89,0,27936,Martin Laird,16.77,138,823
89,0,24490,George McNeill,16.77,170,1014
91,0,33461,Morgan Hoffmann,16.72,155,927
91,0,27214,Kevin Streelman,16.72,162,969
93,0,33141,Keegan Bradley,16.69,151,905
94,0,28780,Nicholas Thompson,16.68,154,923
95,0,20771,Steven Alker,16.62,108,650
96,0,24924,Bill Haas,16.60,155,934
97,0,27770,Camilo Villegas,16.58,152,917
98,0,29476,Kyle Reifers,16.57,165,996
99,0,23623,Bo Van Pelt,16.53,139,841
100,0,31323,Gary Woodland,16.52,133,805
101,0,30692,Scott Stallings,16.51,103,624
102,0,32150,Michael Thompson,16.44,144,876
103,0,35451,Scott Pinckney,16.42,156,950
104,0,30926,Chris Kirk,16.39,128,781
105,0,25900,Lucas Glover,16.35,139,850
106,0,25562,Andres Romero,16.31,115,705
107,0,20104,Ken Duke,16.29,157,964
108,0,28259,Sangmoon Bae,16.27,172,1057
108,0,32640,Troy Merritt,16.27,157,965
110,0,33419,Cameron Tringale,16.25,169,1040
111,0,29535,Brice Garnett,16.24,138,850
112,0,33667,Carlos Ortiz,16.18,166,1026
112,0,30927,Brendon Todd,16.18,166,1026
114,0,02206,David Toms,16.13,100,620
115,0,29478,Kevin Kisner,16.12,183,1135
116,0,34099,Harris English,16.06,180,1121
117,0,32448,James Hahn,16.04,163,1016
118,0,23983,Luke Donald,16.03,126,786
119,0,27466,Spencer Levin,16.00,168,1050
120,0,28475,Jeff Overton,15.88,158,995
121,0,32334,Charlie Beljan,15.87,123,775
122,0,28679,Fabián Gómez,15.82,143,904
123,0,37273,Derek Ernst,15.80,122,772
123,0,26289,Boo Weekley,15.80,134,848
125,0,31202,William McGirt,15.76,176,1117
126,0,27436,Graham DeLaet,15.73,112,712
127,0,34174,John Huh,15.71,170,1082
128,0,25198,Francesco Molinari,15.69,91,580
129,0,27895,Jonas Blixt,15.66,124,792
130,0,23548,Bill Lunde,15.60,78,500
130,0,06567,Vijay Singh,15.60,131,840
132,0,34262,Jon Curran,15.57,133,854
133,0,25191,Gonzalo Fernandez-Castaño,15.56,129,829
134,0,31416,Derek Fathauer,15.53,128,824
135,0,34256,Andrew Putnam,15.44,105,680
136,0,31560,Brian Stuard,15.43,154,998
137,0,31557,Jim Herman,15.42,147,953
138,0,20645,John Senden,15.41,125,811
139,0,25720,Chad Collins,15.26,130,852
140,0,27064,Jhonattan Vegas,15.21,141,927
141,0,25240,D.A. Points,15.13,113,747
142,0,29223,Sam Saunders,15.08,130,862
