RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,46402,Talor Gooch,-12,2.96,828
2,0,23983,Luke Donald,-11,2.96,837
3,0,36799,Stephan Jaeger,-10,2.97,1065
4,0,35532,Tom Hoge,-7,2.98,1173
4,0,48081,Xander Schauffele,-7,2.98,864
4,0,51894,Vince Whaley,-7,2.98,1059
7,0,49964,Aaron Wise,-6,2.98,1038
7,0,47483,Will Zalatoris,-6,2.98,906
9,0,45157,Cam Davis,-3,2.99,978
9,0,46046,Scottie Scheffler,-3,2.99,1014
11,0,34098,Russell Henley,-2,2.99,924
11,0,32839,Hideki Matsuyama,-2,2.99,846
11,0,40250,Taylor Pendrith,-2,2.99,861
14,0,54628,Lee Hodges,-1,3.00,1161
14,0,36801,Mark Hubbard,-1,3.00,843
16,0,45486,Joaquin Niemann,+1,3.00,966
16,0,27349,Alex Noren,+1,3.00,804
18,0,37189,Harold Varner III,+2,3.01,831
19,0,35450,Patrick Cantlay,+3,3.01,795
19,0,30911,Tommy Fleetwood,+3,3.01,684
19,0,39546,Keith Mitchell,+3,3.01,1059
19,0,29908,C.T. Pan,+3,3.01,1026
19,0,30927,Brendon Todd,+3,3.01,1041
24,0,46717,Viktor Hovland,+4,3.01,822
24,0,39971,Sungjae Im,+4,3.01,1038
24,0,33204,Shane Lowry,+4,3.02,702
24,0,30692,Scott Stallings,+4,3.01,1185
24,0,32150,Michael Thompson,+4,3.01,1029
29,0,36884,Ben Kohles,+5,3.02,777
29,0,23108,Matt Kuchar,+5,3.02,879
29,0,36326,David Lipsky,+5,3.01,1101
29,0,50525,Collin Morikawa,+5,3.02,726
29,0,22405,Justin Rose,+5,3.02,675
29,0,31560,Brian Stuard,+5,3.01,1113
35,0,33141,Keegan Bradley,+6,3.02,972
35,0,47504,Sam Burns,+6,3.02,972
35,0,37455,Si Woo Kim,+6,3.02,1158
35,0,47993,Denny McCarthy,+6,3.01,1227
35,0,28237,Rory McIlroy,+6,3.03,708
35,0,51890,Greyson Sigg,+6,3.02,1119
35,0,27214,Kevin Streelman,+6,3.02,1095
35,0,33448,Justin Thomas,+6,3.02,906
43,0,24925,Jonathan Byrd,+7,3.03,705
43,0,35449,Adam Long,+7,3.02,1110
43,0,47995,Davis Riley,+7,3.02,1167
43,0,23325,Vaughn Taylor,+7,3.03,660
47,0,19803,Ryan Armour,+8,3.04,627
47,0,45522,Christiaan Bezuidenhout,+8,3.02,969
47,0,45609,Tyler Duncan,+8,3.02,1023
47,0,39977,Max Homa,+8,3.02,984
47,0,26476,Chez Reavie,+8,3.02,1059
47,0,53165,Doc Redman,+8,3.02,981
53,0,33399,Adam Hadwin,+9,3.02,1107
53,0,29420,Billy Horschel,+9,3.03,810
53,0,21961,Charles Howell III,+9,3.04,660
53,0,35891,Cameron Smith,+9,3.04,744
53,0,45540,Jared Wolfe,+9,3.04,723
58,0,45526,Abraham Ancer,+10,3.04,678
58,0,46435,Austin Cook,+10,3.04,855
58,0,47988,Nick Hardy,+10,3.04,723
58,0,24024,Zach Johnson,+10,3.04,774
58,0,33122,Russell Knox,+10,3.03,1107
58,0,27936,Martin Laird,+10,3.04,810
58,0,26851,Marc Leishman,+10,3.03,858
58,0,46970,Jon Rahm,+10,3.04,828
58,0,27649,Brandt Snedeker,+10,3.04,729
58,0,40115,Adam Svensson,+10,3.02,1239
68,0,30978,Kiradech Aphibarnrat,+11,3.05,669
68,0,29725,Tony Finau,+11,3.03,1026
68,0,34563,Chesson Hadley,+11,3.03,987
68,0,34174,John Huh,+11,3.04,930
68,0,29478,Kevin Kisner,+11,3.04,771
68,0,30944,Jason Kokrak,+11,3.05,720
68,0,46442,Maverick McNealy,+11,3.03,1095
68,0,24138,Ian Poulter,+11,3.06,516
76,0,31557,Jim Herman,+12,3.06,636
76,0,32816,Satoshi Kodaira,+12,3.06,642
76,0,28775,Nate Lashley,+12,3.04,945
76,0,34466,Peter Malnati,+12,3.03,1281
76,0,25198,Francesco Molinari,+12,3.06,627
76,0,33667,Carlos Ortiz,+12,3.05,768
76,0,56278,Matthew Wolff,+12,3.06,576
83,0,40098,Matt Fitzpatrick,+13,3.05,855
83,0,40162,Justin Lower,+13,3.04,891
83,0,33419,Cameron Tringale,+13,3.03,1143
83,0,48887,Matt Wallace,+13,3.05,720
87,0,48084,Wesley Bryan,+14,3.07,630
87,0,24980,Scott Gutschewski,+14,3.06,687
87,0,54421,Garrick Higgo,+14,3.06,678
87,0,12716,Charley Hoffman,+14,3.05,870
87,0,30926,Chris Kirk,+14,3.04,1029
87,0,29289,S.Y. Noh,+14,3.05,789
93,0,34076,Joel Dahmen,+15,3.04,1041
93,0,32102,Rickie Fowler,+15,3.05,876
93,0,51950,Max McGreevy,+15,3.05,903
93,0,46340,Alex Smalley,+15,3.04,1173
93,0,32333,Kevin Tway,+15,3.05,945
98,0,39997,Corey Conners,+16,3.05,1044
98,0,29970,Dylan Frittelli,+16,3.04,1131
98,0,29535,Brice Garnett,+16,3.05,969
98,0,31646,Emiliano Grillo,+16,3.05,1038
98,0,32791,K.H. Lee,+16,3.04,1170
98,0,46601,Trey Mullinax,+16,3.05,999
98,0,47529,Mito Pereira,+16,3.04,1089
98,0,24361,Pat Perez,+16,3.06,789
98,0,10381,Curtis Thompson,+16,3.06,795
98,0,40006,Erik van Rooyen,+16,3.08,594
108,0,32366,Kevin Chappell,+17,3.08,663
108,0,35506,Mackenzie Hughes,+17,3.05,1023
108,0,48822,Sebastián Muñoz,+17,3.05,1020
108,0,37275,Sam Ryder,+17,3.05,1086
108,0,28114,Dawie van der Walt,+17,3.07,771
113,0,52375,Doug Ghim,+18,3.05,1056
113,0,33490,Bo Hoag,+18,3.09,603
113,0,36852,Jim Knous,+18,3.09,633
113,0,31420,Anirban Lahiri,+18,3.06,888
113,0,22056,Cameron Percy,+18,3.10,549
113,0,29221,Webb Simpson,+18,3.08,708
113,0,39324,J.J. Spaun,+18,3.05,1185
120,0,28089,Jason Day,+19,3.08,705
120,0,33597,Harry Higgs,+19,3.06,1002
120,0,23320,Ryan Palmer,+19,3.07,843
120,0,50095,Austin Smotherman,+19,3.06,963
120,0,54783,Dylan Wu,+19,3.07,825
125,0,39436,Joshua Creel,+20,3.10,585
125,0,29974,Branden Grace,+20,3.09,648
125,0,48117,Kurt Kitayama,+20,3.07,849
125,0,32640,Troy Merritt,+20,3.05,1131
125,0,34360,Patrick Reed,+20,3.07,828
125,0,49960,Sepp Straka,+20,3.05,1188
131,0,35879,Kelly Kraft,+21,3.07,873
131,0,27129,Luke List,+21,3.06,978
131,0,49947,Taylor Moore,+21,3.06,1029
131,0,30163,Henrik Norlander,+21,3.07,900
131,0,49771,J.T. Poston,+21,3.06,1068
131,0,34431,Robert Streb,+21,3.06,1056
137,0,37212,Paul Barjon,+22,3.07,891
137,0,20229,Stewart Cink,+22,3.07,933
137,0,51766,Wyndham Clark,+22,3.05,1209
137,0,35461,Beau Hossler,+22,3.08,843
137,0,27974,Sung Kang,+22,3.07,1002
137,0,36689,Brooks Koepka,+22,3.12,546
137,0,28252,Seamus Power,+22,3.07,921
137,0,34256,Andrew Putnam,+22,3.06,1167
137,0,23621,Rory Sabbatini,+22,3.10,666
137,0,27139,David Skinns,+22,3.08,819
147,0,52372,Cameron Champ,+23,3.10,693
147,0,32662,Michael Gligic,+23,3.08,867
147,0,24924,Bill Haas,+23,3.06,1131
147,0,32139,Danny Willett,+23,3.09,750
151,0,25900,Lucas Glover,+24,3.06,1113
151,0,36871,Matthew NeSmith,+24,3.06,1149
151,0,51997,Andrew Novak,+24,3.08,951
151,0,46414,Aaron Rai,+24,3.07,1101
155,0,32757,Patton Kizzire,+25,3.07,1092
155,0,36699,Patrick Rodgers,+25,3.07,1053
155,0,47347,Adam Schenk,+25,3.07,1116
155,0,57366,Cameron Young,+25,3.08,966
159,0,49766,Hank Lebioda,+26,3.08,1002
159,0,39953,Chase Seiffert,+26,3.12,633
161,0,34255,Joseph Bramlett,+27,3.08,1005
161,0,35110,Brett Drewitt,+27,3.11,723
161,0,34363,Tyrrell Hatton,+27,3.10,780
161,0,39058,Lucas Herbert,+27,3.13,618
161,0,34264,Hudson Swafford,+27,3.10,780
161,0,47128,Richy Werenski,+27,3.10,789
167,0,55708,Hayden Buckley,+28,3.08,1119
167,0,49298,Kramer Hickok,+28,3.07,1146
167,0,31323,Gary Woodland,+28,3.10,858
170,0,24502,Adam Scott,+29,3.10,852
170,0,33486,Roger Sloan,+29,3.10,912
172,0,51634,Sahith Theegala,+30,3.07,1383
173,0,32448,James Hahn,+31,3.11,882
173,0,26300,Matt Jones,+31,3.12,747
173,0,47983,Chad Ramey,+31,3.10,897
173,0,29518,Brendan Steele,+31,3.10,888
177,0,25686,Jason Dufner,+32,3.16,618
177,0,27064,Jhonattan Vegas,+32,3.10,984
179,0,25818,Scott Piercy,+33,3.10,969
180,0,27644,Brian Harman,+34,3.09,1101
180,0,35617,Martin Trainer,+34,3.10,975
182,0,29926,Danny Lee,+35,3.16,654
182,0,47856,Seth Reeves,+35,3.13,825
182,0,48699,Callum Tarren,+35,3.12,861
182,0,25493,Nick Taylor,+35,3.09,1113
186,0,27895,Jonas Blixt,+36,3.17,627
186,0,34046,Jordan Spieth,+36,3.12,867
188,0,35310,Lanto Griffin,+37,3.11,981
188,0,34610,Matthias Schwab,+37,3.13,867
190,0,52374,Brandon Wu,+40,3.13,915
191,0,27770,Camilo Villegas,+43,3.15,843
192,0,27095,Nick Watney,+48,3.15,933
193,0,46550,Brandon Hagy,+61,3.18,993
