RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
1,0,23135,Tim Clark,68.10,79,116,+22.00
2,0,20127,Chris Riley,63.53,54,85,+26.00
3,0,10423,Mike Weir,60.29,82,136,+29.00
4,0,22405,Justin Rose,60.20,59,98,+24.00
5,0,19824,Craig Barlow,59.76,49,82,+27.00
6,0,24925,Jonathan Byrd,59.54,78,131,+29.00
7,0,25396,Kevin Na,59.24,93,157,+37.00
8,0,22913,John Rollins,59.17,100,169,+41.00
9,0,22046,Geoff Ogilvy,59.02,72,122,+39.00
10,0,24357,K.J. Choi,58.39,80,137,+40.00
11,0,20572,Rod Pampling,58.06,90,155,+36.00
12,0,19972,José Coceres,57.89,55,95,+31.00
13,0,23983,Luke Donald,57.72,71,123,+37.00
14,0,22371,Aaron Baddeley,57.49,96,167,+49.00
15,0,25273,Andrew Buckle,57.39,66,115,+30.00
16,0,20472,Alex Cejka,57.27,63,110,+19.00
17,0,01948,Tim Petrovic,56.99,106,186,+58.00
18,0,06034,Marco Dawson,56.88,62,109,+27.00
19,0,07457,Steve Flesch,56.64,81,143,+42.00
19,0,20160,Charlie Wi,56.64,81,143,+32.00
21,0,23108,Matt Kuchar,56.59,73,129,+40.00
22,0,22806,Doug LaBelle II,56.55,95,168,+46.00
23,0,20098,Stuart Appleby,56.30,76,135,+38.00
24,0,29718,Anthony Kim,56.16,82,146,+35.00
25,0,21961,Charles Howell III,56.15,73,130,+38.00
26,0,08931,Glen Day,56.10,69,123,+45.00
27,0,10213,Dicky Pride,55.77,58,104,+32.00
28,0,20850,Daniel Chopra,55.75,97,174,+40.00
29,0,01381,Fred Funk,55.67,54,97,+46.00
30,0,01577,Lee Janzen,55.65,69,124,+37.00
30,0,02214,Kirk Triplett,55.65,64,115,+42.00
32,0,20104,Ken Duke,55.56,95,171,+52.00
33,0,22212,Craig Lile,55.45,56,101,+36.00
34,0,10117,Bob Heintz,55.30,73,132,+52.00
35,0,19846,Brian Gay,55.29,94,170,+60.00
36,0,21350,Ryuji Imada,55.09,92,167,+58.00
37,0,20623,Gavin Coles,55.08,65,118,+55.00
38,0,20628,Arron Oberholser,55.05,60,109,+33.00
39,0,22892,Jason Gore,54.93,78,142,+41.00
40,0,21878,Mark Wilson,54.84,68,124,+46.00
41,0,21806,Paul Gow,54.81,57,104,+37.00
42,0,10860,Justin Leonard,54.47,67,123,+49.00
43,0,01941,Tom Pernice Jr.,54.40,99,182,+71.00
44,0,25686,Jason Dufner,54.30,82,151,+42.00
45,0,23800,Bryce Molder,53.93,48,89,+37.00
46,0,12705,Cliff Kresge,53.89,97,180,+60.00
47,0,23325,Vaughn Taylor,53.79,71,132,+40.00
48,0,20498,Briny Baird,53.74,79,147,+31.00
49,0,12680,Shigeki Maruyama,53.73,72,134,+46.00
50,0,23718,Nathan Green,53.50,107,200,+69.00
51,0,01677,Tom Lehman,53.49,46,86,+26.00
52,0,21753,Brian Davis,53.42,78,146,+51.00
53,0,06567,Vijay Singh,53.33,104,195,+48.00
54,0,27649,Brandt Snedeker,53.25,90,169,+59.00
55,0,02239,Scott Verplank,53.24,74,139,+50.00
56,0,21209,Sergio Garcia,53.06,52,98,+26.00
57,0,24138,Ian Poulter,53.03,70,132,+40.00
58,0,01766,Billy Mayfair,52.90,82,155,+42.00
59,0,07547,Craig Kanada,52.83,84,159,+58.00
60,0,25804,Bubba Watson,52.82,75,142,+41.00
61,0,23621,Rory Sabbatini,52.71,68,129,+42.00
62,0,06004,Stephen Ames,52.54,62,118,+42.00
