RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,23621,Rory Sabbatini,44.44,32,72
2,0,24140,Sean O'Hair,42.22,38,90
3,0,08793,Tiger Woods,41.67,15,36
4,0,24138,Ian Poulter,41.03,16,39
5,0,27649,Brandt Snedeker,40.71,46,113
6,0,07867,Woody Austin,40.45,36,89
7,0,20623,Gavin Coles,40.24,33,82
8,0,20472,Alex Cejka,38.30,18,47
9,0,21806,Paul Gow,37.68,26,69
10,0,06643,Paul Goydos,37.50,24,64
11,0,20859,Anders Hansen,37.21,16,43
12,0,23788,D.J. Trahan,36.71,29,79
13,0,24357,K.J. Choi,36.49,27,74
14,0,23108,Matt Kuchar,36.36,32,88
15,0,02239,Scott Verplank,36.21,21,58
16,0,06595,Kevin Sutherland,36.14,30,83
17,0,02223,Bob Tway,35.71,35,98
18,0,20634,Peter Lonard,35.63,31,87
19,0,27770,Camilo Villegas,35.59,21,59
20,0,08931,Glen Day,35.42,34,96
21,0,20433,Mark Hensby,35.09,40,114
22,0,21878,Mark Wilson,35.00,35,100
23,0,23718,Nathan Green,34.95,36,103
24,0,06527,Steve Stricker,34.88,30,86
25,0,20378,Mathias Grönberg,34.44,31,90
26,0,28475,Jeff Overton,34.21,13,38
27,0,22892,Jason Gore,34.15,28,82
28,0,22621,Ben Curtis,34.07,31,91
29,0,20766,Padraig Harrington,33.96,18,53
30,0,23135,Tim Clark,33.93,19,56
31,0,27963,Chris Stroud,33.90,20,59
32,0,25900,Lucas Glover,33.78,25,74
33,0,06251,Chris DiMarco,33.70,31,92
34,0,24449,Parker McLachlin,33.33,30,90
34,0,10423,Mike Weir,33.33,24,72
36,0,10860,Justin Leonard,33.04,38,115
37,0,26881,Jarrod Lyle,32.50,26,80
38,0,20105,Jeff Gove,32.41,35,108
39,0,06373,José María Olazábal,32.35,22,68
40,0,23623,Bo Van Pelt,32.22,29,90
41,0,22371,Aaron Baddeley,32.18,28,87
42,0,20127,Chris Riley,31.94,23,72
43,0,20229,Stewart Cink,31.91,30,94
44,0,24290,D.J. Brigman,31.88,22,69
45,0,22405,Justin Rose,31.71,13,41
46,0,08123,Jeff Brehaut,31.48,17,54
46,0,10733,Kent Jones,31.48,34,108
48,0,06004,Stephen Ames,31.34,21,67
49,0,01161,Mark Calcavecchia,31.25,25,80
50,0,23933,Michael Boyd,31.03,18,58
51,0,08075,Jerry Kelly,30.99,22,71
52,0,20382,Stephen Leaney,30.95,26,84
53,0,01707,Steve Lowery,30.88,21,68
54,0,01320,Bob Estes,30.84,33,107
55,0,02036,Jim Rutledge,30.77,16,52
55,0,02104,Jeff Sluman,30.77,16,52
57,0,19846,Brian Gay,30.63,34,111
58,0,24925,Jonathan Byrd,30.49,25,82
59,0,01035,Tommy Armour III,30.43,21,69
59,0,23349,Charles Warren,30.43,28,92
61,0,06621,Joe Durant,30.36,17,56
62,0,06034,Marco Dawson,30.34,27,89
63,0,06515,Shaun Micheel,30.26,23,76
64,0,12680,Shigeki Maruyama,30.08,37,123
65,0,25345,Carl Pettersson,30.00,33,110
66,0,01142,Bart Bryant,29.87,23,77
67,0,01381,Fred Funk,29.85,20,67
67,0,20628,Arron Oberholser,29.85,20,67
69,0,12602,Dean Wilson,29.59,29,98
70,0,21350,Ryuji Imada,29.41,40,136
70,0,08881,Tripp Isenhour,29.41,30,102
70,0,21660,Jason Schultz,29.41,20,68
70,0,06567,Vijay Singh,29.41,20,68
74,0,21949,Joe Ogilvie,29.36,32,109
75,0,24781,Hunter Mahan,29.33,22,75
76,0,22913,John Rollins,29.21,26,89
77,0,07223,Brian Bateman,29.17,21,72
78,0,01388,Robert Gamez,29.07,25,86
79,0,07457,Steve Flesch,28.97,31,107
80,0,01577,Lee Janzen,28.92,24,83
81,0,25804,Bubba Watson,28.89,26,90
82,0,20104,Ken Duke,28.72,27,94
82,0,23325,Vaughn Taylor,28.72,27,94
84,0,19803,Ryan Armour,28.71,29,101
84,0,01941,Tom Pernice Jr.,28.71,29,101
86,0,01157,Tom Byrum,28.57,14,49
86,0,19972,José Coceres,28.57,10,35
86,0,11123,Chris Couch,28.57,26,91
86,0,10425,Jay Williamson,28.57,14,49
90,0,20498,Briny Baird,28.43,29,102
91,0,01766,Billy Mayfair,28.41,25,88
92,0,23983,Luke Donald,28.30,15,53
93,0,01928,Corey Pavin,28.24,24,85
93,0,10213,Dicky Pride,28.24,24,85
95,0,07547,Craig Kanada,28.18,31,110
96,0,25273,Andrew Buckle,28.09,25,89
96,0,24924,Bill Haas,28.09,25,89
98,0,27120,Troy Matteson,28.05,23,82
99,0,24024,Zach Johnson,27.94,19,68
100,0,23048,Eric Axley,27.92,43,154
101,0,01132,Mark Brooks,27.91,12,43
102,0,26289,Boo Weekley,27.87,17,61
103,0,27060,John Mallinger,27.78,25,90
103,0,20160,Charlie Wi,27.78,25,90
105,0,22348,Nick O'Hern,27.63,21,76
106,0,01797,Rocco Mediate,27.38,23,84
107,0,12782,Tim Herron,27.37,26,95
108,0,08537,J.P. Hayes,27.27,30,110
108,0,02206,David Toms,27.27,21,77
110,0,21805,Harrison Frazar,27.16,22,81
111,0,02246,Duffy Waldorf,27.14,19,70
112,0,28486,Michael Putnam,27.08,26,96
113,0,23800,Bryce Molder,26.97,24,89
114,0,20098,Stuart Appleby,26.92,21,78
115,0,01313,Steve Elkington,26.76,19,71
116,0,01024,Billy Andrade,26.73,27,101
117,0,23320,Ryan Palmer,26.72,31,116
118,0,25892,Steve Wheatcroft,26.67,20,75
119,0,23353,J.J. Henry,26.58,21,79
120,0,21731,Freddie Jacobson,26.51,22,83
121,0,12660,Jesper Parnevik,26.44,23,87
122,0,12195,Tom Johnson,26.32,20,76
123,0,24358,Robert Garrigus,26.26,26,99
124,0,01948,Tim Petrovic,26.21,27,103
125,0,21633,Steve Allan,26.00,13,50
126,0,26596,Ryan Moore,25.97,20,77
127,0,24490,George McNeill,25.84,23,89
128,0,12705,Cliff Kresge,25.78,33,128
129,0,25190,Jeff Quinney,25.71,27,105
130,0,07749,Brett Quigley,25.56,23,90
131,0,01724,Jeff Maggert,25.32,20,79
131,0,20645,John Senden,25.32,20,79
133,0,26951,Johnson Wagner,25.27,23,91
134,0,22212,Craig Lile,25.26,24,95
135,0,20850,Daniel Chopra,25.00,25,100
135,0,10809,Jim Furyk,25.00,13,52
135,0,10117,Bob Heintz,25.00,22,88
135,0,22806,Doug LaBelle II,25.00,26,104
135,0,01810,Phil Mickelson,25.00,15,60
135,0,26882,Michael Sim,25.00,15,60
135,0,08375,Paul Stankowski,25.00,14,56
142,0,12510,Chad Campbell,24.74,24,97
142,0,12716,Charley Hoffman,24.74,24,97
144,0,12652,Cameron Beckman,24.68,19,77
145,0,07363,Craig Bowden,24.59,15,61
145,0,26360,Bubba Dickerson,24.59,15,61
145,0,12714,Chris Tidland,24.59,15,61
148,0,26420,Richard Johnson,24.55,27,110
149,0,01706,Davis Love III,24.53,13,53
150,0,24507,Jason Bohn,24.49,12,49
150,0,24457,Jaco Van Zyl,24.49,12,49
152,0,26679,Kevin Stadler,24.42,21,86
153,0,24912,Will MacKenzie,24.36,19,78
154,0,22046,Geoff Ogilvy,24.24,16,66
155,0,22295,Darron Stiles,24.19,15,62
156,0,21646,David Branshaw,24.18,22,91
157,0,21961,Charles Howell III,24.14,28,116
158,0,22378,Trevor Immelman,24.07,13,54
159,0,10885,Robert Allenby,24.00,18,75
159,0,28158,Steve Marino,24.00,24,100
161,0,01249,John Daly,23.88,16,67
162,0,01473,Todd Hamilton,23.76,24,101
163,0,01945,Kenny Perry,23.61,17,72
163,0,29476,Kyle Reifers,23.61,17,72
165,0,24502,Adam Scott,23.44,15,64
166,0,19824,Craig Barlow,23.21,13,56
167,0,21209,Sergio Garcia,22.58,14,62
168,0,06522,Ernie Els,22.45,11,49
169,0,23638,Brendon de Jonge,22.37,17,76
170,0,21753,Brian Davis,22.22,20,90
171,0,02101,Joey Sindelar,22.03,13,59
172,0,24361,Pat Perez,21.92,16,73
173,0,11032,Frank Lickliter II,21.65,21,97
174,0,25396,Kevin Na,21.43,18,84
174,0,22293,Heath Slocum,21.43,18,84
176,0,21959,Ted Purdy,21.05,20,95
177,0,06197,Michael Allen,20.99,17,81
178,0,02214,Kirk Triplett,20.83,15,72
179,0,25686,Jason Dufner,20.00,19,95
179,0,20572,Rod Pampling,20.00,16,80
181,0,23613,Rich Barcelo,19.61,20,102
182,0,27933,John Merrick,19.54,17,87
183,0,24980,Scott Gutschewski,19.44,14,72
184,0,21470,Daisuke Maruyama,19.18,14,73
185,0,01677,Tom Lehman,19.15,9,47
186,0,29718,Anthony Kim,18.92,14,74
187,0,20574,Mathew Goggin,18.64,11,59
187,0,27095,Nick Watney,18.64,11,59
189,0,23322,Brett Wetterich,18.52,15,81
190,0,23614,Rich Beem,18.18,14,77
191,0,20157,Retief Goosen,17.31,9,52
192,0,27141,J.B. Holmes,15.07,11,73
193,0,21528,Henrik Stenson,15.00,6,40
194,0,20691,Greg Owen,12.86,9,70
195,0,27702,Matt Hendrix,12.28,7,57
196,0,23497,Tag Ridings,12.07,7,58
