RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,01024,Billy Andrade,5.000,5,1
1,0,20098,Stuart Appleby,5.000,5,1
1,0,19824,Craig Barlow,5.000,5,1
1,0,23135,Tim Clark,5.000,5,1
1,0,01313,Steve Elkington,5.000,5,1
1,0,01418,Bill Glasson,5.000,5,1
1,0,26420,Richard Johnson,5.000,5,1
1,0,01724,Jeff Maggert,5.000,5,1
1,0,20691,Greg Owen,5.000,5,1
10,0,22621,Ben Curtis,5.500,11,2
10,0,25900,Lucas Glover,5.500,11,2
10,0,01810,Phil Mickelson,5.500,11,2
10,0,22405,Justin Rose,5.500,11,2
10,0,02106,Chris Smith,5.500,22,4
10,0,10423,Mike Weir,5.500,11,2
10,0,10425,Jay Williamson,5.500,11,2
17,0,10885,Robert Allenby,5.667,17,3
17,0,23540,Jason Allred,5.667,17,3
17,0,07867,Woody Austin,5.667,17,3
17,0,08931,Glen Day,5.667,17,3
17,0,22548,Patrick Sheehan,5.667,17,3
17,0,12602,Dean Wilson,5.667,17,3
23,0,10912,Craig Perks,5.714,40,7
24,0,01361,Dan Forsman,5.750,23,4
24,0,24024,Zach Johnson,5.750,23,4
26,0,23497,Tag Ridings,5.875,47,8
27,0,21633,Steve Allan,6.000,12,2
27,0,21407,Arjun Atwal,6.000,6,1
27,0,20498,Briny Baird,6.000,6,1
27,0,20099,Doug Barron,6.000,6,1
27,0,24507,Jason Bohn,6.000,6,1
27,0,24227,Justin Bolli,6.000,6,1
27,0,12510,Chad Campbell,6.000,18,3
27,0,19972,José Coceres,6.000,6,1
27,0,20623,Gavin Coles,6.000,12,2
27,0,23541,Ben Crane,6.000,6,1
27,0,01249,John Daly,6.000,24,4
27,0,28088,Matt Davidson,6.000,6,1
27,0,06621,Joe Durant,6.000,6,1
27,0,01329,Brad Faxon,6.000,12,2
27,0,20121,Todd Fischer,6.000,6,1
27,0,07457,Steve Flesch,6.000,18,3
27,0,12823,Carlos Franco,6.000,12,2
27,0,01388,Robert Gamez,6.000,6,1
27,0,19846,Brian Gay,6.000,12,2
27,0,08725,Tom Gillis,6.000,6,1
27,0,21806,Paul Gow,6.000,24,4
27,0,20766,Padraig Harrington,6.000,18,3
27,0,06575,Dudley Hart,6.000,6,1
27,0,08537,J.P. Hayes,6.000,6,1
27,0,26758,David Hearn,6.000,6,1
27,0,08545,Glen Hnatiuk,6.000,6,1
27,0,21350,Ryuji Imada,6.000,12,2
27,0,06573,Brandt Jobe,6.000,6,1
27,0,20094,Jonathan Kaye,6.000,6,1
27,0,06332,Neal Lancaster,6.000,12,2
27,0,20634,Peter Lonard,6.000,12,2
27,0,01706,Davis Love III,6.000,6,1
27,0,24912,Will MacKenzie,6.000,18,3
27,0,01723,Andrew Magee,6.000,12,2
27,0,01823,Larry Mize,6.000,6,1
27,0,24140,Sean O'Hair,6.000,6,1
27,0,20628,Arron Oberholser,6.000,6,1
27,0,06373,José María Olazábal,6.000,6,1
27,0,20663,Brenden Pappas,6.000,24,4
27,0,12660,Jesper Parnevik,6.000,6,1
27,0,01928,Corey Pavin,6.000,6,1
27,0,24361,Pat Perez,6.000,18,3
27,0,01941,Tom Pernice Jr.,6.000,6,1
27,0,01945,Kenny Perry,6.000,6,1
27,0,25345,Carl Pettersson,6.000,24,4
27,0,21959,Ted Purdy,6.000,12,2
27,0,20127,Chris Riley,6.000,6,1
27,0,22913,John Rollins,6.000,6,1
27,0,24502,Adam Scott,6.000,6,1
27,0,26679,Kevin Stadler,6.000,30,5
27,0,22295,Darron Stiles,6.000,18,3
27,0,23325,Vaughn Taylor,6.000,18,3
27,0,26287,Roland Thatcher,6.000,6,1
27,0,12454,Mario Tiziani,6.000,6,1
27,0,02206,David Toms,6.000,12,2
27,0,23788,D.J. Trahan,6.000,6,1
27,0,02214,Kirk Triplett,6.000,6,1
27,0,02223,Bob Tway,6.000,6,1
27,0,20812,Tjaart van der Walt,6.000,6,1
27,0,02239,Scott Verplank,6.000,6,1
27,0,23349,Charles Warren,6.000,6,1
27,0,20396,Lee Westwood,6.000,6,1
27,0,23322,Brett Wetterich,6.000,6,1
27,0,20160,Charlie Wi,6.000,6,1
27,0,08793,Tiger Woods,6.000,12,2
92,0,06527,Steve Stricker,6.111,55,9
93,0,01042,Paul Azinger,6.200,31,5
93,0,24925,Jonathan Byrd,6.200,31,5
93,0,10117,Bob Heintz,6.200,31,5
93,0,23063,Scott Hend,6.200,31,5
93,0,24781,Hunter Mahan,6.200,31,5
93,0,21949,Joe Ogilvie,6.200,31,5
93,0,23623,Bo Van Pelt,6.200,31,5
100,0,08123,Jeff Brehaut,6.250,25,4
100,0,21805,Harrison Frazar,6.250,25,4
102,0,01161,Mark Calcavecchia,6.333,19,3
102,0,20850,Daniel Chopra,6.333,19,3
102,0,12826,Paul Claxton,6.333,19,3
102,0,20572,Rod Pampling,6.333,19,3
106,0,23552,Hank Kuehne,6.429,45,7
107,0,01035,Tommy Armour III,6.500,13,2
107,0,07223,Brian Bateman,6.500,26,4
107,0,12652,Cameron Beckman,6.500,13,2
107,0,24290,D.J. Brigman,6.500,13,2
107,0,06251,Chris DiMarco,6.500,13,2
107,0,23409,James Driscoll,6.500,13,2
107,0,01577,Lee Janzen,6.500,26,4
107,0,10733,Kent Jones,6.500,13,2
107,0,23320,Ryan Palmer,6.500,13,2
107,0,02246,Duffy Waldorf,6.500,13,2
117,0,23725,Brendan Jones,6.571,46,7
118,0,11032,Frank Lickliter II,6.600,33,5
119,0,06004,Stephen Ames,6.667,20,3
119,0,06599,John Elliott,6.667,20,3
119,0,07749,Brett Quigley,6.667,20,3
119,0,02101,Joey Sindelar,6.667,20,3
123,0,24604,Hunter Haas,6.750,27,4
123,0,27095,Nick Watney,6.750,27,4
125,0,06197,Michael Allen,7.000,21,3
125,0,01127,Danny Briggs,7.000,28,4
125,0,01157,Tom Byrum,7.000,7,1
125,0,06034,Marco Dawson,7.000,7,1
125,0,10201,Matt Gogel,7.000,7,1
125,0,20378,Mathias Grönberg,7.000,7,1
125,0,01473,Todd Hamilton,7.000,7,1
125,0,20433,Mark Hensby,7.000,35,5
125,0,01553,John Huston,7.000,7,1
125,0,01761,Len Mattiace,7.000,14,2
125,0,10585,Scott McCarron,7.000,14,2
125,0,22046,Geoff Ogilvy,7.000,7,1
125,0,01948,Tim Petrovic,7.000,14,2
125,0,20474,Phillip Price,7.000,7,1
125,0,21498,Hideto Tanihara,7.000,7,1
140,0,12662,Thomas Levet,7.500,15,2
140,0,06567,Vijay Singh,7.500,15,2
142,0,12645,Brent Geiberger,8.000,8,1
142,0,20157,Retief Goosen,8.000,16,2
144,0,23621,Rory Sabbatini,9.000,9,1
