RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,06090,Jim McGovern,34' 9",1458.000,42,+6
2,0,21633,Steve Allan,35' 6",1314.583,37,+3
3,0,23797,Brett Rumford,36' 1",1515.333,42,+3
3,0,02239,Scott Verplank,36' 1",1297.750,36,+4
5,0,21209,Sergio Garcia,36' 6",2296.917,63,+8
5,0,25632,Jimmy Walker,36' 6",2698.917,74,+11
7,0,24663,Y.E. Yang,37' 4",2389.417,64,+15
8,0,20663,Brenden Pappas,37' 5",1833.833,49,+8
8,0,27770,Camilo Villegas,37' 5",1946.750,52,+9
10,0,24140,Sean O'Hair,37' 6",1911.250,51,+6
11,0,25190,Jeff Quinney,37' 7",1541.250,41,+5
12,0,25349,Tim Wilkinson,37' 8",2373.833,63,+13
13,0,20104,Ken Duke,37' 10",3632.500,96,+10
13,0,26695,Michael Letzig,37' 10",2609.167,69,+11
15,0,25842,Jon Mills,38' 2",2252.500,59,+5
16,0,20848,Ángel Cabrera,38' 3",1185.083,31,+2
17,0,07867,Woody Austin,38' 5",2227.500,58,+9
18,0,24024,Zach Johnson,38' 6",1615.583,42,+8
19,0,28475,Jeff Overton,38' 7",3702.000,96,+18
20,0,30925,Dustin Johnson,38' 9",2830.583,73,+26
21,0,26679,Kevin Stadler,38' 10",1826.667,47,+27
22,0,12510,Chad Campbell,39' 0",2652.500,68,+11
22,0,21961,Charles Howell III,39' 0",3390.333,87,+11
22,0,12705,Cliff Kresge,39' 0",2339.250,60,+8
25,0,06004,Stephen Ames,39' 2",1957.083,50,+7
25,0,10809,Jim Furyk,39' 2",2113.833,54,+9
25,0,27095,Nick Watney,39' 2",2661.417,68,+11
25,0,12602,Dean Wilson,39' 2",2938.417,75,+14
29,0,23048,Eric Axley,39' 5",2801.083,71,+7
30,0,01139,Olin Browne,39' 7",1028.833,26,+8
30,0,01320,Bob Estes,39' 7",2613.750,66,+10
30,0,24361,Pat Perez,39' 7",2337.417,59,+8
