RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,02239,Scott Verplank,33' 2",70,2318.833,+13.00
2,0,26679,Kevin Stadler,36' 3",131,4753.167,+19.00
3,0,26695,Michael Letzig,36' 6",119,4343.667,+11.00
4,0,19913,Ron Whittaker,37' 4",50,1867.917,+14.00
5,0,20645,John Senden,37' 10",135,5104.917,+25.00
6,0,01313,Steve Elkington,38' 0",112,4258.917,+2.00
7,0,06567,Vijay Singh,38' 6",118,4545.333,-1.00
8,0,06197,Michael Allen,38' 10",112,4346.000,+18.00
8,0,21959,Ted Purdy,38' 10",97,3763.417,+11.00
10,0,06643,Paul Goydos,38' 11",91,3541.417,+18.00
11,0,01945,Kenny Perry,39' 0",204,7960.500,+19.00
12,0,21633,Steve Allan,39' 1",73,2852.417,+11.00
12,0,22046,Geoff Ogilvy,39' 1",87,3397.917,+20.00
14,0,20766,Padraig Harrington,39' 2",66,2586.500,+1.00
15,0,22913,John Rollins,39' 3",108,4235.917,+5.00
16,0,24140,Sean O'Hair,39' 4",107,4208.083,+10.00
17,0,23623,Bo Van Pelt,39' 5",156,6143.500,+21.00
18,0,26631,Cody Freeman,39' 7",97,3843.167,+14.00
18,0,11032,Frank Lickliter II,39' 7",147,5817.083,+25.00
18,0,24502,Adam Scott,39' 7",77,3045.750,-1.00
18,0,06595,Kevin Sutherland,39' 7",151,5972.750,+20.00
22,0,07867,Woody Austin,39' 8",121,4799.667,+13.00
23,0,07457,Steve Flesch,39' 9",173,6878.917,+26.00
23,0,27936,Martin Laird,39' 9",128,5085.750,+23.00
25,0,01035,Tommy Armour III,40' 2",104,4179.833,+13.00
26,0,23788,D.J. Trahan,40' 3",118,4751.000,+23.00
27,0,20229,Stewart Cink,40' 4",101,4070.667,+6.00
28,0,23541,Ben Crane,40' 5",111,4490.000,+8.00
28,0,21209,Sergio Garcia,40' 5",107,4324.083,+8.00
30,0,20498,Briny Baird,40' 6",151,6120.083,+17.00
30,0,22621,Ben Curtis,40' 6",85,3440.250,+9.00
30,0,21961,Charles Howell III,40' 6",153,6190.667,+6.00
33,0,01388,Robert Gamez,40' 8",89,3618.750,+19.00
33,0,06575,Dudley Hart,40' 8",129,5244.000,+29.00
33,0,01797,Rocco Mediate,40' 8",96,3907.917,+14.00
36,0,22293,Heath Slocum,40' 9",110,4480.000,+12.00
36,0,24663,Y.E. Yang,40' 9",131,5337.250,+21.00
38,0,20850,Daniel Chopra,40' 10",143,5840.083,+6.00
38,0,12716,Charley Hoffman,40' 10",144,5877.000,+25.00
40,0,23135,Tim Clark,40' 11",117,4782.750,+6.00
40,0,21805,Harrison Frazar,40' 11",95,3884.333,+5.00
40,0,22582,Kyle Thompson,40' 11",98,4010.167,+25.00
43,0,23108,Matt Kuchar,41' 0",130,5330.917,+15.00
44,0,26420,Richard Johnson,41' 2",102,4202.000,+17.00
44,0,01707,Steve Lowery,41' 2",114,4696.000,+12.00
44,0,02223,Bob Tway,41' 2",99,4077.333,+10.00
47,0,23157,Richard Johnson,41' 5",151,6249.083,+17.00
47,0,27933,John Merrick,41' 5",101,4184.250,+21.00
47,0,25594,Travis Perkins,41' 5",74,3067.083,+10.00
50,0,10885,Robert Allenby,41' 7",124,5157.000,+10.00
50,0,20623,Gavin Coles,41' 7",68,2827.417,+1.00
50,0,23797,Brett Rumford,41' 7",106,4403.417,+17.00
50,0,08385,Omar Uresti,41' 7",81,3369.417,+9.00
54,0,01320,Bob Estes,41' 8",123,5122.500,+12.00
54,0,25345,Carl Pettersson,41' 8",202,8409.167,+8.00
54,0,24138,Ian Poulter,41' 8",53,2209.250,+2.00
57,0,24361,Pat Perez,41' 9",115,4800.167,+17.00
58,0,23614,Rich Beem,41' 10",104,4354.667,+7.00
58,0,10733,Kent Jones,41' 10",74,3095.750,+14.00
60,0,06251,Chris DiMarco,41' 11",142,5952.833,+19.00
60,0,06522,Ernie Els,41' 11",62,2600.750,+10.00
60,0,01473,Todd Hamilton,41' 11",98,4107.500,+17.00
60,0,26289,Boo Weekley,41' 11",102,4272.083,+18.00
64,0,24449,Parker McLachlin,42' 1",83,3496.250,-3.00
64,0,23320,Ryan Palmer,42' 1",109,4584.083,+15.00
66,0,27770,Camilo Villegas,42' 2",108,4556.917,+26.00
67,0,19803,Ryan Armour,42' 3",96,4054.667,+17.00
67,0,21731,Freddie Jacobson,42' 3",104,4397.000,+15.00
69,0,06573,Brandt Jobe,42' 4",72,3047.750,+12.00
70,0,22892,Jason Gore,42' 5",113,4797.417,+21.00
70,0,12602,Dean Wilson,42' 5",169,7163.333,+19.00
72,0,01553,John Huston,42' 6",66,2802.750,+16.00
72,0,21949,Joe Ogilvie,42' 6",162,6882.000,+4.00
74,0,22348,Nick O'Hern,42' 7",94,4005.417,+21.00
74,0,27214,Kevin Streelman,42' 7",155,6604.250,+10.00
74,0,23325,Vaughn Taylor,42' 7",158,6730.583,+26.00
77,0,24227,Justin Bolli,42' 8",111,4731.583,+23.00
77,0,27561,Nick Flanagan,42' 8",137,5840.500,+31.00
77,0,24024,Zach Johnson,42' 8",83,3540.333,+6.00
77,0,01677,Tom Lehman,42' 8",48,2046.583,+4.00
77,0,20443,Jin Park,42' 8",117,4989.583,+21.00
77,0,20160,Charlie Wi,42' 8",117,4989.417,+17.00
83,0,20104,Ken Duke,42' 9",166,7096.917,+33.00
83,0,30750,Tommy Gainey,42' 9",69,2951.167,+24.00
83,0,24490,George McNeill,42' 9",153,6540.833,+26.00
86,0,27060,John Mallinger,42' 10",129,5529.417,+17.00
86,0,23621,Rory Sabbatini,42' 10",104,4454.167,+16.00
88,0,23409,James Driscoll,42' 11",157,6735.083,+20.00
88,0,25804,Bubba Watson,42' 11",151,6480.167,+4.00
90,0,10649,Tom Scherrer,43' 1",71,3059.083,+11.00
91,0,27095,Nick Watney,43' 2",132,5699.917,+29.00
92,0,24358,Robert Garrigus,43' 3",162,7002.833,+28.00
92,0,30925,Dustin Johnson,43' 3",184,7963.083,+17.00
94,0,27120,Troy Matteson,43' 4",131,5674.667,+22.00
94,0,25562,Andres Romero,43' 4",104,4509.917,+16.00
94,0,28780,Nicholas Thompson,43' 4",144,6235.583,+23.00
97,0,20157,Retief Goosen,43' 5",78,3383.250,+24.00
97,0,23353,J.J. Henry,43' 5",182,7901.500,+27.00
97,0,28158,Steve Marino,43' 5",199,8639.417,+31.00
100,0,06004,Stephen Ames,43' 6",112,4869.167,+8.00
100,0,20848,Ángel Cabrera,43' 6",88,3829.750,+13.00
100,0,10860,Justin Leonard,43' 6",121,5263.333,+6.00
100,0,23349,Charles Warren,43' 6",138,6002.583,+35.00
