RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
1,0,08725,Tom Gillis,32.93,378,1148
1,0,12716,Charley Hoffman,32.93,327,993
3,0,01810,Phil Mickelson,32.81,291,887
4,0,27649,Brandt Snedeker,32.73,326,996
5,0,30925,Dustin Johnson,32.57,325,998
6,0,11123,Chris Couch,32.32,254,786
7,0,23320,Ryan Palmer,32.19,318,988
8,0,23621,Rory Sabbatini,32.13,293,912
9,0,25804,Bubba Watson,32.03,303,946
10,0,28307,Matt Every,31.95,216,676
10,0,32640,Troy Merritt,31.95,315,986
12,0,27141,J.B. Holmes,31.80,374,1176
13,0,22371,Aaron Baddeley,31.65,344,1087
14,0,27095,Nick Watney,31.57,347,1099
15,0,22046,Geoff Ogilvy,31.46,230,731
16,0,25364,Paul Casey,31.38,225,717
17,0,27214,Kevin Streelman,31.36,323,1030
18,0,24358,Robert Garrigus,31.31,247,789
19,0,20070,Matt Bettencourt,31.28,280,895
20,0,23108,Matt Kuchar,31.22,369,1182
21,0,25190,Jeff Quinney,31.02,318,1025
22,0,26300,Matt Jones,30.87,322,1043
23,0,28475,Jeff Overton,30.85,315,1021
24,0,06527,Steve Stricker,30.80,272,883
25,0,08375,Paul Stankowski,30.77,212,689
26,0,22405,Justin Rose,30.75,286,930
27,0,24361,Pat Perez,30.73,343,1116
28,0,25818,Scott Piercy,30.65,328,1070
29,0,24024,Zach Johnson,30.58,333,1089
30,0,24490,George McNeill,30.56,286,936
31,0,23623,Bo Van Pelt,30.40,394,1296
32,0,28158,Steve Marino,30.31,297,980
32,0,25396,Kevin Na,30.31,334,1102
34,0,30946,Alex Prugh,30.25,321,1061
35,0,24663,Y.E. Yang,30.24,251,830
36,0,02206,David Toms,30.17,312,1034
37,0,25900,Lucas Glover,30.10,270,897
38,0,26695,Michael Letzig,30.05,308,1025
39,0,08537,J.P. Hayes,29.95,266,888
40,0,23541,Ben Crane,29.94,300,1002
41,0,26596,Ryan Moore,29.92,283,946
42,0,23349,Charles Warren,29.91,224,749
43,0,01249,John Daly,29.89,194,649
44,0,29221,Webb Simpson,29.86,347,1162
45,0,25345,Carl Pettersson,29.82,311,1043
45,0,26882,Michael Sim,29.82,221,741
47,0,26301,James Nitties,29.77,306,1028
47,0,26679,Kevin Stadler,29.77,284,954
49,0,25892,Steve Wheatcroft,29.75,224,753
50,0,27436,Graham DeLaet,29.71,312,1050
51,0,20157,Retief Goosen,29.69,250,842
52,0,20766,Padraig Harrington,29.65,185,624
52,0,23788,D.J. Trahan,29.65,349,1177
54,0,23325,Vaughn Taylor,29.64,316,1066
54,0,20160,Charlie Wi,29.64,337,1137
56,0,24502,Adam Scott,29.52,250,847
57,0,06522,Ernie Els,29.51,252,854
58,0,06643,Paul Goydos,29.47,272,923
59,0,10885,Robert Allenby,29.46,266,903
60,0,22913,John Rollins,29.39,291,990
61,0,20229,Stewart Cink,29.37,289,984
62,0,21350,Ryuji Imada,29.34,306,1043
63,0,23638,Brendon de Jonge,29.31,391,1334
64,0,01329,Brad Faxon,29.27,168,574
65,0,25632,Jimmy Walker,29.22,270,924
66,0,24924,Bill Haas,29.21,319,1092
66,0,10860,Justin Leonard,29.21,300,1027
68,0,20593,Greg Chalmers,29.19,322,1103
69,0,23673,Michael Connell,29.16,284,974
70,0,28500,Martin Flores,29.14,241,827
71,0,19846,Brian Gay,29.12,325,1116
71,0,21731,Freddie Jacobson,29.12,295,1013
73,0,28620,Aron Price,29.10,236,811
74,0,24507,Jason Bohn,29.03,297,1023
75,0,27770,Camilo Villegas,29.01,248,855
76,0,26851,Marc Leishman,28.95,302,1043
77,0,20850,Daniel Chopra,28.94,237,819
78,0,24357,K.J. Choi,28.93,278,961
79,0,27936,Martin Laird,28.92,321,1110
80,0,25562,Andres Romero,28.91,246,851
81,0,23322,Brett Wetterich,28.90,191,661
82,0,28089,Jason Day,28.89,288,997
82,0,32617,Jerod Turner,28.89,141,488
84,0,21949,Joe Ogilvie,28.88,318,1101
84,0,20436,Garrett Willis,28.88,283,980
86,0,25720,Chad Collins,28.87,259,897
86,0,09011,David Duval,28.87,237,821
88,0,20848,Ángel Cabrera,28.86,215,745
89,0,24846,Ricky Barnes,28.84,364,1262
90,0,27466,Spencer Levin,28.76,369,1283
90,0,28237,Rory McIlroy,28.76,178,619
90,0,06567,Vijay Singh,28.76,262,911
90,0,02239,Scott Verplank,28.76,241,838
94,0,23800,Bryce Molder,28.68,269,938
95,0,20098,Stuart Appleby,28.61,315,1101
96,0,23983,Luke Donald,28.54,228,799
97,0,06515,Shaun Micheel,28.51,205,719
98,0,10423,Mike Weir,28.47,168,590
99,0,29910,Blake Adams,28.44,279,981
100,0,23135,Tim Clark,28.39,289,1018
101,0,10809,Jim Furyk,28.33,253,893
102,0,23409,James Driscoll,28.31,265,936
102,0,24781,Hunter Mahan,28.31,293,1035
104,0,07867,Woody Austin,28.29,307,1085
105,0,23613,Rich Barcelo,28.21,200,709
106,0,21209,Sergio Garcia,28.20,174,617
107,0,10585,Scott McCarron,28.15,299,1062
108,0,12714,Chris Tidland,28.13,245,871
108,0,26951,Johnson Wagner,28.13,279,992
110,0,32102,Rickie Fowler,28.09,345,1228
111,0,23718,Nathan Green,28.07,274,976
112,0,24925,Jonathan Byrd,28.06,300,1069
113,0,12602,Dean Wilson,28.02,167,596
114,0,27797,Derek Lamely,27.97,233,833
115,0,01161,Mark Calcavecchia,27.94,138,494
116,0,01948,Tim Petrovic,27.93,350,1253
117,0,07457,Steve Flesch,27.92,232,831
118,0,20378,Mathias Grönberg,27.84,184,661
118,0,12782,Tim Herron,27.84,243,873
120,0,22946,Henrik Bjornstad,27.80,228,820
120,0,27933,John Merrick,27.80,355,1277
122,0,21959,Ted Purdy,27.78,262,943
123,0,25686,Jason Dufner,27.76,289,1041
124,0,06004,Stephen Ames,27.72,250,902
125,0,21753,Brian Davis,27.69,317,1145
126,0,27330,Josh Teater,27.64,338,1223
127,0,07749,Brett Quigley,27.57,330,1197
128,0,27060,John Mallinger,27.48,252,917
129,0,21961,Charles Howell III,27.46,335,1220
130,0,31560,Brian Stuard,27.45,241,878
131,0,27302,Garth Mulroy,27.35,169,618
132,0,24912,Will MacKenzie,27.31,242,886
133,0,27963,Chris Stroud,27.30,279,1022
134,0,01706,Davis Love III,27.29,271,993
135,0,28780,Nicholas Thompson,27.19,279,1026
136,0,22056,Cameron Percy,27.18,234,861
137,0,20127,Chris Riley,27.13,220,811
138,0,06621,Joe Durant,27.03,213,788
139,0,25240,D.A. Points,27.01,296,1096
140,0,20663,Brenden Pappas,26.89,199,740
141,0,08075,Jerry Kelly,26.87,309,1150
142,0,01577,Lee Janzen,26.84,251,935
143,0,01320,Bob Estes,26.79,258,963
144,0,24140,Sean O'Hair,26.77,269,1005
145,0,01724,Jeff Maggert,26.75,218,815
146,0,12510,Chad Campbell,26.69,308,1154
146,0,10425,Jay Williamson,26.69,225,843
148,0,26881,Jarrod Lyle,26.67,144,540
148,0,20691,Greg Owen,26.67,228,855
150,0,06251,Chris DiMarco,26.65,271,1017
151,0,01313,Steve Elkington,26.61,223,838
151,0,22293,Heath Slocum,26.61,310,1165
153,0,12755,Vance Veazey,26.50,155,585
154,0,01619,Skip Kendall,26.47,149,563
155,0,20472,Alex Cejka,26.41,249,943
156,0,26392,Chris Wilson,26.27,176,670
157,0,06595,Kevin Sutherland,26.26,292,1112
158,0,01116,Michael Bradley,26.19,236,901
159,0,24138,Ian Poulter,26.13,144,551
160,0,01707,Steve Lowery,26.05,193,741
161,0,23353,J.J. Henry,25.97,269,1036
162,0,20686,Jeev Milkha Singh,25.94,158,609
163,0,23548,Bill Lunde,25.93,230,887
164,0,20645,John Senden,25.84,347,1343
165,0,01941,Tom Pernice Jr.,25.81,214,829
166,0,12705,Cliff Kresge,25.77,142,551
167,0,26289,Boo Weekley,25.72,259,1007
168,0,12652,Cameron Beckman,25.59,195,762
169,0,20572,Rod Pampling,25.56,229,896
170,0,26287,Roland Thatcher,25.44,217,853
171,0,27120,Troy Matteson,25.42,274,1078
172,0,33419,Cameron Tringale,25.40,157,618
173,0,26420,Richard Johnson,25.22,254,1007
174,0,21878,Mark Wilson,25.17,264,1049
175,0,06514,Kevin Johnson,25.08,158,630
176,0,28087,Kris Blanks,25.05,266,1062
