RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,30925,Dustin Johnson,14
2,0,46717,Viktor Hovland,13
2,0,33486,Roger Sloan,13
4,0,34021,Bud Cauley,12
4,0,26476,Chez Reavie,12
6,0,29725,Tony Finau,11
6,0,46970,Jon Rahm,11
6,0,39324,J.J. Spaun,11
9,0,32200,Roberto Castro,10
9,0,33410,Andrew Landry,10
9,0,23325,Vaughn Taylor,10
9,0,33419,Cameron Tringale,10
13,0,19846,Brian Gay,9
13,0,46402,Talor Gooch,9
13,0,21961,Charles Howell III,9
13,0,49771,J.T. Poston,9
13,0,29221,Webb Simpson,9
18,0,52372,Cameron Champ,8
18,0,45157,Cam Davis,8
18,0,32102,Rickie Fowler,8
18,0,25900,Lucas Glover,8
18,0,23108,Matt Kuchar,8
18,0,47993,Denny McCarthy,8
18,0,48822,Sebastián Muñoz,8
18,0,45486,Joaquin Niemann,8
18,0,24138,Ian Poulter,8
18,0,29223,Sam Saunders,8
18,0,30692,Scott Stallings,8
18,0,27214,Kevin Streelman,8
18,0,33448,Justin Thomas,8
18,0,37340,Chase Wright,8
32,0,45526,Abraham Ancer,7
32,0,35450,Patrick Cantlay,7
32,0,51766,Wyndham Clark,7
32,0,30911,Tommy Fleetwood,7
32,0,29535,Brice Garnett,7
32,0,33204,Shane Lowry,7
32,0,25818,Scott Piercy,7
32,0,34360,Patrick Reed,7
32,0,37275,Sam Ryder,7
32,0,27649,Brandt Snedeker,7
32,0,49960,Sepp Straka,7
32,0,31560,Brian Stuard,7
32,0,47128,Richy Werenski,7
32,0,56278,Matthew Wolff,7
46,0,40026,Daniel Berger,6
46,0,27958,Ryan Blaum,6
46,0,40009,Dominic Bozzelli,6
46,0,25364,Paul Casey,6
46,0,39997,Corey Conners,6
46,0,47959,Bryson DeChambeau,6
46,0,34099,Harris English,6
46,0,29970,Dylan Frittelli,6
46,0,29974,Branden Grace,6
46,0,34098,Russell Henley,6
46,0,31557,Jim Herman,6
46,0,27141,J.B. Holmes,6
46,0,35461,Beau Hossler,6
46,0,29478,Kevin Kisner,6
46,0,36689,Brooks Koepka,6
46,0,31420,Anirban Lahiri,6
46,0,28237,Rory McIlroy,6
46,0,33667,Carlos Ortiz,6
46,0,23320,Ryan Palmer,6
46,0,24361,Pat Perez,6
46,0,30946,Alex Prugh,6
46,0,35732,Wes Roach,6
46,0,32058,José de Jesús Rodríguez,6
46,0,23621,Rory Sabbatini,6
46,0,24502,Adam Scott,6
46,0,32333,Kevin Tway,6
46,0,37189,Harold Varner III,6
46,0,27064,Jhonattan Vegas,6
46,0,26951,Johnson Wagner,6
75,0,49303,Anders Albertson,5
75,0,19803,Ryan Armour,5
75,0,29268,Bronson Burgoon,5
75,0,35376,Roberto Díaz,5
75,0,28307,Matt Every,5
75,0,28679,Fabián Gómez,5
75,0,33399,Adam Hadwin,5
75,0,27644,Brian Harman,5
75,0,39971,Sungjae Im,5
75,0,27974,Sung Kang,5
75,0,32757,Patton Kizzire,5
75,0,33122,Russell Knox,5
75,0,29926,Danny Lee,5
75,0,26851,Marc Leishman,5
75,0,01706,Davis Love III,5
75,0,34466,Peter Malnati,5
75,0,32839,Hideki Matsuyama,5
75,0,25572,Graeme McDowell,5
75,0,01810,Phil Mickelson,5
75,0,50525,Collin Morikawa,5
75,0,26329,Louis Oosthuizen,5
75,0,27556,Ted Potter Jr.,5
75,0,28252,Seamus Power,5
75,0,30110,Kyle Stanley,5
75,0,27963,Chris Stroud,5
75,0,40115,Adam Svensson,5
75,0,25493,Nick Taylor,5
75,0,32150,Michael Thompson,5
75,0,30927,Brendon Todd,5
75,0,25632,Jimmy Walker,5
75,0,27095,Nick Watney,5
75,0,31323,Gary Woodland,5
107,0,33948,Byeong Hun An,4
107,0,30978,Kiradech Aphibarnrat,4
107,0,22371,Aaron Baddeley,4
107,0,33141,Keegan Bradley,4
107,0,29479,Scott Brown,4
107,0,47504,Sam Burns,4
107,0,26499,Rafa Cabrera Bello,4
107,0,20472,Alex Cejka,4
107,0,34076,Joel Dahmen,4
107,0,28089,Jason Day,4
107,0,45609,Tyler Duncan,4
107,0,31416,Derek Fathauer,4
107,0,40098,Matt Fitzpatrick,4
107,0,10809,Jim Furyk,4
107,0,46523,Joey Garber,4
107,0,52375,Doug Ghim,4
107,0,39954,Cody Gribble,4
107,0,31646,Emiliano Grillo,4
107,0,24924,Bill Haas,4
107,0,34563,Chesson Hadley,4
107,0,32448,James Hahn,4
107,0,35421,Brandon Harkins,4
107,0,20766,Padraig Harrington,4
107,0,26758,David Hearn,4
107,0,49298,Kramer Hickok,4
107,0,39977,Max Homa,4
107,0,29420,Billy Horschel,4
107,0,35506,Mackenzie Hughes,4
107,0,21731,Freddie Jacobson,4
107,0,36799,Stephan Jaeger,4
107,0,47990,Kyle Jones,4
107,0,26300,Matt Jones,4
107,0,37455,Si Woo Kim,4
107,0,37454,Whee Kim,4
107,0,36852,Jim Knous,4
107,0,30944,Jason Kokrak,4
107,0,27936,Martin Laird,4
107,0,34261,Scott Langley,4
