RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,45522,Christiaan Bezuidenhout,100.0,1
1,0,35450,Patrick Cantlay,100.0,1
1,0,29725,Tony Finau,100.0,1
1,0,32662,Michael Gligic,100.0,1
1,0,25900,Lucas Glover,100.0,1
1,0,46402,Talor Gooch,100.0,1
1,0,35310,Lanto Griffin,100.0,1
1,0,24980,Scott Gutschewski,100.0,1
1,0,35506,Mackenzie Hughes,100.0,1
1,0,29478,Kevin Kisner,100.0,3
1,0,48117,Kurt Kitayama,100.0,1
1,0,23108,Matt Kuchar,100.0,1
1,0,32791,K.H. Lee,100.0,1
1,0,49947,Taylor Moore,100.0,3
1,0,46601,Trey Mullinax,100.0,1
1,0,40250,Taylor Pendrith,100.0,1
1,0,47529,Mito Pereira,100.0,1
1,0,53165,Doc Redman,100.0,1
1,0,23621,Rory Sabbatini,100.0,1
1,0,34046,Jordan Spieth,100.0,1
1,0,49960,Sepp Straka,100.0,1
1,0,48699,Callum Tarren,100.0,1
1,0,10381,Curtis Thompson,100.0,1
1,0,27095,Nick Watney,100.0,1
1,0,52374,Brandon Wu,100.0,1
26,0,28237,Rory McIlroy,80.0,4
27,0,30926,Chris Kirk,75.0,3
28,0,40098,Matt Fitzpatrick,71.4,5
29,0,45157,Cam Davis,66.7,2
29,0,27644,Brian Harman,66.7,2
29,0,33122,Russell Knox,66.7,2
29,0,32640,Troy Merritt,66.7,2
29,0,39546,Keith Mitchell,66.7,2
29,0,27349,Alex Noren,66.7,2
29,0,46340,Alex Smalley,66.7,2
29,0,33448,Justin Thomas,66.7,2
29,0,37189,Harold Varner III,66.7,2
38,0,45486,Joaquin Niemann,60.0,3
39,0,55708,Hayden Buckley,50.0,1
39,0,39997,Corey Conners,50.0,2
39,0,33399,Adam Hadwin,50.0,1
39,0,34098,Russell Henley,50.0,2
39,0,33597,Harry Higgs,50.0,1
39,0,21961,Charles Howell III,50.0,1
39,0,36801,Mark Hubbard,50.0,1
39,0,39971,Sungjae Im,50.0,2
39,0,30944,Jason Kokrak,50.0,1
39,0,50525,Collin Morikawa,50.0,2
39,0,36871,Matthew NeSmith,50.0,1
39,0,29908,C.T. Pan,50.0,1
39,0,49771,J.T. Poston,50.0,1
39,0,34256,Andrew Putnam,50.0,1
39,0,37275,Sam Ryder,50.0,1
39,0,48081,Xander Schauffele,50.0,1
39,0,24502,Adam Scott,50.0,1
39,0,33419,Cameron Tringale,50.0,1
39,0,51894,Vince Whaley,50.0,1
39,0,57366,Cameron Young,50.0,1
59,0,47995,Davis Riley,40.0,2
59,0,49964,Aaron Wise,40.0,2
61,0,23320,Ryan Palmer,33.3,1
61,0,46046,Scottie Scheffler,33.3,1
61,0,35891,Cameron Smith,33.3,1
61,0,31560,Brian Stuard,33.3,1
65,0,47504,Sam Burns,25.0,1
65,0,30911,Tommy Fleetwood,25.0,1
65,0,46442,Maverick McNealy,25.0,1
65,0,29221,Webb Simpson,25.0,1
69,0,39977,Max Homa,20.0,1
70,0,47993,Denny McCarthy,16.7,1
71,0,30978,Kiradech Aphibarnrat,.0
71,0,32366,Kevin Chappell,.0
71,0,20229,Stewart Cink,.0
71,0,51766,Wyndham Clark,.0
71,0,46435,Austin Cook,.0
71,0,34076,Joel Dahmen,.0
71,0,28089,Jason Day,.0
71,0,45609,Tyler Duncan,.0
71,0,29970,Dylan Frittelli,.0
71,0,29535,Brice Garnett,.0
71,0,52375,Doug Ghim,.0
71,0,29974,Branden Grace,.0
71,0,31646,Emiliano Grillo,.0
71,0,34563,Chesson Hadley,.0
71,0,32448,James Hahn,.0
71,0,47988,Nick Hardy,.0
71,0,34363,Tyrrell Hatton,.0
71,0,39058,Lucas Herbert,.0
71,0,54421,Garrick Higgo,.0
71,0,33490,Bo Hoag,.0
71,0,54628,Lee Hodges,.0
71,0,12716,Charley Hoffman,.0
71,0,35532,Tom Hoge,.0
71,0,29420,Billy Horschel,.0
71,0,35461,Beau Hossler,.0
71,0,34174,John Huh,.0
71,0,37455,Si Woo Kim,.0
71,0,32757,Patton Kizzire,.0
71,0,36852,Jim Knous,.0
71,0,32816,Satoshi Kodaira,.0
71,0,35879,Kelly Kraft,.0
71,0,31420,Anirban Lahiri,.0
71,0,49766,Hank Lebioda,.0
71,0,26851,Marc Leishman,.0
71,0,27129,Luke List,.0
71,0,35449,Adam Long,.0
71,0,40162,Justin Lower,.0
71,0,33204,Shane Lowry,.0
71,0,34466,Peter Malnati,.0
71,0,32839,Hideki Matsuyama,.0
71,0,48822,Sebastián Muñoz,.0
71,0,51997,Andrew Novak,.0
71,0,25818,Scott Piercy,.0
71,0,24138,Ian Poulter,.0
71,0,28252,Seamus Power,.0
71,0,46414,Aaron Rai,.0
71,0,47983,Chad Ramey,.0
71,0,34360,Patrick Reed,.0
71,0,47856,Seth Reeves,.0
71,0,47347,Adam Schenk,.0
71,0,34610,Matthias Schwab,.0
71,0,51890,Greyson Sigg,.0
71,0,27139,David Skinns,.0
71,0,33486,Roger Sloan,.0
71,0,30692,Scott Stallings,.0
71,0,34431,Robert Streb,.0
71,0,27214,Kevin Streelman,.0
71,0,40115,Adam Svensson,.0
71,0,32150,Michael Thompson,.0
71,0,30927,Brendon Todd,.0
71,0,28114,Dawie van der Walt,.0
71,0,40006,Erik van Rooyen,.0
71,0,32139,Danny Willett,.0
71,0,45540,Jared Wolfe,.0
71,0,56278,Matthew Wolff,.0
71,0,31323,Gary Woodland,.0
71,0,54783,Dylan Wu,.0
71,0,47483,Will Zalatoris,.0
