RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
37,0,27214,Kevin Streelman,34' 9",50896.167,1465,1 Under
42,0,34076,Joel Dahmen,34' 10",44179.500,1269,1 Under
42,0,47959,Bryson DeChambeau,34' 10",48458.417,1390,1 Under
42,0,37454,Whee Kim,34' 10",45334.750,1301,Under
42,0,22582,Kyle Thompson,34' 10",22373.500,642,Over
46,0,34098,Russell Henley,34' 11",36124.083,1035,Under
47,0,26499,Rafa Cabrera Bello,35' 0",30068.083,859,1 Under
47,0,31646,Emiliano Grillo,35' 0",45696.500,1306,1 Under
49,0,32816,Satoshi Kodaira,35' 1",25126.750,717,1 Over
49,0,28237,Rory McIlroy,35' 1",31812.833,907,1 Under
51,0,25364,Paul Casey,35' 2",30863.583,878,Under
52,0,23108,Matt Kuchar,35' 3",40917.167,1162,1 Under
52,0,34409,David Lingmerth,35' 3",43045.750,1220,Under
52,0,29221,Webb Simpson,35' 3",50943.250,1445,1 Under
52,0,25892,Steve Wheatcroft,35' 3",28962.667,822,Under
52,0,31323,Gary Woodland,35' 3",44079.833,1250,1 Under
57,0,45526,Abraham Ancer,35' 5",52338.000,1478,1 Under
57,0,20472,Alex Cejka,35' 5",37869.250,1070,Under
57,0,32839,Hideki Matsuyama,35' 5",35981.500,1017,1 Under
57,0,23320,Ryan Palmer,35' 5",37684.333,1064,Under
57,0,29908,C.T. Pan,35' 5",51734.583,1461,1 Under
62,0,45609,Tyler Duncan,35' 6",51456.917,1449,Under
62,0,27556,Ted Potter Jr.,35' 6",48516.250,1366,Under
62,0,33448,Justin Thomas,35' 6",43218.083,1217,1 Under
65,0,30978,Kiradech Aphibarnrat,35' 7",21355.750,600,Under
65,0,32366,Kevin Chappell,35' 7",39376.917,1106,Under
65,0,12716,Charley Hoffman,35' 7",43145.250,1212,Under
65,0,36689,Brooks Koepka,35' 7",34100.000,959,1 Under
65,0,35879,Kelly Kraft,35' 7",46751.833,1315,Under
65,0,24361,Pat Perez,35' 7",32320.000,909,Under
65,0,47128,Richy Werenski,35' 7",47004.667,1322,Under
72,0,29535,Brice Garnett,35' 8",51604.417,1447,Under
72,0,27936,Martin Laird,35' 8",38916.667,1090,1 Under
72,0,25818,Scott Piercy,35' 8",43544.417,1220,Under
72,0,26951,Johnson Wagner,35' 8",35144.250,986,1 Under
76,0,28679,Fabián Gómez,35' 9",45201.500,1263,Under
76,0,29926,Danny Lee,35' 9",44411.083,1243,1 Under
76,0,33204,Shane Lowry,35' 9",32524.500,909,Under
76,0,24502,Adam Scott,35' 9",38307.667,1072,1 Under
76,0,34264,Hudson Swafford,35' 9",33005.083,923,Under
81,0,29268,Bronson Burgoon,35' 11",36617.750,1019,1 Under
81,0,23541,Ben Crane,35' 11",29402.583,818,Under
81,0,24358,Robert Garrigus,35' 11",43543.833,1212,Under
81,0,32448,James Hahn,35' 11",44385.667,1235,1 Under
81,0,27942,Rob Oppenheim,35' 11",34546.917,962,Under
81,0,27649,Brandt Snedeker,35' 11",47284.167,1316,1 Under
87,0,35450,Patrick Cantlay,36' 0",43197.750,1200,1 Under
87,0,27141,J.B. Holmes,36' 0",43594.583,1210,1 Under
87,0,23621,Rory Sabbatini,36' 0",48063.750,1336,1 Under
87,0,29223,Sam Saunders,36' 0",42867.083,1190,1 Under
87,0,28132,Tyrone Van Aswegen,36' 0",53290.250,1482,Under
87,0,25632,Jimmy Walker,36' 0",42380.167,1176,Under
93,0,33948,Byeong Hun An,36' 1",46951.000,1302,1 Under
93,0,46435,Austin Cook,36' 1",59231.250,1642,1 Under
93,0,30944,Jason Kokrak,36' 1",56863.333,1577,1 Under
96,0,29725,Tony Finau,36' 2",52260.250,1446,1 Under
96,0,01810,Phil Mickelson,36' 2",45047.333,1245,1 Under
96,0,25198,Francesco Molinari,36' 2",36850.583,1018,1 Under
96,0,35891,Cameron Smith,36' 2",39174.667,1083,Under
100,0,35310,Lanto Griffin,36' 3",38754.000,1070,Under
100,0,32150,Michael Thompson,36' 3",36229.833,1000,Under
102,0,27644,Brian Harman,36' 4",46272.417,1274,1 Under
102,0,29420,Billy Horschel,36' 4",49999.833,1376,1 Under
102,0,29222,Billy Hurley III,36' 4",36953.167,1017,Over
102,0,37278,Nicholas Lindheim,36' 4",38262.167,1053,Under
102,0,47287,Ethan Tracy,36' 4",34838.250,958,Under
107,0,21961,Charles Howell III,36' 5",50879.083,1397,1 Under
107,0,39546,Keith Mitchell,36' 5",53881.583,1480,1 Under
107,0,39327,Ben Silverman,36' 5",49011.667,1346,Under
110,0,46402,Talor Gooch,36' 6",40153.750,1099,Under
110,0,35506,Mackenzie Hughes,36' 6",44484.917,1219,Under
110,0,31420,Anirban Lahiri,36' 6",43388.167,1188,Under
110,0,25240,D.A. Points,36' 6",31029.333,850,Over
110,0,46970,Jon Rahm,36' 6",32991.000,904,1 Under
115,0,40058,Zac Blair,36' 7",30191.583,826,Under
115,0,37455,Si Woo Kim,36' 7",50562.750,1382,1 Under
115,0,49771,J.T. Poston,36' 7",37268.583,1018,Under
118,0,29478,Kevin Kisner,36' 8",42419.500,1157,Under
118,0,30692,Scott Stallings,36' 8",52476.917,1430,Under
118,0,49964,Aaron Wise,36' 8",52232.167,1426,1 Under
121,0,25686,Jason Dufner,36' 9",33988.083,925,Under
121,0,28500,Martin Flores,36' 9",47259.333,1285,Over
121,0,20157,Retief Goosen,36' 9",26275.917,715,Over
121,0,31202,William McGirt,36' 9",49323.417,1343,Under
125,0,35421,Brandon Harkins,36' 10",55675.500,1511,1 Under
125,0,34363,Tyrrell Hatton,36' 10",27609.417,750,Under
125,0,27974,Sung Kang,36' 10",43797.500,1190,Over
125,0,34256,Andrew Putnam,36' 10",50646.417,1375,1 Under
125,0,37189,Harold Varner III,36' 10",48607.000,1321,Under
130,0,27958,Ryan Blaum,36' 11",47452.583,1286,Under
130,0,24140,Sean O'Hair,36' 11",37376.833,1012,Under
132,0,22371,Aaron Baddeley,37' 0",46271.167,1251,Under
132,0,50526,Tom Lovelady,37' 0",45472.167,1229,Under
132,0,24781,Hunter Mahan,37' 0",33679.083,911,1 Under
135,0,24846,Ricky Barnes,37' 1",29906.167,806,Under
135,0,30911,Tommy Fleetwood,37' 1",35837.083,967,1 Under
135,0,34213,Grayson Murray,37' 1",38492.167,1039,Under
138,0,35376,Roberto Díaz,37' 2",37129.000,998,Over
138,0,34174,John Huh,37' 2",54489.500,1466,1 Under
138,0,26851,Marc Leishman,37' 2",48628.083,1308,1 Under
138,0,32640,Troy Merritt,37' 2",48413.000,1303,1 Under
138,0,25804,Bubba Watson,37' 2",45130.250,1214,1 Under
143,0,40026,Daniel Berger,37' 3",41336.917,1109,1 Under
143,0,37338,Zecheng Dou,37' 3",23934.667,643,Over
143,0,36799,Stephan Jaeger,37' 3",41891.000,1124,Under
143,0,46501,Ollie Schniederjans,37' 3",51261.583,1375,Under
147,0,24925,Jonathan Byrd,37' 4",32094.667,859,Under
147,0,28089,Jason Day,37' 4",32757.417,877,1 Under
147,0,28307,Matt Every,37' 4",40240.167,1079,Over
147,0,29974,Branden Grace,37' 4",29377.000,787,Under
147,0,47993,Denny McCarthy,37' 4",32479.167,870,Under
147,0,34360,Patrick Reed,37' 4",41882.167,1122,1 Under
147,0,34431,Robert Streb,37' 4",39919.250,1070,Over
147,0,25493,Nick Taylor,37' 4",49168.000,1317,Under
155,0,28252,Seamus Power,37' 5",43921.667,1173,1 Under
155,0,33419,Cameron Tringale,37' 5",33940.167,908,Over
157,0,34021,Bud Cauley,37' 6",27423.500,732,Under
157,0,34466,Peter Malnati,37' 6",50313.583,1342,1 Under
157,0,46601,Trey Mullinax,37' 6",39117.000,1043,Under
160,0,40009,Dominic Bozzelli,37' 7",40781.833,1085,Under
160,0,26300,Matt Jones,37' 7",31412.917,836,Under
160,0,48081,Xander Schauffele,37' 7",48416.167,1288,1 Under
160,0,29518,Brendan Steele,37' 7",36493.750,970,Under
160,0,32333,Kevin Tway,37' 7",60328.667,1604,1 Under
165,0,29484,Peter Uihlein,37' 8",43605.167,1157,Under
165,0,35544,Andrew Yun,37' 8",22832.250,606,Over
167,0,24924,Bill Haas,37' 9",44566.000,1181,Under
167,0,29461,Jamie Lovemark,37' 9",52234.417,1383,1 Under
167,0,25572,Graeme McDowell,37' 9",31056.833,823,Under
167,0,20572,Rod Pampling,37' 9",30133.500,798,Over
171,0,29479,Scott Brown,37' 10",54490.500,1441,Over
171,0,35461,Beau Hossler,37' 10",60775.917,1606,1 Under
171,0,27129,Luke List,37' 10",52754.083,1393,1 Under
171,0,27963,Chris Stroud,37' 10",38905.167,1028,Under
171,0,32254,Xinjun Zhang,37' 10",38454.667,1016,Over
176,0,33399,Adam Hadwin,38' 0",44926.333,1182,1 Under
176,0,39975,Michael Kim,38' 0",36515.583,961,Over
178,0,25900,Lucas Glover,38' 1",31165.167,819,Under
178,0,33413,Ben Martin,38' 1",38762.833,1017,Under
180,0,34358,Jonathan Randolph,38' 4",40896.000,1067,Over
181,0,36699,Patrick Rodgers,38' 6",50172.000,1304,Under
182,0,47125,Matt Atkins,38' 9",27405.833,707,Under
182,0,34099,Harris English,38' 9",46840.833,1210,Under
184,0,27895,Jonas Blixt,38' 11",33329.500,856,Under
184,0,31416,Derek Fathauer,38' 11",46863.500,1205,Over
184,0,27064,Jhonattan Vegas,38' 11",44406.417,1140,Under
187,0,39954,Cody Gribble,39' 0",37155.750,952,Under
188,0,47347,Adam Schenk,39' 3",46334.500,1180,Under
188,0,26331,Charl Schwartzel,39' 3",29460.750,750,Over
190,0,32876,Martin Piller,39' 7",47300.417,1196,Over
191,0,27349,Alex Noren,40' 5",35296.167,874,1 Under
192,0,25834,Daniel Summerhays,41' 4",27509.000,666,Over
193,0,20593,Greg Chalmers,43' 11",32089.083,730,Over
