RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,26329,Louis Oosthuizen,40' 11",1390.833,34,-13
2,0,28307,Matt Every,41' 7",1371.750,33,-8
3,0,47959,Bryson DeChambeau,42' 5",2884.583,68,-22
4,0,25198,Francesco Molinari,43' 2",2502.333,58,-9
5,0,33448,Justin Thomas,43' 6",2479.083,57,-15
6,0,35310,Lanto Griffin,43' 9",1839.083,42,-12
7,0,33948,Byeong Hun An,43' 10",2499.333,57,-20
8,0,24925,Jonathan Byrd,44' 1",1411.000,32,-12
9,0,29221,Webb Simpson,44' 4",2924.500,66,-16
10,0,32640,Troy Merritt,44' 6",2135.917,48,-10
11,0,32254,Xinjun Zhang,44' 7",2319.667,52,-19
12,0,29535,Brice Garnett,45' 0",3103.417,69,-23
13,0,32102,Rickie Fowler,45' 1",2524.500,56,-12
13,0,37275,Sam Ryder,45' 1",1895.167,42,-15
15,0,45526,Abraham Ancer,45' 2",3071.833,68,-19
15,0,26758,David Hearn,45' 2",1716.917,38,-16
17,0,24024,Zach Johnson,45' 3",2309.750,51,-12
18,0,25364,Paul Casey,45' 4",2131.500,47,-10
19,0,30110,Kyle Stanley,45' 9",2651.333,58,-17
20,0,35450,Patrick Cantlay,45' 11",2662.083,58,-14
20,0,31420,Anirban Lahiri,45' 11",2295.250,50,-10
22,0,29223,Sam Saunders,46' 2",2399.500,52,-22
23,0,33418,Shawn Stefani,46' 3",2082.750,45,-8
24,0,39324,J.J. Spaun,46' 5",2969.500,64,-17
25,0,23325,Vaughn Taylor,46' 6",2417.917,52,-5
26,0,35532,Tom Hoge,46' 7",3076.083,66,-20
27,0,24140,Sean O'Hair,46' 8",2192.167,47,-10
28,0,32839,Hideki Matsuyama,46' 9",2479.667,53,-15
29,0,26596,Ryan Moore,46' 11",2769.333,59,-10
30,0,31323,Gary Woodland,47' 0",3146.833,67,-16
31,0,34046,Jordan Spieth,47' 2",2734.750,58,-18
32,0,47125,Matt Atkins,47' 3",1133.167,24,-7
32,0,33399,Adam Hadwin,47' 3",3025.417,64,-7
34,0,33141,Keegan Bradley,47' 4",3220.833,68,-15
35,0,36699,Patrick Rodgers,47' 5",2938.583,62,-20
36,0,30944,Jason Kokrak,47' 6",3325.583,70,-14
36,0,28775,Nate Lashley,47' 6",854.583,18,-9
36,0,25396,Kevin Na,47' 6",2708.917,57,-11
36,0,39327,Ben Silverman,47' 6",2755.083,58,-19
40,0,08793,Tiger Woods,47' 7",3332.500,70,-16
41,0,30926,Chris Kirk,47' 9",3010.167,63,-25
42,0,26499,Rafa Cabrera Bello,48' 0",2256.000,47,-10
43,0,29725,Tony Finau,48' 2",3277.583,68,-16
44,0,34213,Grayson Murray,48' 3",2606.167,54,-14
44,0,30692,Scott Stallings,48' 3",2799.083,58,-13
46,0,50526,Tom Lovelady,48' 4",2369.250,49,-2
47,0,49964,Aaron Wise,48' 6",2863.167,59,-13
48,0,29518,Brendan Steele,48' 7",2721.750,56,-2
49,0,35545,Blayne Barber,48' 8",2189.750,45,-9
50,0,34099,Harris English,48' 9",2973.083,61,-13
50,0,23353,J.J. Henry,48' 9",2583.000,53,-13
52,0,32366,Kevin Chappell,48' 10",2685.917,55,-4
53,0,34076,Joel Dahmen,48' 11",2689.250,55,-21
53,0,22056,Cameron Percy,48' 11",1566.583,32,-15
53,0,34360,Patrick Reed,48' 11",2689.750,55,-8
56,0,35376,Roberto Díaz,49' 0",1912.000,39,-5
56,0,34363,Tyrrell Hatton,49' 0",1618.167,33,-1
58,0,28089,Jason Day,49' 1",2308.167,47,-10
59,0,32816,Satoshi Kodaira,49' 2",1918.083,39,-7
60,0,36689,Brooks Koepka,49' 3",2266.333,46,-7
60,0,47347,Adam Schenk,49' 3",2364.917,48,-12
62,0,37189,Harold Varner III,49' 4",2615.750,53,-11
62,0,47128,Richy Werenski,49' 4",2859.667,58,-12
64,0,10809,Jim Furyk,49' 5",2272.667,46,-3
64,0,28679,Fabián Gómez,49' 5",2419.833,49,-22
64,0,33410,Andrew Landry,49' 5",3014.500,61,-8
64,0,25572,Graeme McDowell,49' 5",1483.000,30,-3
68,0,27141,J.B. Holmes,49' 6",2574.000,52,-7
68,0,27936,Martin Laird,49' 6",2276.750,46,-16
70,0,35506,Mackenzie Hughes,49' 7",2181.583,44,-13
70,0,29484,Peter Uihlein,49' 7",2676.750,54,-15
72,0,39954,Cody Gribble,49' 9",2288.250,46,-12
72,0,01810,Phil Mickelson,49' 9",3184.333,64,-6
74,0,25240,D.A. Points,49' 10",1394.667,28,-6
74,0,46501,Ollie Schniederjans,49' 10",2939.417,59,-5
76,0,30978,Kiradech Aphibarnrat,49' 11",1547.333,31,-2
77,0,33122,Russell Knox,50' 1",2752.417,55,-4
78,0,29926,Danny Lee,50' 2",2607.500,52,-17
79,0,25900,Lucas Glover,50' 3",1959.250,39,-8
80,0,32150,Michael Thompson,50' 4",1861.583,37,-13
81,0,39975,Michael Kim,50' 6",1970.167,39,+4
81,0,32876,Martin Piller,50' 6",2372.583,47,-13
83,0,37454,Whee Kim,50' 7",2681.833,53,-10
84,0,46601,Trey Mullinax,50' 8",2076.583,41,-8
85,0,30925,Dustin Johnson,50' 9",2333.583,46,-11
86,0,28237,Rory McIlroy,50' 11",2749.167,54,-12
86,0,22405,Justin Rose,50' 11",3157.333,62,-20
88,0,47993,Denny McCarthy,51' 0",1682.250,33,-5
88,0,39328,Conrad Shindler,51' 0",1989.500,39,-18
90,0,20229,Stewart Cink,51' 1",2350.000,46,-5
90,0,34563,Chesson Hadley,51' 1",3220.833,63,-16
90,0,29908,C.T. Pan,51' 1",3015.417,59,-13
93,0,25804,Bubba Watson,51' 2",3428.167,67,-16
94,0,29268,Bronson Burgoon,51' 3",2256.333,44,-10
94,0,27214,Kevin Streelman,51' 3",3431.750,67,-9
94,0,22582,Kyle Thompson,51' 3",1383.833,27,-6
97,0,28500,Martin Flores,51' 4",2514.333,49,-10
97,0,46970,Jon Rahm,51' 4",2924.583,57,-23
97,0,27963,Chris Stroud,51' 4",2669.000,52,-8
100,0,27644,Brian Harman,51' 8",3514.917,68,+4
100,0,34174,John Huh,51' 8",3256.417,63,-12
100,0,33413,Ben Martin,51' 8",1912.667,37,-6
103,0,39546,Keith Mitchell,51' 9",3622.417,70,-14
103,0,27064,Jhonattan Vegas,51' 9",2792.750,54,-6
105,0,34256,Andrew Putnam,51' 10",3161.500,61,-6
106,0,29485,Brett Stegmaier,51' 11",1815.667,35,-6
107,0,37455,Si Woo Kim,52' 0",3535.000,68,-22
107,0,26851,Marc Leishman,52' 0",3328.750,64,-16
109,0,24924,Bill Haas,52' 1",2603.000,50,-15
110,0,21961,Charles Howell III,52' 2",3180.583,61,-8
110,0,26951,Johnson Wagner,52' 2",1877.333,36,-14
112,0,40009,Dominic Bozzelli,52' 3",2559.833,49,-1
113,0,32333,Kevin Tway,52' 4",3299.167,63,-13
114,0,45609,Tyler Duncan,52' 6",3833.583,73,-11
114,0,21528,Henrik Stenson,52' 6",2626.167,50,-11
116,0,27974,Sung Kang,52' 7",3049.583,58,-6
116,0,24138,Ian Poulter,52' 7",1999.667,38,-4
118,0,22371,Aaron Baddeley,52' 8",2316.583,44,-18
118,0,23621,Rory Sabbatini,52' 8",2947.167,56,-10
118,0,27649,Brandt Snedeker,52' 8",3215.167,61,-9
121,0,29479,Scott Brown,52' 9",3532.000,67,-11
121,0,39997,Corey Conners,52' 9",2689.583,51,-10
121,0,36799,Stephan Jaeger,52' 9",2268.083,43,-13
121,0,29478,Kevin Kisner,52' 9",3061.083,58,-4
121,0,32757,Patton Kizzire,52' 9",3533.500,67,-23
126,0,31646,Emiliano Grillo,52' 11",3492.583,66,-14
126,0,12716,Charley Hoffman,52' 11",2804.417,53,+2
126,0,34264,Hudson Swafford,52' 11",2170.417,41,-7
129,0,48084,Wesley Bryan,53' 0",2014.833,38,-7
130,0,31560,Brian Stuard,53' 3",2980.667,56,-12
131,0,40026,Daniel Berger,53' 4",2986.417,56,-8
131,0,33204,Shane Lowry,53' 4",2186.583,41,-12
131,0,27942,Rob Oppenheim,53' 4",1919.667,36,-4
134,0,48081,Xander Schauffele,53' 5",3634.917,68,-12
135,0,27958,Ryan Blaum,53' 7",3323.000,62,-24
135,0,46402,Talor Gooch,53' 7",2411.583,45,-4
135,0,27129,Luke List,53' 7",3588.833,67,-15
135,0,47287,Ethan Tracy,53' 7",2196.333,41,-13
135,0,35544,Andrew Yun,53' 7",1339.583,25,-3
140,0,29974,Branden Grace,53' 11",2481.083,46,-16
140,0,25818,Scott Piercy,53' 11",2265.500,42,-11
