RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01755,Dick Mast,.43,1,234
2,0,02322,Richard Zokol,.56,1,180
3,0,06609,Rob Boldt,.69,1,144
4,0,01876,Greg Norman,.74,2,270
5,0,01748,Doug Martin,.79,1,126
6,0,01945,Kenny Perry,.88,3,342
7,0,06809,Bob Burns,1.11,2,180
7,0,01435,Wayne Grady,1.11,2,180
9,0,01378,David Frost,1.23,4,324
9,0,01553,John Huston,1.23,4,324
9,0,12663,Phil Tataurangi,1.23,2,162
12,0,01072,Chip Beck,1.31,4,306
12,0,01707,Steve Lowery,1.31,4,306
14,0,01132,Mark Brooks,1.32,5,378
15,0,01129,Bill Britton,1.39,3,216
15,0,02167,Mike Sullivan,1.39,2,144
17,0,01771,Blaine McCallister,1.46,5,342
18,0,01928,Corey Pavin,1.48,4,270
18,0,02104,Jeff Sluman,1.48,4,270
20,0,06034,Marco Dawson,1.52,3,198
20,0,01927,Dennis Paulson,1.52,3,198
22,0,02159,Curtis Strange,1.54,5,324
23,0,12661,Todd Barranger,1.59,2,126
23,0,01116,Michael Bradley,1.59,4,252
23,0,02100,Tim Simpson,1.59,4,252
26,0,01024,Billy Andrade,1.63,5,306
26,0,10809,Jim Furyk,1.63,5,306
26,0,01559,Hale Irwin,1.63,5,306
29,0,02245,Grant Waite,1.67,3,180
30,0,01920,Craig Parry,1.71,4,234
31,0,01185,Brandel Chamblee,1.74,5,288
32,0,01096,Phil Blackmar,1.85,1,54
32,0,01098,Jay Don Blake,1.85,6,324
32,0,01577,Lee Janzen,1.85,6,324
32,0,01823,Larry Mize,1.85,5,270
32,0,06140,Sean Murphy,1.85,4,216
32,0,01968,Nick Price,1.85,4,216
32,0,02049,Gene Sauers,1.85,5,270
39,0,01235,Ben Crenshaw,1.94,7,360
40,0,01837,Gil Morgan,1.98,5,252
41,0,01329,Brad Faxon,2.02,8,396
42,0,01219,John Cook,2.08,6,288
42,0,02067,Ted Schulz,2.08,3,144
42,0,02303,Robert Wrenn,2.08,3,144
45,0,01093,Ronnie Black,2.14,5,234
45,0,01331,Rick Fehr,2.14,5,234
45,0,01495,Morris Hatalsky,2.14,5,234
45,0,01824,Yoshinori Mizumaki,2.14,5,234
49,0,01196,Brian Claar,2.16,7,324
50,0,01457,Jay Haas,2.27,9,396
51,0,01203,Russ Cochran,2.29,7,306
51,0,02010,Loren Roberts,2.29,7,306
51,0,02225,Howard Twitty,2.29,7,306
54,0,01226,Fred Couples,2.31,5,216
54,0,01510,Nolan Henke,2.31,5,216
54,0,01996,Mike Reid,2.31,5,216
57,0,06058,John Flannery,2.38,6,252
57,0,01890,Brett Ogle,2.38,3,126
59,0,01161,Mark Calcavecchia,2.43,7,288
59,0,01475,Donnie Hammond,2.43,7,288
59,0,01887,Mark O'Meara,2.43,7,288
59,0,02321,Fuzzy Zoeller,2.43,7,288
63,0,01060,Dave Barr,2.47,8,324
64,0,07569,Mark Carnevale,2.53,5,198
65,0,01307,Joel Edwards,2.56,6,234
65,0,01550,Ed Humenik,2.56,6,234
67,0,01418,Bill Glasson,2.59,7,270
68,0,01200,Keith Clearwater,2.61,8,306
69,0,01677,Tom Lehman,2.63,9,342
69,0,02214,Kirk Triplett,2.63,9,342
71,0,06214,Guy Boros,2.78,8,288
71,0,01143,Brad Bryant,2.78,11,396
71,0,01201,Lennie Clements,2.78,10,360
71,0,01385,Jim Gallagher Jr.,2.78,7,252
71,0,01414,Bob Gilder,2.78,6,216
71,0,06643,Paul Goydos,2.78,10,360
71,0,01701,Bob Lohr,2.78,8,288
71,0,01891,David Ogrin,2.78,7,252
71,0,06657,Steve Rintoul,2.78,6,216
71,0,06577,John Wilson,2.78,6,216
81,0,01527,Scott Hoch,2.92,10,342
82,0,06090,Jim McGovern,2.94,9,306
83,0,01557,John Inman,2.96,8,270
83,0,01569,Peter Jacobsen,2.96,8,270
85,0,06315,Pete Jordan,2.99,7,234
85,0,02201,Jim Thorpe,2.99,7,234
85,0,02256,Tom Watson,2.99,7,234
88,0,01381,Fred Funk,3.03,12,396
88,0,02095,Larry Silveira,3.03,6,198
88,0,02223,Bob Tway,3.03,6,198
