RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
1,0,08725,Tom Gillis,19
2,0,21961,Charles Howell III,18
3,0,10585,Scott McCarron,17
3,0,25240,D.A. Points,17
3,0,22913,John Rollins,17
3,0,25562,Andres Romero,17
3,0,20645,John Senden,17
8,0,25818,Scott Piercy,16
9,0,28089,Jason Day,15
9,0,25396,Kevin Na,15
9,0,25345,Carl Pettersson,15
9,0,12714,Chris Tidland,15
13,0,28500,Martin Flores,14
13,0,26420,Richard Johnson,14
13,0,21949,Joe Ogilvie,14
13,0,01941,Tom Pernice Jr.,14
13,0,22405,Justin Rose,14
13,0,24663,Y.E. Yang,14
19,0,29910,Blake Adams,13
19,0,10885,Robert Allenby,13
19,0,22371,Aaron Baddeley,13
19,0,24925,Jonathan Byrd,13
19,0,20472,Alex Cejka,13
19,0,20850,Daniel Chopra,13
19,0,23541,Ben Crane,13
19,0,08537,J.P. Hayes,13
19,0,12716,Charley Hoffman,13
19,0,24024,Zach Johnson,13
19,0,26300,Matt Jones,13
19,0,01706,Davis Love III,13
19,0,01948,Tim Petrovic,13
32,0,06004,Stephen Ames,12
32,0,23613,Rich Barcelo,12
32,0,12510,Chad Campbell,12
32,0,21753,Brian Davis,12
32,0,06251,Chris DiMarco,12
32,0,19846,Brian Gay,12
32,0,06643,Paul Goydos,12
32,0,21350,Ryuji Imada,12
32,0,08075,Jerry Kelly,12
32,0,23108,Matt Kuchar,12
32,0,10860,Justin Leonard,12
32,0,01810,Phil Mickelson,12
32,0,27963,Chris Stroud,12
45,0,01116,Michael Bradley,11
45,0,10809,Jim Furyk,11
45,0,20157,Retief Goosen,11
45,0,24912,Will MacKenzie,11
45,0,23800,Bryce Molder,11
45,0,20127,Chris Riley,11
45,0,06527,Steve Stricker,11
52,0,20098,Stuart Appleby,10
52,0,23135,Tim Clark,10
52,0,25720,Chad Collins,10
52,0,23673,Michael Connell,10
52,0,11123,Chris Couch,10
52,0,25900,Lucas Glover,10
52,0,20574,Mathew Goggin,10
