RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,46046,Scottie Scheffler,-86,3.91,3840
2,0,47993,Denny McCarthy,-59,3.95,4356
3,0,35450,Patrick Cantlay,-57,3.93,3144
4,0,46717,Viktor Hovland,-56,3.94,3836
5,0,52955,Ludvig Åberg,-50,3.91,2152
6,0,34098,Russell Henley,-41,3.96,3728
6,0,27129,Luke List,-41,3.96,4200
8,0,55182,Tom Kim,-38,3.96,3912
9,0,48081,Xander Schauffele,-36,3.96,3484
10,0,56630,Akshay Bhatia,-35,3.96,3584
11,0,35461,Beau Hossler,-33,3.97,4660
12,0,27644,Brian Harman,-32,3.97,4096
12,0,28237,Rory McIlroy,-32,3.95,2832
14,0,30927,Brendon Todd,-30,3.97,4556
15,0,47591,Eric Cole,-29,3.98,5436
15,0,34363,Tyrrell Hatton,-29,3.97,3392
15,0,46414,Aaron Rai,-29,3.97,4528
18,0,33653,Thomas Detry,-28,3.97,4228
18,0,39977,Max Homa,-28,3.97,3736
18,0,46970,Jon Rahm,-28,3.96,3064
21,0,24502,Adam Scott,-27,3.96,2960
22,0,36799,Stephan Jaeger,-26,3.98,5240
22,0,39324,J.J. Spaun,-26,3.98,4432
22,0,52374,Brandon Wu,-26,3.98,4924
25,0,25900,Lucas Glover,-23,3.98,4308
26,0,28089,Jason Day,-22,3.97,3472
27,0,54591,Ben Griffin,-21,3.98,5092
27,0,34563,Chesson Hadley,-21,3.98,4044
27,0,45242,Kevin Yu,-21,3.97,3044
30,0,58696,Peter Kuest,-20,3.96,2000
31,0,51766,Wyndham Clark,-18,3.98,4320
32,0,26596,Ryan Moore,-17,3.98,3524
33,0,29725,Tony Finau,-15,3.98,3632
33,0,30926,Chris Kirk,-15,3.99,4008
33,0,37275,Sam Ryder,-15,3.99,4712
33,0,51890,Greyson Sigg,-15,3.99,4508
37,0,22371,Aaron Baddeley,-14,3.98,3412
37,0,55789,Taylor Montgomery,-14,3.99,4352
37,0,27349,Alex Noren,-14,3.99,3912
40,0,39954,Cody Gribble,-13,3.98,2940
41,0,39997,Corey Conners,-12,3.99,3800
42,0,33948,Byeong Hun An,-11,3.99,4492
43,0,32816,Satoshi Kodaira,-9,3.99,2604
43,0,49771,J.T. Poston,-9,3.99,4408
43,0,46340,Alex Smalley,-9,3.99,4804
46,0,30911,Tommy Fleetwood,-8,3.99,3224
47,0,39971,Sungjae Im,-7,3.99,4536
47,0,40162,Justin Lower,-7,3.99,4612
49,0,32102,Rickie Fowler,-6,3.99,4120
49,0,25818,Scott Piercy,-6,3.99,4216
51,0,45609,Tyler Duncan,-5,4.00,4040
51,0,50188,S.H. Kim,-5,4.00,4676
51,0,50525,Collin Morikawa,-5,3.99,3520
54,0,36801,Mark Hubbard,-4,4.00,4956
54,0,54783,Dylan Wu,-4,4.00,4468
56,0,57362,Austin Eckroat,-2,4.00,4132
56,0,29908,C.T. Pan,-2,4.00,2304
58,0,39058,Lucas Herbert,-1,4.00,2656
59,0,45157,Cam Davis,E,4.00,3968
59,0,23108,Matt Kuchar,E,4.00,3988
59,0,33413,Ben Martin,E,4.00,4380
59,0,24140,Sean O'Hair,E,4.00,2164
63,0,52375,Doug Ghim,+1,4.00,3948
63,0,33399,Adam Hadwin,+1,4.00,3800
63,0,35532,Tom Hoge,+1,4.00,4492
63,0,46442,Maverick McNealy,+1,4.00,2672
67,0,45522,Christiaan Bezuidenhout,+2,4.00,3840
67,0,40115,Adam Svensson,+2,4.00,5296
67,0,51634,Sahith Theegala,+2,4.00,4536
70,0,31577,Tano Goya,+3,4.00,3764
70,0,49298,Kramer Hickok,+3,4.00,4160
