RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,52955,Ludvig Åberg,3.91,2102,538
1,0,46046,Scottie Scheffler,3.91,3754,960
3,0,35450,Patrick Cantlay,3.93,3087,786
4,0,46717,Viktor Hovland,3.94,3780,959
5,0,47993,Denny McCarthy,3.95,4297,1089
5,0,28237,Rory McIlroy,3.95,2800,708
7,0,56630,Akshay Bhatia,3.96,3549,896
7,0,34098,Russell Henley,3.96,3687,932
7,0,55182,Tom Kim,3.96,3874,978
7,0,58696,Peter Kuest,3.96,1980,500
7,0,27129,Luke List,3.96,4159,1050
7,0,46970,Jon Rahm,3.96,3036,766
7,0,48081,Xander Schauffele,3.96,3448,871
7,0,24502,Adam Scott,3.96,2933,740
15,0,28089,Jason Day,3.97,3450,868
15,0,33653,Thomas Detry,3.97,4200,1057
15,0,27644,Brian Harman,3.97,4064,1024
15,0,34363,Tyrrell Hatton,3.97,3363,848
15,0,39977,Max Homa,3.97,3708,934
15,0,35461,Beau Hossler,3.97,4627,1165
15,0,46414,Aaron Rai,3.97,4499,1132
15,0,30927,Brendon Todd,3.97,4526,1139
15,0,45242,Kevin Yu,3.97,3023,761
24,0,22371,Aaron Baddeley,3.98,3398,853
24,0,51766,Wyndham Clark,3.98,4302,1080
24,0,47591,Eric Cole,3.98,5407,1359
24,0,29725,Tony Finau,3.98,3617,908
24,0,25900,Lucas Glover,3.98,4285,1077
24,0,39954,Cody Gribble,3.98,2927,735
24,0,54591,Ben Griffin,3.98,5071,1273
24,0,34563,Chesson Hadley,3.98,4023,1011
24,0,36799,Stephan Jaeger,3.98,5214,1310
24,0,26596,Ryan Moore,3.98,3507,881
24,0,39324,J.J. Spaun,3.98,4406,1108
24,0,52374,Brandon Wu,3.98,4898,1231
36,0,33948,Byeong Hun An,3.99,4481,1123
36,0,39997,Corey Conners,3.99,3788,950
36,0,30911,Tommy Fleetwood,3.99,3216,806
36,0,32102,Rickie Fowler,3.99,4114,1030
36,0,39971,Sungjae Im,3.99,4529,1134
36,0,30926,Chris Kirk,3.99,3993,1002
36,0,32816,Satoshi Kodaira,3.99,2595,651
36,0,40162,Justin Lower,3.99,4605,1153
36,0,55789,Taylor Montgomery,3.99,4338,1088
36,0,50525,Collin Morikawa,3.99,3515,880
36,0,27349,Alex Noren,3.99,3898,978
36,0,25818,Scott Piercy,3.99,4210,1054
36,0,49771,J.T. Poston,3.99,4399,1102
36,0,37275,Sam Ryder,3.99,4697,1178
36,0,51890,Greyson Sigg,3.99,4493,1127
36,0,46340,Alex Smalley,3.99,4795,1201
52,0,45522,Christiaan Bezuidenhout,4.00,3842,960
52,0,45157,Cam Davis,4.00,3968,992
52,0,45609,Tyler Duncan,4.00,4035,1010
52,0,57362,Austin Eckroat,4.00,4130,1033
52,0,52375,Doug Ghim,4.00,3949,987
52,0,31577,Tano Goya,4.00,3767,941
52,0,33399,Adam Hadwin,4.00,3801,950
52,0,39058,Lucas Herbert,4.00,2655,664
52,0,49298,Kramer Hickok,4.00,4163,1040
52,0,35532,Tom Hoge,4.00,4493,1123
52,0,36801,Mark Hubbard,4.00,4952,1239
52,0,50188,S.H. Kim,4.00,4671,1169
