RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,22792,Peter Hanson,.79,63,5
2,0,06004,Stephen Ames,.78,90,7
3,0,30711,Colt Knost,.64,125,8
3,0,28135,Aaron Watkins,.64,78,5
5,0,28092,D.H. Lee,.63,144,9
6,0,24507,Jason Bohn,.62,129,8
6,0,28089,Jason Day,.62,146,9
6,0,27933,John Merrick,.62,161,10
9,0,25345,Carl Pettersson,.61,132,8
10,0,35539,Luke Guthrie,.60,133,8
10,0,30944,Jason Kokrak,.60,150,9
12,0,24140,Sean O'Hair,.59,102,6
13,0,32102,Rickie Fowler,.58,104,6
13,0,35139,Richard Lee,.58,173,10
13,0,25240,D.A. Points,.58,138,8
13,0,27649,Brandt Snedeker,.58,104,6
13,0,31560,Brian Stuard,.58,138,8
18,0,24924,Bill Haas,.57,157,9
19,0,19846,Brian Gay,.55,110,6
19,0,20766,Padraig Harrington,.55,55,3
19,0,33461,Morgan Hoffmann,.55,110,6
19,0,23108,Matt Kuchar,.55,127,7
19,0,25818,Scott Piercy,.55,110,6
24,0,12510,Chad Campbell,.54,149,8
24,0,21753,Brian Davis,.54,147,8
26,0,32448,James Hahn,.53,113,6
26,0,26851,Marc Leishman,.53,133,7
26,0,24490,George McNeill,.53,131,7
29,0,20443,Jin Park,.52,97,5
30,0,20104,Ken Duke,.50,121,6
30,0,29740,Brad Fritsch,.50,120,6
30,0,23353,J.J. Henry,.50,181,9
30,0,22056,Cameron Percy,.50,121,6
34,0,21731,Freddie Jacobson,.49,81,4
34,0,20160,Charlie Wi,.49,123,6
34,0,31323,Gary Woodland,.49,183,9
37,0,06522,Ernie Els,.48,83,4
37,0,27556,Ted Potter Jr.,.48,125,6
39,0,23409,James Driscoll,.47,127,6
39,0,22806,Doug LaBelle II,.47,148,7
41,0,29479,Scott Brown,.46,108,5
41,0,23623,Bo Van Pelt,.46,108,5
43,0,08725,Tom Gillis,.45,133,6
43,0,20645,John Senden,.45,157,7
43,0,27770,Camilo Villegas,.45,112,5
