RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,01810,Phil Mickelson,7' 0",584.750,84,109
2,0,01132,Mark Brooks,7' 1",369.583,52,10
3,0,23108,Matt Kuchar,7' 2",631.417,88,3
4,0,12510,Chad Campbell,7' 6",584.833,78,67
4,0,10423,Mike Weir,7' 6",646.833,86,14
6,0,01320,Bob Estes,7' 7",791.167,104,28
7,0,12602,Dean Wilson,7' 9",731.167,94,119
8,0,23983,Luke Donald,7' 11",651.250,82,20
8,0,23353,J.J. Henry,7' 11",912.250,115,89
8,0,22548,Patrick Sheehan,7' 11",291.833,37,23
8,0,25632,Jimmy Walker,7' 11",841.833,106,27
12,0,20098,Stuart Appleby,8' 0",722.000,90,160
13,0,22371,Aaron Baddeley,8' 1",835.750,103,92
13,0,20766,Padraig Harrington,8' 1",633.417,78,11
15,0,24846,Ricky Barnes,8' 2",565.333,69,178
15,0,20472,Alex Cejka,8' 2",755.667,93,108
15,0,01928,Corey Pavin,8' 2",589.667,72,80
15,0,20127,Chris Riley,8' 2",845.000,103,9
15,0,26498,Matt Weibring,8' 2",598.417,73,42
20,0,26300,Matt Jones,8' 3",550.500,67,22
20,0,26679,Kevin Stadler,8' 3",479.250,58,33
22,0,08931,Glen Day,8' 4",542.833,65,43
22,0,24502,Adam Scott,8' 4",519.167,62,171
24,0,07457,Steve Flesch,8' 5",697.167,83,50
24,0,10809,Jim Furyk,8' 5",705.417,84,8
24,0,08075,Jerry Kelly,8' 5",938.083,111,45
24,0,10585,Scott McCarron,8' 5",1093.500,130,18
24,0,24138,Ian Poulter,8' 5",536.167,64,4
29,0,21753,Brian Davis,8' 6",1145.917,135,95
29,0,23718,Nathan Green,8' 6",1177.500,139,40
29,0,10860,Justin Leonard,8' 6",848.583,100,63
29,0,26695,Michael Letzig,8' 6",953.917,112,29
29,0,21949,Joe Ogilvie,8' 6",1049.000,123,41
29,0,01948,Tim Petrovic,8' 6",1065.833,125,5
29,0,22405,Justin Rose,8' 6",660.917,78,87
29,0,06567,Vijay Singh,8' 6",793.083,93,147
29,0,10425,Jay Williamson,8' 6",450.917,53,86
38,0,20104,Ken Duke,8' 7",848.583,99,53
38,0,01941,Tom Pernice Jr.,8' 7",792.167,92,12
38,0,25919,Brian Vranesh,8' 7",591.750,69,38
38,0,20160,Charlie Wi,8' 7",1030.083,120,83
42,0,07867,Woody Austin,8' 8",936.417,108,39
42,0,12652,Cameron Beckman,8' 8",782.917,90,77
42,0,31416,Derek Fathauer,8' 8",674.667,78,161
