RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,21584,Richie Coughlan,3",.003,1,179
2,0,06140,Sean Murphy,10",.010,1,154
3,0,23614,Rich Beem,11",.032,3,140
4,0,21633,Steve Allan,1' 4",.048,3,135
4,0,08075,Jerry Kelly,1' 4",.113,7,103
4,0,01926,Steve Pate,1' 4",.064,4,166
7,0,01943,Chris Perry,1' 5",.034,2,159
8,0,06514,Kevin Johnson,1' 7",.038,2,143
9,0,01132,Mark Brooks,1' 9",.229,11,5
9,0,01378,David Frost,1' 9",.449,21,52
11,0,06036,Scott Dunlap,1' 10",.151,7,156
12,0,12388,Michael Clark II,1' 11",.186,8,82
12,0,24604,Hunter Haas,1' 11",.069,3,191
12,0,02010,Loren Roberts,1' 11",.349,15,8
12,0,08375,Paul Stankowski,1' 11",.161,7,142
16,0,08063,Kelly Grunewald,2' 0",.118,5,184
17,0,23125,Brad Elder,2' 1",.225,9,85
17,0,06315,Pete Jordan,2' 1",.221,9,42
19,0,10963,Jimmy Green,2' 2",.476,18,111
19,0,12680,Shigeki Maruyama,2' 2",.365,14,65
19,0,01928,Corey Pavin,2' 2",.158,6,25
22,0,01219,John Cook,2' 3",.460,17,91
22,0,01249,John Daly,2' 3",.322,12,167
22,0,23353,J.J. Henry,2' 3",.646,24,95
22,0,22122,Andrew McLardy,2' 3",.188,7,175
26,0,10201,Matt Gogel,2' 4",.195,7,113
26,0,20094,Jonathan Kaye,2' 4",.369,13,47
28,0,20099,Doug Barron,2' 5",.265,9,160
28,0,06332,Neal Lancaster,2' 5",.464,16,23
28,0,02214,Kirk Triplett,2' 5",.434,15,38
28,0,02279,Mark Wiebe,2' 5",.057,2,181
28,0,20566,Kaname Yokoo,2' 5",.344,12,177
33,0,07003,David Berganio Jr.,2' 6",.384,13,40
33,0,19881,Robert Damron,2' 6",.601,20,26
33,0,06617,Brian Henninger,2' 6",.661,22,163
33,0,01677,Tom Lehman,2' 6",.811,27,99
33,0,01927,Dennis Paulson,2' 6",.059,2,119
38,0,12760,Danny Ellis,2' 7",.809,26,127
38,0,01388,Robert Gamez,2' 7",.031,1,169
38,0,01945,Kenny Perry,2' 7",.950,31,20
38,0,10213,Dicky Pride,2' 7",.283,9,174
42,0,01014,Fulton Allem,2' 8",.474,15,41
42,0,09011,David Duval,2' 8",.746,23,72
42,0,01307,Joel Edwards,2' 8",.682,21,29
42,0,12645,Brent Geiberger,2' 8",.446,14,69
42,0,22892,Jason Gore,2' 8",.194,6,152
42,0,21806,Paul Gow,2' 8",.223,7,34
42,0,06078,Esteban Toledo,2' 8",.552,17,36
49,0,01553,John Huston,2' 9",.262,8,116
49,0,02110,Jerry Smith,2' 9",.423,13,101
49,0,02245,Grant Waite,2' 9",.531,16,112
52,0,01139,Olin Browne,2' 10",.516,15,131
52,0,20043,Edward Fryatt,2' 10",.306,9,88
52,0,21209,Sergio Garcia,2' 10",.755,22,71
52,0,01706,Davis Love III,2' 10",1.310,39,3
56,0,01203,Russ Cochran,2' 11",.559,16,129
56,0,06522,Ernie Els,2' 11",.636,18,76
