RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,20574,Mathew Goggin,10",.833,1,194
2,0,01374,Robin Freeman,11",.917,1,165
2,0,11011,Mike Sposa,11",.917,1,61
4,0,19881,Robert Damron,1' 1",1.083,1,26
5,0,01619,Skip Kendall,1' 6",1.500,1,89
6,0,21209,Sergio Garcia,1' 8",1.667,1,71
6,0,01941,Tom Pernice Jr.,1' 8",1.667,1,96
8,0,02206,David Toms,1' 10",1.833,1,108
9,0,10885,Robert Allenby,2' 1",4.167,2,110
10,0,07867,Woody Austin,2' 4",4.583,2,126
11,0,01175,Jim Carter,2' 9",2.750,1,101
12,0,01203,Russ Cochran,3' 1",3.083,1,129
13,0,01677,Tom Lehman,3' 10",7.583,2,99
14,0,01307,Joel Edwards,3' 11",3.917,1,29
15,0,23353,J.J. Henry,4' 2",4.167,1,95
16,0,01707,Steve Lowery,4' 5",4.417,1,120
17,0,01968,Nick Price,4' 6",4.500,1,2
18,0,01161,Mark Calcavecchia,5' 2",5.167,1,78
19,0,01766,Billy Mayfair,5' 4",5.333,1,59
20,0,22051,Ben Ferguson,5' 6",5.500,1,170
21,0,02223,Bob Tway,5' 7",5.583,1,146
22,0,01098,Jay Don Blake,6' 9",6.750,1,96
23,0,01945,Kenny Perry,8' 3",8.250,1,20
24,0,01320,Bob Estes,11' 2",11.167,1,6
25,0,02002,John Riegger,11' 9",11.750,1,75
26,0,10860,Justin Leonard,14' 4",28.667,2,74
27,0,01249,John Daly,14' 10",14.833,1,167
28,0,02104,Jeff Sluman,14' 11",44.750,3,54
29,0,23621,Rory Sabbatini,16' 9",16.750,1,151
30,0,01706,Davis Love III,20' 4",20.333,1,3
31,0,01685,J.L. Lewis,21' 11",21.917,1,58
32,0,06251,Chris DiMarco,24' 6",24.500,1,63
33,0,19817,Michael Muehr,33' 9",33.750,1,128
34,0,01329,Brad Faxon,50' 10",101.583,2,19
35,0,01666,Bernhard Langer,116' 10",116.833,1,10
36,0,20098,Stuart Appleby,125' 5",125.417,1,53
