RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,24461,Thomas Aiken,3.800,19,5
2,0,23108,Matt Kuchar,3.875,62,16
3,0,01810,Phil Mickelson,3.917,94,24
4,0,34563,Chesson Hadley,3.933,59,15
4,0,24024,Zach Johnson,3.933,118,30
6,0,22405,Justin Rose,3.938,63,16
7,0,45526,Abraham Ancer,4.000,20,5
7,0,22371,Aaron Baddeley,4.000,48,12
7,0,27895,Jonas Blixt,4.000,52,13
7,0,29479,Scott Brown,4.000,44,11
7,0,24357,K.J. Choi,4.000,44,11
7,0,25720,Chad Collins,4.000,28,7
7,0,32102,Rickie Fowler,4.000,148,37
7,0,21209,Sergio Garcia,4.000,32,8
7,0,33461,Morgan Hoffmann,4.000,40,10
7,0,36689,Brooks Koepka,4.000,100,25
7,0,30944,Jason Kokrak,4.000,56,14
7,0,26851,Marc Leishman,4.000,64,16
7,0,33204,Shane Lowry,4.000,56,14
7,0,22046,Geoff Ogilvy,4.000,32,8
7,0,10213,Dicky Pride,4.000,24,6
7,0,27963,Chris Stroud,4.000,44,11
23,0,34409,David Lingmerth,4.033,121,30
24,0,34046,Jordan Spieth,4.034,117,29
25,0,24502,Adam Scott,4.043,93,23
26,0,20766,Padraig Harrington,4.048,85,21
27,0,27141,J.B. Holmes,4.063,130,32
27,0,26596,Ryan Moore,4.063,65,16
27,0,27649,Brandt Snedeker,4.063,130,32
27,0,31560,Brian Stuard,4.063,65,16
31,0,27936,Martin Laird,4.067,61,15
32,0,36699,Patrick Rodgers,4.071,57,14
32,0,30692,Scott Stallings,4.071,57,14
32,0,29485,Brett Stegmaier,4.071,57,14
35,0,29268,Bronson Burgoon,4.077,53,13
36,0,27466,Spencer Levin,4.083,49,12
36,0,30163,Henrik Norlander,4.083,49,12
38,0,25632,Jimmy Walker,4.088,139,34
39,0,29720,Andres Gonzales,4.091,45,11
39,0,26329,Louis Oosthuizen,4.091,45,11
41,0,20848,Ángel Cabrera,4.100,41,10
41,0,23541,Ben Crane,4.100,41,10
41,0,27129,Luke List,4.100,41,10
41,0,32150,Michael Thompson,4.100,41,10
45,0,46440,Smylie Kaufman,4.107,115,28
46,0,29725,Tony Finau,4.111,74,18
46,0,29518,Brendan Steele,4.111,74,18
46,0,34265,Will Wilcox,4.111,37,9
49,0,24358,Robert Garrigus,4.125,66,16
49,0,20572,Rod Pampling,4.125,33,8
51,0,27064,Jhonattan Vegas,4.130,95,23
52,0,34360,Patrick Reed,4.132,157,38
53,0,35545,Blayne Barber,4.133,62,15
54,0,31646,Emiliano Grillo,4.135,153,37
55,0,20472,Alex Cejka,4.143,87,21
55,0,31416,Derek Fathauer,4.143,58,14
55,0,28237,Rory McIlroy,4.143,58,14
55,0,29221,Webb Simpson,4.143,58,14
55,0,34431,Robert Streb,4.143,87,21
55,0,33448,Justin Thomas,4.143,145,35
61,0,24912,Will MacKenzie,4.154,54,13
62,0,33399,Adam Hadwin,4.158,79,19
63,0,33122,Russell Knox,4.161,129,31
64,0,12510,Chad Campbell,4.167,50,12
64,0,34098,Russell Henley,4.167,50,12
64,0,29222,Billy Hurley III,4.167,75,18
64,0,24781,Hunter Mahan,4.167,25,6
68,0,25364,Paul Casey,4.174,96,23
68,0,34466,Peter Malnati,4.174,96,23
68,0,20645,John Senden,4.174,96,23
71,0,06567,Vijay Singh,4.176,71,17
72,0,24924,Bill Haas,4.179,117,28
73,0,20098,Stuart Appleby,4.182,46,11
73,0,29974,Branden Grace,4.182,46,11
73,0,29478,Kevin Kisner,4.182,138,33
73,0,29926,Danny Lee,4.182,138,33
73,0,33418,Shawn Stefani,4.182,46,11
73,0,27214,Kevin Streelman,4.182,46,11
73,0,06527,Steve Stricker,4.182,46,11
80,0,34174,John Huh,4.188,67,16
80,0,27974,Sung Kang,4.188,67,16
82,0,39975,Michael Kim,4.190,88,21
82,0,32839,Hideki Matsuyama,4.190,88,21
84,0,28089,Jason Day,4.192,109,26
85,0,24507,Jason Bohn,4.200,42,10
85,0,26758,David Hearn,4.200,42,10
85,0,33667,Carlos Ortiz,4.200,42,10
85,0,25240,D.A. Points,4.200,21,5
85,0,26951,Johnson Wagner,4.200,63,15
90,0,30711,Colt Knost,4.211,80,19
91,0,33413,Ben Martin,4.214,59,14
91,0,25804,Bubba Watson,4.214,118,28
91,0,26289,Boo Weekley,4.214,59,14
94,0,37273,Derek Ernst,4.222,38,9
95,0,34099,Harris English,4.227,93,22
95,0,32757,Patton Kizzire,4.227,93,22
97,0,37189,Harold Varner III,4.235,72,17
98,0,32640,Troy Merritt,4.238,89,21
99,0,33141,Keegan Bradley,4.250,68,16
99,0,32200,Roberto Castro,4.250,85,20
99,0,20229,Stewart Cink,4.250,34,8
99,0,35879,Kelly Kraft,4.250,34,8
99,0,34264,Hudson Swafford,4.250,68,16
