RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,36689,Brooks Koepka,4.333,13,3
2,0,33204,Shane Lowry,4.500,18,4
2,0,24502,Adam Scott,4.500,18,4
4,0,31646,Emiliano Grillo,4.571,32,7
4,0,30925,Dustin Johnson,4.571,32,7
6,0,20472,Alex Cejka,4.667,14,3
6,0,34466,Peter Malnati,4.667,14,3
6,0,32640,Troy Merritt,4.667,14,3
9,0,32102,Rickie Fowler,4.714,33,7
9,0,24924,Bill Haas,4.714,33,7
9,0,46440,Smylie Kaufman,4.714,33,7
9,0,25818,Scott Piercy,4.714,33,7
13,0,31557,Jim Herman,4.750,19,4
13,0,31420,Anirban Lahiri,4.750,19,4
13,0,32839,Hideki Matsuyama,4.750,19,4
13,0,25396,Kevin Na,4.750,19,4
13,0,26329,Louis Oosthuizen,4.750,19,4
13,0,26331,Charl Schwartzel,4.750,19,4
13,0,31560,Brian Stuard,4.750,19,4
20,0,32448,James Hahn,4.857,34,7
20,0,24024,Zach Johnson,4.857,34,7
20,0,34360,Patrick Reed,4.857,34,7
20,0,33448,Justin Thomas,4.857,34,7
20,0,25804,Bubba Watson,4.857,34,7
25,0,25274,Steven Bowditch,5.000,35,7
25,0,32366,Kevin Chappell,5.000,20,4
25,0,25686,Jason Dufner,5.000,20,4
25,0,29974,Branden Grace,5.000,20,4
25,0,20766,Padraig Harrington,5.000,15,3
25,0,12716,Charley Hoffman,5.000,20,4
25,0,29222,Billy Hurley III,5.000,20,4
25,0,26300,Matt Jones,5.000,20,4
25,0,30926,Chris Kirk,5.000,35,7
25,0,23108,Matt Kuchar,5.000,20,4
25,0,25572,Graeme McDowell,5.000,15,3
25,0,27649,Brandt Snedeker,5.000,35,7
25,0,34046,Jordan Spieth,5.000,35,7
38,0,27141,J.B. Holmes,5.143,36,7
38,0,25632,Jimmy Walker,5.143,36,7
40,0,34099,Harris English,5.250,21,4
40,0,10809,Jim Furyk,5.250,21,4
40,0,31202,William McGirt,5.250,21,4
40,0,01810,Phil Mickelson,5.250,21,4
40,0,22405,Justin Rose,5.250,21,4
45,0,29478,Kevin Kisner,5.286,37,7
45,0,33122,Russell Knox,5.286,37,7
47,0,23353,J.J. Henry,5.333,16,3
48,0,28089,Jason Day,5.429,38,7
48,0,28679,Fabián Gómez,5.429,38,7
48,0,29926,Danny Lee,5.429,38,7
48,0,34409,David Lingmerth,5.429,38,7
52,0,25364,Paul Casey,5.500,22,4
52,0,26851,Marc Leishman,5.500,22,4
52,0,23325,Vaughn Taylor,5.500,22,4
