RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
40,0,01975,Tom Purtzer,19.59,328,1674
41,0,02167,Mike Sullivan,19.54,299,1530
42,0,01156,Curt Byrum,19.52,390,1998
43,0,01599,Steve Jones,19.50,323,1656
44,0,01098,Jay Don Blake,19.42,339,1746
45,0,02087,Don Shirey Jr.,19.38,293,1512
46,0,01200,Keith Clearwater,19.35,411,2124
46,0,01444,Ken Green,19.35,324,1674
48,0,02104,Jeff Sluman,19.29,375,1944
49,0,02100,Tim Simpson,19.24,381,1980
50,0,01457,Jay Haas,19.23,360,1872
51,0,01361,Dan Forsman,19.19,418,2178
52,0,02101,Joey Sindelar,19.12,389,2034
53,0,01093,Ronnie Black,19.10,330,1728
54,0,01203,Russ Cochran,19.09,378,1980
54,0,01984,Sam Randolph,19.09,268,1404
56,0,02041,Bill Sander,19.08,316,1656
57,0,01468,Gary Hallberg,19.03,322,1692
58,0,01157,Tom Byrum,19.02,356,1872
59,0,01355,Raymond Floyd,18.97,222,1170
59,0,02007,Larry Rinker,18.97,321,1692
59,0,02225,Howard Twitty,18.97,321,1692
62,0,01162,Rex Caldwell,18.96,215,1134
63,0,02294,Willie Wood,18.90,330,1746
64,0,01068,Andy Bean,18.89,187,990
64,0,01837,Gil Morgan,18.89,170,900
66,0,01418,Bill Glasson,18.84,312,1656
67,0,01943,Chris Perry,18.83,339,1800
68,0,01952,Billy Pierot,18.81,193,1026
69,0,01864,Larry Nelson,18.75,243,1296
70,0,01060,Dave Barr,18.74,317,1692
71,0,02322,Richard Zokol,18.70,202,1080
72,0,01495,Morris Hatalsky,18.66,262,1404
73,0,01928,Corey Pavin,18.65,282,1512
74,0,02223,Bob Tway,18.62,295,1584
75,0,02049,Gene Sauers,18.59,348,1872
76,0,02090,Tom Sieckmann,18.52,300,1620
77,0,01197,Bobby Clampett,18.50,273,1476
78,0,01414,Bob Gilder,18.48,336,1818
79,0,01192,T.C. Chen,18.45,176,954
80,0,01557,John Inman,18.38,301,1638
81,0,01475,Donnie Hammond,18.30,280,1530
82,0,02160,Ron Streck,18.29,316,1728
83,0,01306,David Edwards,18.27,217,1188
83,0,02099,Scott Simpson,18.27,296,1620
85,0,01996,Mike Reid,18.24,325,1782
86,0,01282,Trevor Dodds,18.21,259,1422
87,0,01569,Peter Jacobsen,18.19,275,1512
88,0,01755,Dick Mast,18.18,324,1782
89,0,01390,Buddy Gardner,18.16,353,1944
89,0,01499,Mark Hayes,18.16,340,1872
91,0,01701,Bob Lohr,18.12,336,1854
92,0,01797,Rocco Mediate,18.10,303,1674
93,0,01723,Andrew Magee,18.09,306,1692
94,0,01039,Perry Arthur,18.02,240,1332
95,0,01736,Roger Maltbie,17.99,272,1512
96,0,01175,Jim Carter,17.97,317,1764
97,0,02126,Bruce Soulsby,17.96,278,1548
98,0,01771,Blaine McCallister,17.92,342,1908
99,0,01278,Andy Dillard,17.90,261,1458
100,0,01346,Ed Fiori,17.88,280,1566
101,0,01690,Bruce Lietzke,17.87,222,1242
102,0,02023,Clarence Rose,17.84,366,2052
102,0,02239,Scott Verplank,17.84,273,1530
104,0,01851,Bob Murphy,17.81,250,1404
105,0,01219,John Cook,17.80,314,1764
106,0,01446,Brad Greer,17.78,240,1350
106,0,01777,John McComish,17.78,224,1260
108,0,01196,Brian Claar,17.75,329,1854
109,0,02118,J.C. Snead,17.69,277,1566
110,0,02279,Mark Wiebe,17.68,366,2070
111,0,01284,Mike Donald,17.66,356,2016
112,0,01469,Dan Halldorson,17.62,276,1566
112,0,02190,Doug Tewell,17.62,241,1368
112,0,02267,D.A. Weibring,17.62,276,1566
115,0,01201,Lennie Clements,17.59,247,1404
116,0,01331,Rick Fehr,17.56,196,1116
117,0,01998,Jack Renner,17.54,281,1602
118,0,01288,Ed Dougherty,17.53,265,1512
118,0,01782,Mike McCullough,17.53,224,1278
120,0,01305,Danny Edwards,17.46,242,1386
121,0,01037,Dewey Arnette,17.45,201,1152
121,0,01892,Aki Ohmachi,17.45,245,1404
123,0,01725,John Mahaffey,17.42,323,1854
124,0,01248,Rick Dalpos,17.40,285,1638
125,0,01214,Frank Conner,17.39,169,972
126,0,01313,Steve Elkington,17.38,316,1818
127,0,02195,Leonard Thompson,17.37,319,1836
128,0,01103,Charles Bolling,17.32,318,1836
129,0,02148,Ray Stewart,17.31,268,1548
130,0,01549,Mike Hulbert,17.30,355,2052
131,0,01323,Brad Fabel,17.28,227,1314
132,0,01261,Jay Delsing,17.19,297,1728
133,0,01006,John Adams,17.18,300,1746
134,0,01715,Mark Lye,17.15,321,1872
134,0,02244,Fred Wadsworth,17.15,321,1872
136,0,01206,Bobby Cole,17.07,298,1746
137,0,01641,Gary Koch,17.06,218,1278
138,0,01878,Andy North,17.04,184,1080
139,0,01877,Tim Norris,17.03,282,1656
140,0,01179,Antonio Cerda,16.97,278,1638
140,0,02246,Duffy Waldorf,16.97,278,1638
142,0,01790,Pat McGowan,16.91,274,1620
143,0,01654,Gary Krueger,16.90,216,1278
144,0,02303,Robert Wrenn,16.81,230,1368
145,0,01310,Dave Eichelberger,16.67,285,1710
145,0,01385,Jim Gallagher Jr.,16.67,306,1836
145,0,01513,Denny Hepler,16.67,168,1008
148,0,01639,Kenny Knox,16.62,323,1944
149,0,01129,Bill Britton,16.60,245,1476
150,0,01935,Calvin Peete,16.58,191,1152
151,0,01559,Hale Irwin,16.51,208,1260
152,0,01425,Ernie Gonzalez,16.46,311,1890
153,0,02010,Loren Roberts,16.33,241,1476
154,0,01687,Jeff Lewis,16.31,182,1116
155,0,01448,Tony Grimes,16.23,184,1134
155,0,01871,Mike Nicolette,16.23,149,918
157,0,01501,Vance Heafner,16.12,238,1476
158,0,01949,Mark Pfeil,16.04,153,954
159,0,01061,Ray Barr Jr.,16.03,228,1422
160,0,02229,Brett Upper,15.98,233,1458
161,0,01443,Hubert Green,15.96,204,1278
162,0,01436,David Graham,15.93,172,1080
162,0,02016,Bill Rogers,15.93,215,1350
164,0,01077,Mike Bender,15.89,226,1422
164,0,01132,Mark Brooks,15.89,266,1674
164,0,01648,Billy Kratzert,15.89,246,1548
167,0,02094,Tony Sills,15.82,262,1656
168,0,01168,David Canipe,15.81,239,1512
169,0,01938,David Peoples,15.49,198,1278
170,0,01534,John Horne,15.48,170,1098
170,0,02152,Dave Stockton,15.48,156,1008
172,0,01891,David Ogrin,15.40,255,1656
173,0,02111,Mike Smith,15.39,205,1332
174,0,01571,Barry Jaeckel,15.31,270,1764
175,0,01861,Jim Nelford,15.19,216,1422
176,0,02180,Harry Taylor,15.16,221,1458
177,0,01392,Tom Garner,15.00,216,1440
178,0,02196,Robert Thompson,14.99,197,1314
179,0,01526,David Hobby,14.98,178,1188
180,0,02098,Jim Simons,14.85,147,990
181,0,02201,Jim Thorpe,14.56,152,1044
182,0,01095,Woody Blackburn,14.34,142,990
183,0,01593,Philip Jonas,14.17,153,1080
184,0,02067,Ted Schulz,14.04,182,1296
185,0,02002,John Riegger,13.99,141,1008
186,0,01676,Ted Lehmann,13.98,161,1152
187,0,01584,Doug Johnson,13.93,183,1314
188,0,02287,Jim Wilson,13.08,146,1116
