RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,19846,Brian Gay,26,658,4.0
2,0,23623,Bo Van Pelt,25,621,4.0
3,0,22348,Nick O'Hern,23,601,3.8
3,0,21959,Ted Purdy,23,622,3.7
5,0,21731,Freddie Jacobson,22,550,4.0
5,0,25396,Kevin Na,22,605,3.6
5,0,23325,Vaughn Taylor,22,568,3.9
8,0,24024,Zach Johnson,21,581,3.6
8,0,26851,Marc Leishman,21,583,3.6
8,0,21878,Mark Wilson,21,635,3.3
11,0,20593,Greg Chalmers,20,534,3.7
11,0,08075,Jerry Kelly,20,589,3.4
13,0,23614,Rich Beem,19,398,4.8
13,0,23638,Brendon de Jonge,19,533,3.6
13,0,23718,Nathan Green,19,688,2.8
13,0,23320,Ryan Palmer,19,499,3.8
13,0,20645,John Senden,19,594,3.2
18,0,24507,Jason Bohn,18,542,3.3
18,0,27120,Troy Matteson,18,580,3.1
20,0,20070,Matt Bettencourt,17,634,2.7
20,0,24925,Jonathan Byrd,17,531,3.2
20,0,23983,Luke Donald,17,495,3.4
20,0,26695,Michael Letzig,17,633,2.7
20,0,24449,Parker McLachlin,17,529,3.2
20,0,25818,Scott Piercy,17,515,3.3
20,0,20127,Chris Riley,17,500,3.4
20,0,29221,Webb Simpson,17,691,2.5
20,0,02206,David Toms,17,560,3.0
29,0,12510,Chad Campbell,16,493,3.2
29,0,20104,Ken Duke,16,509,3.1
29,0,24924,Bill Haas,16,585,2.7
29,0,26420,Richard Johnson,16,513,3.1
29,0,10860,Justin Leonard,16,546,2.9
29,0,28780,Nicholas Thompson,16,590,2.7
29,0,26289,Boo Weekley,16,416,3.8
36,0,20850,Daniel Chopra,15,639,2.3
36,0,06251,Chris DiMarco,15,619,2.4
36,0,24781,Hunter Mahan,15,543,2.8
36,0,26301,James Nitties,15,550,2.7
36,0,01941,Tom Pernice Jr.,15,545,2.8
36,0,27649,Brandt Snedeker,15,503,3.0
36,0,30927,Brendon Todd,15,309,4.9
36,0,02239,Scott Verplank,15,559,2.7
44,0,12652,Cameron Beckman,14,512,2.7
44,0,23541,Ben Crane,14,596,2.3
44,0,21753,Brian Davis,14,691,2.0
44,0,23353,J.J. Henry,14,528,2.7
44,0,12782,Tim Herron,14,576,2.4
44,0,12705,Cliff Kresge,14,490,2.9
44,0,27936,Martin Laird,14,427,3.3
44,0,01724,Jeff Maggert,14,476,2.9
44,0,24490,George McNeill,14,569,2.5
44,0,24140,Sean O'Hair,14,420,3.3
44,0,20691,Greg Owen,14,518,2.7
44,0,22913,John Rollins,14,565,2.5
44,0,22405,Justin Rose,14,418,3.3
44,0,23788,D.J. Trahan,14,517,2.7
44,0,12602,Dean Wilson,14,511,2.7
59,0,22371,Aaron Baddeley,13,461,2.8
59,0,20498,Briny Baird,13,469,2.8
59,0,01161,Mark Calcavecchia,13,441,2.9
59,0,10117,Bob Heintz,13,393,3.3
59,0,12716,Charley Hoffman,13,640,2.0
59,0,23108,Matt Kuchar,13,556,2.3
59,0,23548,Bill Lunde,13,515,2.5
59,0,28158,Steve Marino,13,585,2.2
59,0,22961,David Mathis,13,512,2.5
59,0,21949,Joe Ogilvie,13,618,2.1
59,0,20572,Rod Pampling,13,464,2.8
59,0,01948,Tim Petrovic,13,649,2.0
59,0,26498,Matt Weibring,13,402,3.2
72,0,23135,Tim Clark,12,455,2.6
72,0,08931,Glen Day,12,427,2.8
72,0,01329,Brad Faxon,12,403,3.0
72,0,21350,Ryuji Imada,12,530,2.3
72,0,30711,Colt Knost,12,377,3.2
