RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
155,0,31416,Derek Fathauer,184,361,51.0
155,0,24138,Ian Poulter,184,328,56.1
157,0,23349,Charles Warren,181,348,52.0
158,0,22621,Ben Curtis,180,350,51.4
159,0,01035,Tommy Armour III,173,346,50.0
160,0,24357,K.J. Choi,171,339,50.4
161,0,07223,Brian Bateman,168,322,52.2
162,0,26881,Jarrod Lyle,167,314,53.2
163,0,28118,Peter Tomasulo,166,309,53.7
164,0,28087,Kris Blanks,163,330,49.4
165,0,27683,Leif Olson,162,305,53.1
166,0,24502,Adam Scott,160,269,59.5
167,0,26300,Matt Jones,157,310,50.6
168,0,25562,Andres Romero,156,305,51.1
169,0,21209,Sergio Garcia,154,304,50.7
169,0,22295,Darron Stiles,154,293,52.6
171,0,20848,Ángel Cabrera,153,290,52.8
172,0,08845,Scott Sterling,152,272,55.9
173,0,01132,Mark Brooks,151,293,51.5
173,0,06012,Greg Kraft,151,283,53.4
173,0,25919,Brian Vranesh,151,305,49.5
176,0,30927,Brendon Todd,148,309,47.9
177,0,06621,Joe Durant,144,293,49.1
177,0,09011,David Duval,144,296,48.6
179,0,06539,Rick Price,142,260,54.6
180,0,01226,Fred Couples,139,284,48.9
181,0,23497,Tag Ridings,135,260,51.9
182,0,22548,Patrick Sheehan,128,260,49.2
183,0,31323,Gary Woodland,111,230,48.3
184,0,01677,Tom Lehman,96,201,47.8
