RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,24138,Ian Poulter,45.83,132,288
2,0,24449,Parker McLachlin,45.56,205,450
3,0,01329,Brad Faxon,43.72,181,414
4,0,21949,Joe Ogilvie,43.25,218,504
4,0,20160,Charlie Wi,43.25,218,504
6,0,01320,Bob Estes,43.24,179,414
7,0,22371,Aaron Baddeley,43.18,171,396
8,0,23983,Luke Donald,43.06,155,360
9,0,10423,Mike Weir,43.00,178,414
10,0,24361,Pat Perez,42.86,162,378
11,0,08075,Jerry Kelly,42.74,200,468
12,0,20766,Padraig Harrington,42.40,145,342
13,0,23325,Vaughn Taylor,42.06,212,504
14,0,21350,Ryuji Imada,42.00,189,450
15,0,20157,Retief Goosen,41.81,143,342
16,0,19846,Brian Gay,41.77,203,486
17,0,10117,Bob Heintz,41.67,150,360
17,0,26951,Johnson Wagner,41.67,195,468
19,0,10860,Justin Leonard,41.56,187,450
20,0,20850,Daniel Chopra,41.47,209,504
21,0,01941,Tom Pernice Jr.,41.45,194,468
22,0,06643,Paul Goydos,41.33,186,450
23,0,29718,Anthony Kim,41.27,156,378
24,0,12782,Tim Herron,41.15,200,486
25,0,08793,Tiger Woods,40.97,118,288
26,0,01707,Steve Lowery,40.95,199,486
27,0,23718,Nathan Green,40.93,221,540
28,0,20572,Rod Pampling,40.91,162,396
29,0,01810,Phil Mickelson,40.85,125,306
30,0,24663,Y.E. Yang,40.82,169,414
31,0,10585,Scott McCarron,40.81,191,468
32,0,23541,Ben Crane,40.74,198,486
33,0,21209,Sergio Garcia,40.63,117,288
34,0,29221,Webb Simpson,40.56,219,540
35,0,23108,Matt Kuchar,40.51,175,432
36,0,20848,Ángel Cabrera,40.28,116,288
36,0,26695,Michael Letzig,40.28,203,504
36,0,24781,Hunter Mahan,40.28,174,432
39,0,22405,Justin Rose,40.21,152,378
40,0,01948,Tim Petrovic,40.14,224,558
41,0,22913,John Rollins,40.12,195,486
