RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,29221,Webb Simpson,45.56,246,540
2,0,20157,Retief Goosen,45.32,155,342
3,0,23135,Tim Clark,44.97,170,378
4,0,01329,Brad Faxon,44.93,186,414
5,0,21350,Ryuji Imada,44.67,201,450
6,0,24449,Parker McLachlin,44.44,200,450
7,0,20766,Padraig Harrington,44.15,151,342
8,0,01320,Bob Estes,43.94,174,396
9,0,23983,Luke Donald,43.89,158,360
10,0,01941,Tom Pernice Jr.,43.80,205,468
11,0,06522,Ernie Els,43.21,140,324
12,0,20850,Daniel Chopra,42.09,197,468
13,0,08793,Tiger Woods,42.01,121,288
14,0,28475,Jeff Overton,41.88,196,468
15,0,07457,Steve Flesch,41.67,180,432
15,0,23108,Matt Kuchar,41.67,180,432
17,0,25686,Jason Dufner,41.45,194,468
18,0,10809,Jim Furyk,41.41,164,396
19,0,23320,Ryan Palmer,41.24,193,468
20,0,20127,Chris Riley,41.16,163,396
21,0,25562,Andres Romero,41.05,133,324
22,0,25900,Lucas Glover,41.03,192,468
23,0,01226,Fred Couples,40.97,118,288
24,0,20070,Matt Bettencourt,40.93,221,540
25,0,23048,Eric Axley,40.87,206,504
25,0,21878,Mark Wilson,40.87,206,504
27,0,10423,Mike Weir,40.82,169,414
28,0,24361,Pat Perez,40.74,154,378
28,0,06527,Steve Stricker,40.74,154,378
30,0,24024,Zach Johnson,40.67,183,450
31,0,06004,Stephen Ames,40.66,161,396
32,0,22371,Aaron Baddeley,40.56,146,360
32,0,23718,Nathan Green,40.56,219,540
34,0,25818,Scott Piercy,40.38,189,468
35,0,01945,Kenny Perry,40.34,167,414
36,0,22961,David Mathis,40.33,196,486
36,0,26596,Ryan Moore,40.33,196,486
38,0,20848,Ángel Cabrera,40.28,116,288
38,0,21949,Joe Ogilvie,40.28,203,504
40,0,23800,Bryce Molder,40.21,152,378
41,0,22621,Ben Curtis,40.20,123,306
42,0,27060,John Mallinger,40.12,195,486
43,0,22046,Geoff Ogilvy,40.06,137,342
44,0,24781,Hunter Mahan,40.05,173,432
45,0,29718,Anthony Kim,39.95,151,378
46,0,20160,Charlie Wi,39.88,201,504
47,0,07867,Woody Austin,39.81,172,432
48,0,01948,Tim Petrovic,39.78,222,558
49,0,25345,Carl Pettersson,39.71,193,486
50,0,12510,Chad Campbell,39.56,178,450
50,0,21731,Freddie Jacobson,39.56,178,450
52,0,01706,Davis Love III,39.33,177,450
53,0,27649,Brandt Snedeker,39.32,184,468
53,0,06595,Kevin Sutherland,39.32,184,468
55,0,12716,Charley Hoffman,39.30,191,486
56,0,01810,Phil Mickelson,39.22,120,306
57,0,23778,Brad Adamonis,39.12,169,432
57,0,27141,J.B. Holmes,39.12,169,432
59,0,08075,Jerry Kelly,39.11,176,450
60,0,01707,Steve Lowery,39.10,183,468
61,0,26301,James Nitties,39.09,190,486
62,0,23541,Ben Crane,38.89,182,468
62,0,21753,Brian Davis,38.89,210,540
62,0,21805,Harrison Frazar,38.89,196,504
62,0,02206,David Toms,38.89,189,486
62,0,26498,Matt Weibring,38.89,154,396
67,0,20593,Greg Chalmers,38.68,181,468
67,0,12782,Tim Herron,38.68,188,486
69,0,26420,Richard Johnson,38.67,174,450
69,0,10860,Justin Leonard,38.67,174,450
71,0,01161,Mark Calcavecchia,38.65,160,414
72,0,20572,Rod Pampling,38.64,153,396
73,0,10885,Robert Allenby,38.61,139,360
74,0,28620,Aron Price,38.46,180,468
75,0,22348,Nick O'Hern,38.27,186,486
76,0,24490,George McNeill,38.25,179,468
76,0,12602,Dean Wilson,38.25,179,468
78,0,28089,Jason Day,38.24,117,306
79,0,24138,Ian Poulter,38.19,110,288
80,0,25632,Jimmy Walker,38.16,158,414
81,0,23623,Bo Van Pelt,38.15,206,540
82,0,24924,Bill Haas,38.12,199,522
83,0,12652,Cameron Beckman,38.03,178,468
83,0,23548,Bill Lunde,38.03,178,468
85,0,07223,Brian Bateman,37.92,157,414
85,0,22892,Jason Gore,37.92,157,414
87,0,31416,Derek Fathauer,37.73,163,432
87,0,23621,Rory Sabbatini,37.73,163,432
87,0,02239,Scott Verplank,37.73,163,432
90,0,24663,Y.E. Yang,37.68,156,414
91,0,24503,Jeff Klauk,37.50,189,504
91,0,24912,Will MacKenzie,37.50,162,432
91,0,25396,Kevin Na,37.50,162,432
91,0,23325,Vaughn Taylor,37.50,189,504
91,0,02214,Kirk Triplett,37.50,135,360
96,0,25804,Bubba Watson,37.44,155,414
97,0,26851,Marc Leishman,37.30,188,504
97,0,22405,Justin Rose,37.30,141,378
99,0,27095,Nick Watney,37.27,161,432
100,0,26695,Michael Letzig,37.18,174,468
101,0,23638,Brendon de Jonge,37.16,194,522
102,0,06643,Paul Goydos,37.11,167,450
102,0,25190,Jeff Quinney,37.11,167,450
104,0,20098,Stuart Appleby,37.04,160,432
104,0,20472,Alex Cejka,37.04,160,432
106,0,26668,Marc Turnesa,36.97,193,522
107,0,27683,Leif Olson,36.94,133,360
108,0,24507,Jason Bohn,36.89,166,450
108,0,28118,Peter Tomasulo,36.89,166,450
110,0,12705,Cliff Kresge,36.83,179,486
111,0,01132,Mark Brooks,36.81,106,288
112,0,01473,Todd Hamilton,36.78,192,522
113,0,24357,K.J. Choi,36.77,139,378
114,0,01724,Jeff Maggert,36.75,172,468
115,0,30925,Dustin Johnson,36.71,152,414
116,0,21959,Ted Purdy,36.67,198,540
117,0,01142,Bart Bryant,36.60,112,306
118,0,19846,Brian Gay,36.54,171,468
118,0,10585,Scott McCarron,36.54,171,468
120,0,24140,Sean O'Hair,36.51,138,378
121,0,22913,John Rollins,36.42,177,486
122,0,28158,Steve Marino,36.40,190,522
123,0,27120,Troy Matteson,36.30,196,540
124,0,09011,David Duval,36.24,137,378
125,0,01928,Corey Pavin,36.23,150,414
126,0,06251,Chris DiMarco,36.02,188,522
127,0,20229,Stewart Cink,35.98,136,378
128,0,26951,Johnson Wagner,35.90,168,468
129,0,25919,Brian Vranesh,35.83,129,360
130,0,01766,Billy Mayfair,35.71,180,504
131,0,27770,Camilo Villegas,35.67,122,342
132,0,28780,Nicholas Thompson,35.66,199,558
133,0,20645,John Senden,35.63,186,522
134,0,26476,Chez Reavie,35.60,173,486
134,0,27963,Chris Stroud,35.60,173,486
136,0,25240,D.A. Points,35.44,185,522
136,0,27214,Kevin Streelman,35.44,185,522
138,0,30927,Brendon Todd,35.19,133,378
139,0,10117,Bob Heintz,35.00,126,360
139,0,26679,Kevin Stadler,35.00,126,360
141,0,01035,Tommy Armour III,34.97,107,306
142,0,31323,Gary Woodland,34.88,113,324
143,0,20104,Ken Duke,34.87,182,522
144,0,01797,Rocco Mediate,34.85,138,396
145,0,21209,Sergio Garcia,34.72,100,288
145,0,23353,J.J. Henry,34.72,175,504
147,0,06012,Greg Kraft,34.66,131,378
148,0,06197,Michael Allen,34.60,137,396
149,0,24358,Robert Garrigus,34.49,149,432
150,0,23614,Rich Beem,34.44,155,450
150,0,20634,Peter Lonard,34.44,186,540
150,0,23788,D.J. Trahan,34.44,186,540
153,0,27936,Martin Laird,34.26,148,432
154,0,24925,Jonathan Byrd,34.22,154,450
154,0,08931,Glen Day,34.22,154,450
156,0,27933,John Merrick,34.13,172,504
157,0,01577,Lee Janzen,34.06,141,414
158,0,20498,Briny Baird,33.93,171,504
158,0,07749,Brett Quigley,33.93,171,504
160,0,28087,Kris Blanks,33.89,122,360
160,0,06567,Vijay Singh,33.89,122,360
160,0,22293,Heath Slocum,33.89,183,540
163,0,26300,Matt Jones,33.68,97,288
164,0,27466,Spencer Levin,33.56,151,450
165,0,21961,Charles Howell III,33.52,175,522
166,0,01313,Steve Elkington,33.33,132,396
166,0,10733,Kent Jones,33.33,144,432
166,0,24502,Adam Scott,33.33,108,324
169,0,06621,Joe Durant,33.06,119,360
170,0,20691,Greg Owen,32.57,170,522
171,0,08845,Scott Sterling,32.29,93,288
172,0,23349,Charles Warren,32.22,116,360
173,0,26881,Jarrod Lyle,32.01,121,378
173,0,26289,Boo Weekley,32.01,121,378
175,0,30711,Colt Knost,31.71,137,432
176,0,22295,Darron Stiles,31.58,108,342
177,0,20574,Mathew Goggin,31.40,130,414
178,0,26497,Casey Wittenberg,31.25,135,432
179,0,23497,Tag Ridings,31.11,84,270
180,0,06539,Rick Price,30.69,116,378
181,0,10425,Jay Williamson,30.05,119,396
182,0,24846,Ricky Barnes,29.71,123,414
183,0,22548,Patrick Sheehan,28.89,78,270
184,0,01677,Tom Lehman,28.82,83,288
