RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
49,0,27963,Chris Stroud,1.513,223.918,148,1.534,.000
49,0,25632,Jimmy Walker,1.513,470.487,311,1.539,.000
49,0,48887,Matt Wallace,1.513,355.566,235,1.538,.000
58,0,25686,Jason Dufner,1.512,417.370,276,1.537,.000
58,0,29725,Tony Finau,1.512,492.917,326,1.538,.000
58,0,32757,Patton Kizzire,1.512,498.836,330,1.539,.000
58,0,33204,Shane Lowry,1.512,328.209,217,1.539,.000
58,0,48867,Matti Schmid,1.512,291.829,193,1.539,.000
58,0,55454,Carl Yuan,1.512,400.581,265,1.538,.000
64,0,33141,Keegan Bradley,1.511,400.535,265,1.538,.000
64,0,34255,Joseph Bramlett,1.511,335.483,222,1.537,.000
64,0,35450,Patrick Cantlay,1.511,376.141,249,1.539,.000
64,0,27554,Scott Harrington,1.511,356.615,236,1.539,.000
64,0,12716,Charley Hoffman,1.511,350.506,232,1.539,.000
64,0,48699,Callum Tarren,1.511,491.178,325,1.539,.000
70,0,47988,Nick Hardy,1.510,528.616,350,1.539,.000
70,0,49298,Kramer Hickok,1.510,469.749,311,1.539,.000
70,0,39971,Sungjae Im,1.510,560.060,371,1.535,.000
70,0,27974,Sung Kang,1.510,184.235,122,1.538,.000
70,0,29289,S.Y. Noh,1.510,259.656,172,1.539,.000
70,0,46340,Alex Smalley,1.510,523.992,347,1.539,.000
70,0,34431,Robert Streb,1.510,383.583,254,1.538,.000
70,0,57366,Cameron Young,1.510,392.582,260,1.536,.000
78,0,52372,Cameron Champ,1.509,271.610,180,1.539,.000
78,0,32366,Kevin Chappell,1.509,235.383,156,1.537,.000
78,0,39067,MJ Daffue,1.509,411.990,273,1.539,.000
78,0,31557,Jim Herman,1.509,372.736,247,1.538,.000
78,0,55182,Tom Kim,1.509,461.888,306,1.538,.000
78,0,35879,Kelly Kraft,1.509,512.897,340,1.538,.000
78,0,27936,Martin Laird,1.509,336.568,223,1.539,.000
78,0,24502,Adam Scott,1.509,304.847,202,1.537,.000
78,0,30692,Scott Stallings,1.509,350.110,232,1.538,.000
87,0,48084,Wesley Bryan,1.508,190.006,126,1.538,.000
87,0,47504,Sam Burns,1.508,404.139,268,1.539,.000
87,0,32102,Rickie Fowler,1.508,417.720,277,1.538,.000
87,0,29970,Dylan Frittelli,1.508,336.318,223,1.536,.000
87,0,54421,Garrick Higgo,1.508,512.881,340,1.538,.000
87,0,31202,William McGirt,1.508,235.224,156,1.538,.000
87,0,46442,Maverick McNealy,1.508,294.062,195,1.538,.000
87,0,26596,Ryan Moore,1.508,431.413,286,1.538,.000
87,0,27095,Nick Watney,1.508,298.513,198,1.539,.000
96,0,56630,Akshay Bhatia,1.507,327.019,217,1.539,.000
96,0,59018,Ryan Gerard,1.507,247.110,164,1.535,.000
96,0,35532,Tom Hoge,1.507,527.361,350,1.539,.000
96,0,33122,Russell Knox,1.507,513.907,341,1.536,.000
96,0,35449,Adam Long,1.507,560.467,372,1.536,.000
96,0,32139,Danny Willett,1.507,312.007,207,1.538,.000
102,0,57362,Austin Eckroat,1.506,424.638,282,1.539,.000
102,0,40098,Matt Fitzpatrick,1.506,393.087,261,1.539,.000
102,0,32839,Hideki Matsuyama,1.506,470.010,312,1.539,.000
102,0,46601,Trey Mullinax,1.506,374.938,249,1.539,.000
102,0,47983,Chad Ramey,1.506,569.247,378,1.539,.000
107,0,28420,Ryan Brehm,1.505,353.584,235,1.539,.000
107,0,39954,Cody Gribble,1.505,267.815,178,1.539,.000
107,0,30926,Chris Kirk,1.505,466.576,310,1.535,.000
107,0,32816,Satoshi Kodaira,1.505,254.290,169,1.537,.000
107,0,23108,Matt Kuchar,1.505,549.172,365,1.538,.000
107,0,51491,Brandon Matthews,1.505,173.027,115,1.539,.000
107,0,51997,Andrew Novak,1.505,397.366,264,1.539,.000
107,0,23320,Ryan Palmer,1.505,409.238,272,1.538,.000
107,0,26476,Chez Reavie,1.505,537.331,357,1.539,.000
107,0,46441,Robby Shelton,1.505,461.992,307,1.536,.000
117,0,22371,Aaron Baddeley,1.504,333.893,222,1.539,.000
117,0,34099,Harris English,1.504,437.561,291,1.539,.000
117,0,54591,Ben Griffin,1.504,505.477,336,1.537,.000
117,0,35901,Paul Haley II,1.504,419.547,279,1.538,.000
117,0,34363,Tyrrell Hatton,1.504,431.666,287,1.537,.000
117,0,46717,Viktor Hovland,1.504,404.512,269,1.534,.000
117,0,28775,Nate Lashley,1.504,509.949,339,1.538,.000
117,0,49771,J.T. Poston,1.504,482.907,321,1.539,.000
117,0,39324,J.J. Spaun,1.504,538.584,358,1.538,.000
117,0,35617,Martin Trainer,1.504,231.618,154,1.539,.000
127,0,32448,James Hahn,1.503,464.331,309,1.536,.000
127,0,34409,David Lingmerth,1.503,356.182,237,1.538,.000
127,0,28237,Rory McIlroy,1.503,347.226,231,1.537,.000
127,0,46414,Aaron Rai,1.503,527.433,351,1.539,.000
131,0,45522,Christiaan Bezuidenhout,1.502,473.086,315,1.538,.000
131,0,54628,Lee Hodges,1.502,564.766,376,1.539,.000
131,0,36799,Stephan Jaeger,1.502,584.098,389,1.538,.000
131,0,50188,S.H. Kim,1.502,525.557,350,1.539,.000
131,0,32791,K.H. Lee,1.502,486.709,324,1.539,.000
131,0,34466,Peter Malnati,1.502,489.736,326,1.538,.000
131,0,51070,Vincent Norrman,1.502,370.958,247,1.539,.000
131,0,51634,Sahith Theegala,1.502,533.320,355,1.539,.000
139,0,47591,Eric Cole,1.501,696.413,464,1.539,.000
139,0,33399,Adam Hadwin,1.501,483.323,322,1.535,.000
139,0,36326,David Lipsky,1.501,517.900,345,1.535,.000
139,0,49947,Taylor Moore,1.501,514.807,343,1.537,.000
139,0,36871,Matt NeSmith,1.501,504.286,336,1.539,.000
139,0,47995,Davis Riley,1.501,454.909,303,1.537,.000
145,0,51349,Nico Echavarria,1.500,361.555,241,1.539,.000
145,0,50493,Justin Suh,1.500,568.341,379,1.538,.000
145,0,30927,Brendon Todd,1.500,559.536,373,1.535,.000
148,0,39975,Michael Kim,1.499,421.356,281,1.539,.000
149,0,39546,Keith Mitchell,1.498,435.927,291,1.537,.000
149,0,28252,Seamus Power,1.498,378.946,253,1.539,.000
151,0,36724,Augusto Núñez,1.497,326.354,218,1.535,.000
151,0,53165,Doc Redman,1.497,462.605,309,1.534,.000
153,0,48117,Kurt Kitayama,1.496,219.865,147,1.539,.000
153,0,30163,Henrik Norlander,1.496,363.458,243,1.537,.000
153,0,52411,Kyle Westmoreland,1.496,296.237,198,1.536,.000
156,0,27214,Kevin Streelman,1.495,499.358,334,1.538,.000
157,0,57975,Harry Hall,1.494,400.484,268,1.538,.000
157,0,39335,Kevin Roy,1.494,285.342,191,1.533,.000
159,0,50525,Collin Morikawa,1.493,361.224,242,1.539,.000
159,0,36699,Patrick Rodgers,1.493,504.593,338,1.538,.000
159,0,22405,Justin Rose,1.493,319.468,214,1.538,.000
159,0,55893,Sam Stevens,1.493,515.043,345,1.536,.000
159,0,40115,Adam Svensson,1.493,574.996,385,1.538,.000
159,0,32333,Kevin Tway,1.493,436.004,292,1.539,.000
165,0,24925,Jonathan Byrd,1.491,184.922,124,1.537,.000
165,0,48081,Xander Schauffele,1.491,351.849,236,1.537,.000
165,0,31323,Gary Woodland,1.491,417.575,280,1.536,.000
168,0,32662,Michael Gligic,1.490,296.411,199,1.537,.000
168,0,27129,Luke List,1.490,487.261,327,1.539,.000
168,0,34610,Matthias Schwab,1.490,478.283,321,1.532,.000
168,0,40006,Erik van Rooyen,1.490,332.254,223,1.538,.000
172,0,30911,Tommy Fleetwood,1.489,384.238,258,1.535,.000
173,0,37338,Zecheng Dou,1.488,468.835,315,1.539,.000
173,0,33413,Ben Martin,1.488,479.184,322,1.538,.000
175,0,39977,Max Homa,1.487,420.790,283,1.539,.000
175,0,37275,Sam Ryder,1.487,536.879,361,1.536,.000
175,0,47347,Adam Schenk,1.487,551.501,371,1.538,.000
178,0,40058,Zac Blair,1.486,380.509,256,1.539,.000
178,0,36801,Mark Hubbard,1.486,515.621,347,1.539,.000
178,0,58967,Trevor Werbylo,1.486,359.664,242,1.534,.000
181,0,37455,Si Woo Kim,1.485,604.573,407,1.538,.000
182,0,33597,Harry Higgs,1.484,335.298,226,1.536,.000
182,0,34256,Andrew Putnam,1.484,565.496,381,1.531,.000
184,0,40162,Justin Lower,1.482,480.027,324,1.536,.000
184,0,27349,Alex Noren,1.482,401.530,271,1.532,.000
186,0,56762,Will Gordon,1.481,407.184,275,1.539,.000
186,0,46046,Scottie Scheffler,1.481,478.242,323,1.536,.000
188,0,31577,Tano Goya,1.480,338.876,229,1.539,.000
188,0,51414,Brent Grant,1.480,312.328,211,1.539,.000
190,0,39058,Lucas Herbert,1.473,266.528,181,1.532,.000
191,0,33653,Thomas Detry,1.471,339.863,231,1.535,.000
192,0,28089,Jason Day,1.468,378.707,258,1.539,.000
193,0,55789,Taylor Montgomery,1.452,412.392,284,1.537,.000
