RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
1,0,50493,Justin Suh,6.9,5488.6,798
2,0,33141,Keegan Bradley,6.8,4161.8,615
2,0,32366,Kevin Chappell,6.8,2422.5,355
2,0,32448,James Hahn,6.8,3999.2,586
2,0,36799,Stephan Jaeger,6.8,6986.4,1028
2,0,51491,Brandon Matthews,6.8,1996.9,294
2,0,36871,Matt NeSmith,6.8,5241.7,775
2,0,40250,Taylor Pendrith,6.8,5035.9,746
2,0,31323,Gary Woodland,6.8,3908.8,575
10,0,52955,Ludvig Åberg,6.7,2429.3,360
10,0,35450,Patrick Cantlay,6.7,3886.2,581
10,0,54591,Ben Griffin,6.7,5533.0,825
10,0,35506,Mackenzie Hughes,6.7,4531.2,680
10,0,35449,Adam Long,6.7,5451.4,818
10,0,32640,Troy Merritt,6.7,4572.9,683
10,0,39546,Keith Mitchell,6.7,4586.3,687
10,0,29221,Webb Simpson,6.7,3001.2,449
10,0,57366,Cameron Young,6.7,3952.6,588
19,0,33948,Byeong Hun An,6.6,5496.4,827
19,0,55708,Hayden Buckley,6.6,3805.2,576
19,0,51766,Wyndham Clark,6.6,4292.6,648
19,0,47591,Eric Cole,6.6,6514.7,992
19,0,49453,Trevor Cone,6.6,4389.6,670
19,0,39997,Corey Conners,6.6,5039.3,760
19,0,28089,Jason Day,6.6,3607.0,543
19,0,33653,Thomas Detry,6.6,3719.8,563
19,0,45609,Tyler Duncan,6.6,4977.8,750
19,0,32102,Rickie Fowler,6.6,3840.4,585
19,0,56762,Will Gordon,6.6,4332.4,657
19,0,31577,Tano Goya,6.6,3460.0,526
19,0,27554,Scott Harrington,6.6,3792.1,577
19,0,29420,Billy Horschel,6.6,3164.9,483
19,0,33410,Andrew Landry,6.6,4155.4,634
19,0,33204,Shane Lowry,6.6,3062.3,461
19,0,47993,Denny McCarthy,6.6,5052.4,771
19,0,51890,Greyson Sigg,6.6,5742.9,871
19,0,52374,Brandon Wu,6.6,5760.3,874
38,0,34255,Joseph Bramlett,6.5,3523.9,541
38,0,47504,Sam Burns,6.5,3908.4,599
38,0,51349,Nico Echavarria,6.5,3618.1,553
38,0,57362,Austin Eckroat,6.5,4290.0,664
38,0,34099,Harris English,6.5,3577.7,554
38,0,30911,Tommy Fleetwood,6.5,3325.1,512
38,0,51414,Brent Grant,6.5,3436.8,525
38,0,35310,Lanto Griffin,6.5,2264.3,351
38,0,47988,Nick Hardy,6.5,5022.3,776
38,0,34363,Tyrrell Hatton,6.5,4034.4,621
38,0,54421,Garrick Higgo,6.5,4865.5,749
38,0,54628,Lee Hodges,6.5,5486.3,846
38,0,24024,Zach Johnson,6.5,3385.4,517
38,0,39975,Michael Kim,6.5,4035.1,618
38,0,50188,S.H. Kim,6.5,5551.6,848
38,0,30926,Chris Kirk,6.5,4866.8,744
38,0,23108,Matt Kuchar,6.5,5071.0,778
38,0,33413,Ben Martin,6.5,4705.1,720
38,0,46601,Trey Mullinax,6.5,3933.2,601
38,0,29289,S.Y. Noh,6.5,2860.0,440
38,0,49771,J.T. Poston,6.5,4924.9,763
38,0,26476,Chez Reavie,6.5,5257.2,810
38,0,47995,Davis Riley,6.5,4360.7,672
38,0,22405,Justin Rose,6.5,2861.3,441
38,0,39335,Kevin Roy,6.5,2916.3,451
38,0,48867,Matti Schmid,6.5,2580.8,396
38,0,55893,Sam Stevens,6.5,5440.7,840
38,0,27214,Kevin Streelman,6.5,4804.0,738
38,0,58168,Davis Thompson,6.5,4718.0,726
38,0,45242,Kevin Yu,6.5,2367.3,364
