RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,30925,Dustin Johnson,22.94,39,170
2,0,29725,Tony Finau,22.61,64,283
3,0,28089,Jason Day,20.59,35,170
4,0,36689,Brooks Koepka,20.30,40,197
5,0,32102,Rickie Fowler,19.72,42,213
5,0,49771,J.T. Poston,19.72,43,218
7,0,34046,Jordan Spieth,19.51,40,205
8,0,33448,Justin Thomas,19.05,36,189
9,0,48822,Sebastián Muñoz,18.75,21,112
10,0,35450,Patrick Cantlay,18.44,26,141
11,0,34099,Harris English,18.22,43,236
12,0,46501,Ollie Schniederjans,18.01,49,272
13,0,47959,Bryson DeChambeau,17.97,39,217
14,0,25364,Paul Casey,17.86,40,224
15,0,27129,Luke List,17.55,43,245
16,0,27436,Graham DeLaet,17.43,38,218
17,0,46601,Trey Mullinax,17.41,35,201
18,0,23497,Tag Ridings,17.36,25,144
19,0,31557,Jim Herman,17.33,39,225
20,0,22405,Justin Rose,17.22,31,180
21,0,24502,Adam Scott,17.16,23,134
22,0,46732,Rick Lamb,16.95,20,118
23,0,46443,Brian Campbell,16.81,19,113
24,0,47128,Richy Werenski,16.76,30,179
25,0,29221,Webb Simpson,16.54,45,272
26,0,25396,Kevin Na,16.38,38,232
27,0,46970,Jon Rahm,16.36,27,165
28,0,34466,Peter Malnati,16.33,40,245
29,0,29461,Jamie Lovemark,16.32,39,239
30,0,26329,Louis Oosthuizen,16.28,28,172
31,0,25818,Scott Piercy,16.20,23,142
32,0,32333,Kevin Tway,16.18,33,204
33,0,35545,Blayne Barber,16.06,35,218
34,0,31646,Emiliano Grillo,15.96,34,213
35,0,24361,Pat Perez,15.95,41,257
36,0,28252,Seamus Power,15.93,36,226
37,0,32839,Hideki Matsuyama,15.85,29,183
38,0,29740,Brad Fritsch,15.79,21,133
39,0,28307,Matt Every,15.68,29,185
40,0,28237,Rory McIlroy,15.66,13,83
41,0,30944,Jason Kokrak,15.65,41,262
42,0,23325,Vaughn Taylor,15.60,39,250
43,0,40009,Dominic Bozzelli,15.56,28,180
44,0,27095,Nick Watney,15.50,31,200
45,0,33413,Ben Martin,15.49,35,226
46,0,35891,Cameron Smith,15.38,38,247
47,0,29518,Brendan Steele,15.35,33,215
48,0,33948,Byeong Hun An,15.34,27,176
49,0,40026,Daniel Berger,15.32,36,235
50,0,28420,Ryan Brehm,15.22,28,184
50,0,29289,S.Y. Noh,15.22,35,230
52,0,26851,Marc Leishman,15.18,39,257
53,0,26476,Chez Reavie,15.14,43,284
54,0,25686,Jason Dufner,15.13,36,238
55,0,06522,Ernie Els,15.04,17,113
