RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,01072,Chip Beck,4
1,0,01161,Mark Calcavecchia,4
1,0,01206,Bobby Cole,4
1,0,01266,Clark Dennis,4
1,0,01302,R.W. Eaks,4
1,0,21805,Harrison Frazar,4
1,0,07095,Lan Gooch,4
1,0,01475,Donnie Hammond,4
1,0,01499,Mark Hayes,4
1,0,01553,John Huston,4
1,0,01633,Tom Kite,4
1,0,01766,Billy Mayfair,4
1,0,01891,David Ogrin,4
1,0,07087,Hugh Royer III,4
1,0,02133,Craig Stadler,4
1,0,06595,Kevin Sutherland,4
1,0,02170,Hal Sutton,4
18,0,01006,John Adams,3
18,0,01024,Billy Andrade,3
18,0,01035,Tommy Armour III,3
18,0,19824,Craig Barlow,3
18,0,01063,Ben Bates,3
18,0,01068,Andy Bean,3
18,0,01093,Ronnie Black,3
18,0,01098,Jay Don Blake,3
18,0,06214,Guy Boros,3
18,0,10569,Mike Brisky,3
18,0,01132,Mark Brooks,3
18,0,07569,Mark Carnevale,3
18,0,20583,David Carter,3
18,0,01185,Brandel Chamblee,3
18,0,01191,Barry Cheesman,3
18,0,20229,Stewart Cink,3
18,0,01219,John Cook,3
18,0,01226,Fred Couples,3
18,0,01235,Ben Crenshaw,3
18,0,19883,Joe Daley,3
18,0,08931,Glen Day,3
18,0,23293,Adam Decker,3
18,0,01261,Jay Delsing,3
18,0,12740,Paul Devenport,3
18,0,06251,Chris DiMarco,3
18,0,01282,Trevor Dodds,3
18,0,06621,Joe Durant,3
18,0,09011,David Duval,3
18,0,01305,Danny Edwards,3
18,0,01306,David Edwards,3
18,0,01320,Bob Estes,3
18,0,06056,Jim Estes,3
18,0,01323,Brad Fabel,3
18,0,01334,Keith Fergus,3
18,0,07457,Steve Flesch,3
18,0,01374,Robin Freeman,3
18,0,01376,Bob Friend,3
18,0,01381,Fred Funk,3
18,0,06270,Bobby Gage,3
18,0,12645,Brent Geiberger,3
18,0,01414,Bob Gilder,3
18,0,01418,Bill Glasson,3
18,0,06643,Paul Goydos,3
18,0,08337,Mike Heinen,3
18,0,01510,Nolan Henke,3
18,0,20154,Guy Hill,3
18,0,01533,P.H. Horgan III,3
18,0,08633,Per-Ulrik Johansson,3
18,0,01599,Steve Jones,3
18,0,01607,Brian Kamm,3
18,0,20094,Jonathan Kaye,3
18,0,08075,Jerry Kelly,3
18,0,01619,Skip Kendall,3
18,0,23108,Matt Kuchar,3
18,0,01685,J.L. Lewis,3
18,0,01706,Davis Love III,3
18,0,01707,Steve Lowery,3
18,0,01724,Jeff Maggert,3
18,0,01744,Graham Marsh,3
18,0,01761,Len Mattiace,3
18,0,01771,Blaine McCallister,3
18,0,06090,Jim McGovern,3
18,0,08339,Spike McRoy,3
18,0,01797,Rocco Mediate,3
18,0,01810,Phil Mickelson,3
18,0,01884,Mac O'Grady,3
18,0,01887,Mark O'Meara,3
18,0,01905,Joe Ozaki,3
18,0,01920,Craig Parry,3
18,0,01958,Dan Pohl,3
18,0,08553,Lee Porter,3
18,0,01968,Nick Price,3
18,0,07749,Brett Quigley,3
18,0,02023,Clarence Rose,3
18,0,02101,Joey Sindelar,3
18,0,06567,Vijay Singh,3
18,0,06132,Sonny Skinner,3
18,0,02106,Chris Smith,3
18,0,02131,Mike Springer,3
18,0,02135,Mike Standly,3
18,0,08375,Paul Stankowski,3
18,0,07101,Dave Stockton Jr.,3
18,0,06581,David Sutherland,3
18,0,20548,Hidemichi Tanaka,3
18,0,12663,Phil Tataurangi,3
18,0,02190,Doug Tewell,3
18,0,02206,David Toms,3
18,0,02218,Ted Tryba,3
18,0,08385,Omar Uresti,3
18,0,12755,Vance Veazey,3
18,0,02244,Fred Wadsworth,3
18,0,02267,D.A. Weibring,3
18,0,10423,Mike Weir,3
18,0,07753,Kevin Wentworth,3
18,0,08793,Tiger Woods,3
18,0,06791,Mark Wurtz,3
18,0,02321,Fuzzy Zoeller,3
115,0,01014,Fulton Allem,2
115,0,10885,Robert Allenby,2
115,0,06004,Stephen Ames,2
115,0,20098,Stuart Appleby,2
115,0,07867,Woody Austin,2
115,0,01042,Paul Azinger,2
115,0,23327,Michael Baird,2
115,0,01060,Dave Barr,2
115,0,20099,Doug Barron,2
