RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,01191,Barry Cheesman,13
2,0,01226,Fred Couples,12
3,0,01381,Fred Funk,11
3,0,01408,Kelly Gibson,11
3,0,01418,Bill Glasson,11
3,0,01887,Mark O'Meara,11
3,0,07749,Brett Quigley,11
8,0,01098,Jay Don Blake,10
8,0,10809,Jim Furyk,10
10,0,07569,Mark Carnevale,9
10,0,19881,Robert Damron,9
10,0,09011,David Duval,9
10,0,01320,Bob Estes,9
10,0,11032,Frank Lickliter II,9
10,0,12755,Vance Veazey,9
10,0,02279,Mark Wiebe,9
17,0,01024,Billy Andrade,8
17,0,01175,Jim Carter,8
17,0,01185,Brandel Chamblee,8
17,0,01261,Jay Delsing,8
17,0,01313,Steve Elkington,8
17,0,07457,Steve Flesch,8
17,0,01414,Bob Gilder,8
17,0,06643,Paul Goydos,8
17,0,01527,Scott Hoch,8
17,0,01553,John Huston,8
17,0,01599,Steve Jones,8
17,0,01619,Skip Kendall,8
17,0,06012,Greg Kraft,8
17,0,01823,Larry Mize,8
17,0,01891,David Ogrin,8
17,0,06567,Vijay Singh,8
33,0,07867,Woody Austin,7
33,0,01042,Paul Azinger,7
33,0,01063,Ben Bates,7
33,0,01096,Phil Blackmar,7
33,0,01161,Mark Calcavecchia,7
33,0,01266,Clark Dennis,7
33,0,21805,Harrison Frazar,7
33,0,01376,Bob Friend,7
33,0,01385,Jim Gallagher Jr.,7
33,0,01475,Donnie Hammond,7
33,0,06617,Brian Henninger,7
33,0,01533,P.H. Horgan III,7
33,0,10962,Bradley Hughes,7
33,0,01706,Davis Love III,7
33,0,01707,Steve Lowery,7
33,0,01724,Jeff Maggert,7
33,0,08547,John Maginnes,7
33,0,01766,Billy Mayfair,7
33,0,10585,Scott McCarron,7
33,0,01905,Joe Ozaki,7
33,0,02010,Loren Roberts,7
33,0,02023,Clarence Rose,7
33,0,02133,Craig Stadler,7
33,0,02170,Hal Sutton,7
33,0,02214,Kirk Triplett,7
33,0,02223,Bob Tway,7
33,0,08793,Tiger Woods,7
60,0,10885,Robert Allenby,6
60,0,20098,Stuart Appleby,6
60,0,19824,Craig Barlow,6
60,0,10569,Mike Brisky,6
60,0,01139,Olin Browne,6
60,0,01156,Curt Byrum,6
60,0,07137,Ashley Chinner,6
60,0,01201,Lennie Clements,6
60,0,21584,Richie Coughlan,6
60,0,01249,John Daly,6
60,0,06621,Joe Durant,6
60,0,01302,R.W. Eaks,6
60,0,06064,Jeff Gallagher,6
60,0,01388,Robert Gamez,6
60,0,12782,Tim Herron,6
60,0,06315,Pete Jordan,6
60,0,08075,Jerry Kelly,6
60,0,06332,Neal Lancaster,6
60,0,01677,Tom Lehman,6
60,0,10860,Justin Leonard,6
60,0,01685,J.L. Lewis,6
60,0,01723,Andrew Magee,6
60,0,01761,Len Mattiace,6
60,0,08339,Spike McRoy,6
60,0,19909,Pete Morgan,6
60,0,12660,Jesper Parnevik,6
60,0,01928,Corey Pavin,6
60,0,01943,Chris Perry,6
60,0,01945,Kenny Perry,6
60,0,01975,Tom Purtzer,6
60,0,01984,Sam Randolph,6
60,0,01996,Mike Reid,6
60,0,02099,Scott Simpson,6
60,0,02135,Mike Standly,6
