RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,21209,Sergio Garcia,5' 3",5.492,87,84
1,0,06527,Steve Stricker,5' 3",5.755,91,21
3,0,20766,Padraig Harrington,5' 4",4.620,72,15
4,0,08375,Paul Stankowski,5' 7",6.311,94,161
5,0,10809,Jim Furyk,5' 8",5.583,82,29
5,0,19846,Brian Gay,5' 8",10.851,159,19
5,0,01810,Phil Mickelson,5' 8",6.075,89,53
8,0,06522,Ernie Els,5' 11",3.632,51,37
8,0,06643,Paul Goydos,5' 11",3.528,50,98
8,0,27770,Camilo Villegas,5' 11",6.699,95,98
11,0,23983,Luke Donald,6' 0",5.237,73,97
11,0,20157,Retief Goosen,6' 0",3.595,50,154
13,0,21805,Harrison Frazar,6' 1",9.525,130,165
13,0,01941,Tom Pernice Jr.,6' 1",10.504,143,40
15,0,25396,Kevin Na,6' 2",10.588,144,3
15,0,22348,Nick O'Hern,6' 2",6.477,87,120
15,0,24138,Ian Poulter,6' 2",3.997,54,51
15,0,20160,Charlie Wi,6' 2",10.028,136,54
19,0,20104,Ken Duke,6' 3",9.642,129,23
19,0,21350,Ryuji Imada,6' 3",13.563,181,48
19,0,22046,Geoff Ogilvy,6' 3",7.012,93,111
19,0,25190,Jeff Quinney,6' 3",9.856,131,146
19,0,20127,Chris Riley,6' 3",7.178,96,1
19,0,23621,Rory Sabbatini,6' 3",7.976,107,2
19,0,23322,Brett Wetterich,6' 3",7.480,100,196
26,0,24024,Zach Johnson,6' 4",6.500,85,30
26,0,01766,Billy Mayfair,6' 4",9.104,120,74
26,0,02206,David Toms,6' 4",9.819,130,66
29,0,20498,Briny Baird,6' 5",14.071,183,45
29,0,01132,Mark Brooks,6' 5",6.053,79,33
29,0,22621,Ben Curtis,6' 5",9.627,125,176
29,0,07547,Craig Kanada,6' 5",12.738,166,48
29,0,24140,Sean O'Hair,6' 5",8.353,109,36
29,0,20628,Arron Oberholser,6' 5",6.224,81,46
29,0,06373,José María Olazábal,6' 5",5.534,72,140
29,0,24502,Adam Scott,6' 5",5.683,74,179
29,0,26951,Johnson Wagner,6' 5",11.146,145,169
38,0,06197,Michael Allen,6' 6",8.454,109,153
38,0,19972,José Coceres,6' 6",6.117,78,6
38,0,01381,Fred Funk,6' 6",7.009,90,115
38,0,20574,Mathew Goggin,6' 6",12.213,156,90
38,0,23718,Nathan Green,6' 6",11.861,153,22
38,0,21961,Charles Howell III,6' 6",7.377,95,133
38,0,29718,Anthony Kim,6' 6",11.042,141,79
38,0,25345,Carl Pettersson,6' 6",12.404,159,93
46,0,20098,Stuart Appleby,6' 7",6.119,77,71
46,0,20472,Alex Cejka,6' 7",10.203,129,11
46,0,12782,Tim Herron,6' 7",10.636,135,115
46,0,23108,Matt Kuchar,6' 7",10.346,131,5
46,0,28475,Jeff Overton,6' 7",7.585,96,7
46,0,01948,Tim Petrovic,6' 7",15.117,192,26
52,0,07457,Steve Flesch,6' 8",12.215,152,82
52,0,22378,Trevor Immelman,6' 8",7.110,89,123
