RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,24357,K.J. Choi,5' 6",1059.417,194,9
2,0,20098,Stuart Appleby,5' 9",1116.917,194,71
2,0,10860,Justin Leonard,5' 9",1338.500,233,39
4,0,23135,Tim Clark,5' 10",972.417,167,4
5,0,06373,José María Olazábal,5' 11",784.583,132,140
6,0,01677,Tom Lehman,6' 0",734.250,122,160
6,0,06527,Steve Stricker,6' 0",920.750,154,21
6,0,02206,David Toms,6' 0",1127.333,188,66
9,0,19972,José Coceres,6' 1",858.500,141,6
10,0,22371,Aaron Baddeley,6' 2",1476.917,239,25
10,0,07457,Steve Flesch,6' 2",1493.250,242,82
10,0,21350,Ryuji Imada,6' 2",1698.583,275,48
10,0,23108,Matt Kuchar,6' 2",1294.083,209,5
10,0,10423,Mike Weir,6' 2",1094.333,178,70
15,0,20472,Alex Cejka,6' 3",1250.167,199,11
15,0,22378,Trevor Immelman,6' 3",903.583,144,123
15,0,26881,Jarrod Lyle,6' 3",1328.583,212,81
15,0,01810,Phil Mickelson,6' 3",976.667,156,53
15,0,20127,Chris Riley,6' 3",1000.917,160,1
15,0,06567,Vijay Singh,6' 3",1600.250,257,61
15,0,22293,Heath Slocum,6' 3",1729.667,275,16
15,0,21878,Mark Wilson,6' 3",1267.333,203,28
23,0,12652,Cameron Beckman,6' 4",1502.667,237,132
23,0,22621,Ben Curtis,6' 4",1334.167,212,176
23,0,06034,Marco Dawson,6' 4",1159.000,183,44
23,0,21209,Sergio Garcia,6' 4",1112.833,176,84
23,0,20859,Anders Hansen,6' 4",662.000,105,137
23,0,22348,Nick O'Hern,6' 4",1076.333,170,120
23,0,20572,Rod Pampling,6' 4",1354.667,214,76
23,0,12660,Jesper Parnevik,6' 4",1442.167,227,103
23,0,25345,Carl Pettersson,6' 4",1864.167,293,93
32,0,20498,Briny Baird,6' 5",2017.917,313,45
32,0,24925,Jonathan Byrd,6' 5",1342.500,208,69
32,0,20157,Retief Goosen,6' 5",771.667,120,154
32,0,08537,J.P. Hayes,6' 5",1634.333,256,60
32,0,10117,Bob Heintz,6' 5",1473.167,230,79
32,0,01577,Lee Janzen,6' 5",987.000,153,140
32,0,22806,Doug LaBelle II,6' 5",1806.417,280,34
32,0,28158,Steve Marino,6' 5",1711.750,266,55
32,0,25396,Kevin Na,6' 5",1625.583,252,3
32,0,01948,Tim Petrovic,6' 5",2023.167,314,26
32,0,02239,Scott Verplank,6' 5",1149.167,178,18
43,0,23613,Rich Barcelo,6' 6",1530.917,236,130
43,0,23933,Michael Boyd,6' 6",1124.250,174,73
43,0,21806,Paul Gow,6' 6",1044.167,161,146
43,0,08881,Tripp Isenhour,6' 6",1438.000,221,109
43,0,07547,Craig Kanada,6' 6",1773.417,272,48
43,0,01928,Corey Pavin,6' 6",1534.167,235,14
