RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,35230,Nelson Ledesma,39' 7",4547.500,115,+9
2,0,22371,Aaron Baddeley,40' 0",4956.083,124,+11
3,0,33413,Ben Martin,41' 9",3631.000,87,-3
4,0,22056,Cameron Percy,41' 11",7634.000,182,+11
5,0,48045,Michael Gellerman,42' 2",3838.833,91,+7
6,0,27330,Josh Teater,42' 5",3651.250,86,+7
7,0,20229,Stewart Cink,42' 7",10383.333,244,+17
8,0,34098,Russell Henley,42' 8",8579.917,201,+1
9,0,31646,Emiliano Grillo,42' 11",7679.083,179,+12
9,0,31420,Anirban Lahiri,42' 11",7890.750,184,E
11,0,49766,Hank Lebioda,43' 3",7050.833,163,+12
12,0,35450,Patrick Cantlay,43' 4",9179.750,212,+2
13,0,34076,Joel Dahmen,43' 7",5661.833,130,+16
14,0,30925,Dustin Johnson,43' 9",8267.000,189,+10
14,0,23325,Vaughn Taylor,43' 9",5910.750,135,+18
16,0,26476,Chez Reavie,43' 10",5564.917,127,+22
17,0,34466,Peter Malnati,43' 11",10007.667,228,+25
18,0,12716,Charley Hoffman,44' 1",11016.750,250,E
19,0,30110,Kyle Stanley,44' 2",8961.333,203,+20
20,0,34213,Grayson Murray,44' 3",6372.250,144,+38
20,0,39953,Chase Seiffert,44' 3",6463.333,146,+8
22,0,33490,Bo Hoag,44' 4",9257.500,209,-2
23,0,27556,Ted Potter Jr.,44' 5",8792.583,198,+37
24,0,46435,Austin Cook,44' 6",8056.833,181,+31
24,0,28252,Seamus Power,44' 6",5210.083,117,-4
26,0,35461,Beau Hossler,44' 10",10137.250,226,+29
27,0,33948,Byeong Hun An,44' 11",11494.750,256,+36
28,0,37275,Sam Ryder,45' 2",9763.000,216,+12
29,0,24781,Hunter Mahan,45' 3",6698.750,148,+18
29,0,29221,Webb Simpson,45' 3",7920.833,175,+11
29,0,30692,Scott Stallings,45' 3",9321.917,206,+8
32,0,47504,Sam Burns,45' 4",10113.583,223,-5
32,0,48119,Ben Taylor,45' 4",5620.833,124,+14
34,0,27649,Brandt Snedeker,45' 5",9351.583,206,+15
35,0,28775,Nate Lashley,45' 6",8741.750,192,+24
35,0,33667,Carlos Ortiz,45' 6",10060.750,221,+17
35,0,47347,Adam Schenk,45' 6",11154.667,245,+16
38,0,36689,Brooks Koepka,45' 7",7839.083,172,+14
38,0,32333,Kevin Tway,45' 7",8524.250,187,+5
38,0,27770,Camilo Villegas,45' 7",11250.333,247,+26
38,0,27095,Nick Watney,45' 7",7250.583,159,+11
42,0,26758,David Hearn,45' 9",5166.917,113,+16
43,0,45526,Abraham Ancer,45' 10",8384.250,183,+28
