RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,35230,Nelson Ledesma,44' 1",176.167,4,-1
2,0,33413,Ben Martin,46' 2",230.667,5,-4
3,0,26329,Louis Oosthuizen,48' 11",440.250,9,-6
4,0,32448,James Hahn,49' 2",147.583,3,-3
5,0,48045,Michael Gellerman,49' 11",399.000,8,-2
6,0,29535,Brice Garnett,50' 5",252.083,5,-2
7,0,33948,Byeong Hun An,51' 3",512.833,10,-2
8,0,46442,Maverick McNealy,51' 10",310.917,6,+2
9,0,25900,Lucas Glover,52' 4",418.667,8,+1
10,0,23788,D.J. Trahan,52' 6",367.500,7,-5
11,0,29725,Tony Finau,53' 0",583.417,11,-9
12,0,36689,Brooks Koepka,53' 1",424.417,8,-6
13,0,34098,Russell Henley,53' 6",802.917,15,-4
14,0,27064,Jhonattan Vegas,54' 0",755.917,14,-7
15,0,37189,Harold Varner III,54' 1",432.917,8,-4
16,0,52375,Doug Ghim,54' 6",436.083,8,+3
17,0,49960,Sepp Straka,54' 9",930.250,17,-6
18,0,28252,Seamus Power,55' 2",220.667,4,+1
19,0,33667,Carlos Ortiz,56' 3",337.417,6,+1
20,0,48119,Ben Taylor,56' 5",338.417,6,-5
21,0,27330,Josh Teater,57' 3",171.833,3,-2
22,0,22371,Aaron Baddeley,57' 11",868.583,15,-3
23,0,29479,Scott Brown,58' 3",1106.750,19,E
24,0,32816,Satoshi Kodaira,58' 6",233.917,4,-4
25,0,40006,Erik van Rooyen,58' 9",763.250,13,-2
26,0,21209,Sergio Garcia,58' 11",766.417,13,-5
27,0,40026,Daniel Berger,59' 7",774.750,13,-3
28,0,29974,Branden Grace,59' 8",417.750,7,-3
29,0,39546,Keith Mitchell,59' 10",717.500,12,-8
30,0,34213,Grayson Murray,60' 0",300.083,5,-1
31,0,33448,Justin Thomas,60' 1",540.583,9,-5
32,0,24357,K.J. Choi,60' 4",663.917,11,E
33,0,26300,Matt Jones,60' 5",603.750,10,-4
34,0,49771,J.T. Poston,60' 10",851.500,14,+2
35,0,23983,Luke Donald,60' 11",426.167,7,-3
36,0,29518,Brendan Steele,61' 2",734.417,12,-3
37,0,35461,Beau Hossler,61' 3",856.917,14,-2
37,0,30926,Chris Kirk,61' 3",980.083,16,-5
39,0,23325,Vaughn Taylor,61' 5",491.000,8,+1
40,0,35449,Adam Long,61' 6",430.333,7,+3
41,0,28775,Nate Lashley,61' 7",862.417,14,-4
41,0,53165,Doc Redman,61' 7",431.333,7,-4
43,0,27974,Sung Kang,62' 2",994.667,16,-5
43,0,34256,Andrew Putnam,62' 2",746.250,12,E
45,0,35506,Mackenzie Hughes,62' 10",1005.583,16,-6
46,0,29268,Bronson Burgoon,63' 0",1007.917,16,-6
47,0,35617,Martin Trainer,63' 3",442.833,7,-2
48,0,39997,Corey Conners,63' 4",380.000,6,+1
49,0,39324,J.J. Spaun,63' 5",380.250,6,-2
50,0,25396,Kevin Na,63' 6",1015.750,16,-1
51,0,46717,Viktor Hovland,63' 7",953.500,15,-7
52,0,27644,Brian Harman,63' 8",573.083,9,-2
52,0,35104,Tom Lewis,63' 8",955.000,15,-7
54,0,24502,Adam Scott,63' 11",447.417,7,E
55,0,32757,Patton Kizzire,64' 1",576.667,9,-6
56,0,46402,Talor Gooch,64' 4",707.250,11,+1
56,0,35891,Cameron Smith,64' 4",643.167,10,-7
58,0,34431,Robert Streb,65' 0",390.083,6,-1
58,0,33419,Cameron Tringale,65' 0",714.917,11,-2
60,0,21961,Charles Howell III,65' 2",782.333,12,-4
60,0,27129,Luke List,65' 2",781.833,12,-4
62,0,35310,Lanto Griffin,65' 4",849.750,13,-4
63,0,24138,Ian Poulter,65' 5",654.000,10,-3
64,0,46435,Austin Cook,65' 6",392.917,6,E
64,0,30692,Scott Stallings,65' 6",785.750,12,-1
66,0,30163,Henrik Norlander,65' 7",655.750,10,E
