RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,25818,Scott Piercy,402,39
2,0,36801,Mark Hubbard,372,2
3,0,34099,Harris English,361,16
4,0,35506,Mackenzie Hughes,340,43
5,0,29725,Tony Finau,333,2
6,0,29420,Billy Horschel,307,7
7,0,19846,Brian Gay,303,4
8,0,27349,Alex Noren,300,14
9,0,23108,Matt Kuchar,280,46
10,0,25493,Nick Taylor,275,4
11,0,31560,Brian Stuard,267,21
12,0,35310,Lanto Griffin,259,68
13,0,49771,J.T. Poston,253,34
14,0,35296,Haotong Li,252,252
15,0,24024,Zach Johnson,250,8
16,0,28237,Rory McIlroy,245,18
17,0,33122,Russell Knox,238,62
18,0,33399,Adam Hadwin,236,54
19,0,47993,Denny McCarthy,234,10
20,0,34360,Patrick Reed,229,25
21,0,34021,Bud Cauley,228,7
22,0,33448,Justin Thomas,225,26
23,0,36699,Patrick Rodgers,222,60
24,0,34076,Joel Dahmen,221,28
24,0,01810,Phil Mickelson,221,60
26,0,33948,Byeong Hun An,220,9
27,0,45526,Abraham Ancer,219,7
28,0,46402,Talor Gooch,216,69
29,0,27649,Brandt Snedeker,213,19
30,0,34046,Jordan Spieth,211,19
31,0,35449,Adam Long,202,31
32,0,27644,Brian Harman,198,27
32,0,46717,Viktor Hovland,198,0
34,0,29970,Dylan Frittelli,196,3
35,0,40058,Zac Blair,195,4
36,0,33597,Harry Higgs,194,47
37,0,32640,Troy Merritt,191,22
38,0,23325,Vaughn Taylor,190,0
39,0,53165,Doc Redman,186,22
40,0,33490,Bo Hoag,185,10
40,0,46442,Maverick McNealy,185,63
40,0,29484,Peter Uihlein,185,9
43,0,39977,Max Homa,184,3
44,0,37455,Si Woo Kim,181,2
45,0,27214,Kevin Streelman,180,13
45,0,32150,Michael Thompson,180,38
47,0,30692,Scott Stallings,177,28
47,0,56278,Matthew Wolff,177,26
49,0,20472,Alex Cejka,175,175
49,0,46435,Austin Cook,175,33
51,0,06527,Steve Stricker,174,9
52,0,48084,Wesley Bryan,173,22
52,0,46970,Jon Rahm,173,8
54,0,25364,Paul Casey,172,6
55,0,28089,Jason Day,171,41
56,0,23320,Ryan Palmer,170,16
56,0,24138,Ian Poulter,170,17
58,0,29908,C.T. Pan,164,164
58,0,25804,Bubba Watson,164,36
60,0,32757,Patton Kizzire,163,9
61,0,33410,Andrew Landry,162,20
62,0,47504,Sam Burns,160,11
62,0,40098,Matt Fitzpatrick,160,63
64,6,34363,Tyrrell Hatton,159,8
64,0,26289,Boo Weekley,159,159
