RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 15'-20',TOTAL 3 PUTTS
1,0,37338,Zecheng Dou,7,44
2,0,32640,Troy Merritt,6,52
2,0,39546,Keith Mitchell,6,37
2,0,27214,Kevin Streelman,6,48
5,0,45157,Cam Davis,5,49
5,0,25686,Jason Dufner,5,55
5,0,57362,Austin Eckroat,5,34
5,0,52375,Doug Ghim,5,46
5,0,36799,Stephan Jaeger,5,52
5,0,51950,Max McGreevy,5,37
5,0,47983,Chad Ramey,5,44
5,0,33448,Justin Thomas,5,44
13,0,45522,Christiaan Bezuidenhout,4,23
13,0,40058,Zac Blair,4,31
13,0,51414,Brent Grant,4,48
13,0,47988,Nick Hardy,4,44
13,0,49298,Kramer Hickok,4,53
13,0,50188,S.H. Kim,4,41
13,0,34409,David Lingmerth,4,26
13,0,27129,Luke List,4,47
13,0,53165,Doc Redman,4,46
22,0,19803,Ryan Armour,3,29
22,0,51766,Wyndham Clark,3,39
22,0,49453,Trevor Cone,3,43
22,0,39067,MJ Daffue,3,42
22,0,29535,Brice Garnett,3,25
22,0,32662,Michael Gligic,3,27
22,0,31577,Tano Goya,3,50
22,0,27554,Scott Harrington,3,33
22,0,35532,Tom Hoge,3,33
22,0,39975,Michael Kim,3,30
22,0,30926,Chris Kirk,3,23
22,0,33410,Andrew Landry,3,31
22,0,36326,David Lipsky,3,47
22,0,33413,Ben Martin,3,36
22,0,36871,Matt NeSmith,3,49
22,0,36724,Augusto Núñez,3,41
22,0,22056,Cameron Percy,3,21
22,0,26476,Chez Reavie,3,45
22,0,37275,Sam Ryder,3,28
22,0,46340,Alex Smalley,3,52
22,0,30692,Scott Stallings,3,49
22,0,55893,Sam Stevens,3,36
22,0,50493,Justin Suh,3,37
22,0,40115,Adam Svensson,3,45
22,0,48699,Callum Tarren,3,37
22,0,48887,Matt Wallace,3,41
22,0,58967,Trevor Werbylo,3,30
22,0,47128,Richy Werenski,3,25
50,0,33408,Tyson Alexander,2,31
50,0,33948,Byeong Hun An,2,37
50,0,48084,Wesley Bryan,2,23
50,0,55708,Hayden Buckley,2,36
50,0,39997,Corey Conners,2,31
50,0,34076,Joel Dahmen,2,43
50,0,45609,Tyler Duncan,2,45
50,0,47079,Harrison Endycott,2,44
50,0,29725,Tony Finau,2,41
50,0,32102,Rickie Fowler,2,33
50,0,56762,Will Gordon,2,49
50,0,34563,Chesson Hadley,2,36
50,0,33399,Adam Hadwin,2,28
50,0,57975,Harry Hall,2,26
50,0,34363,Tyrrell Hatton,2,24
50,0,54421,Garrick Higgo,2,44
50,0,33597,Harry Higgs,2,20
50,0,29420,Billy Horschel,2,26
50,0,35461,Beau Hossler,2,27
50,0,24024,Zach Johnson,2,24
50,0,33122,Russell Knox,2,41
50,0,32816,Satoshi Kodaira,2,42
50,0,34466,Peter Malnati,2,36
50,0,55789,Taylor Montgomery,2,34
50,0,29289,S.Y. Noh,2,21
50,0,27349,Alex Noren,2,25
50,0,23320,Ryan Palmer,2,35
50,0,25818,Scott Piercy,2,43
50,0,47995,Davis Riley,2,45
50,0,36699,Patrick Rodgers,2,34
50,0,22405,Justin Rose,2,27
50,0,39335,Kevin Roy,2,35
50,0,46046,Scottie Scheffler,2,28
50,0,47347,Adam Schenk,2,43
50,0,50095,Austin Smotherman,2,49
50,0,35617,Martin Trainer,2,31
50,0,40006,Erik van Rooyen,2,33
50,0,52411,Kyle Westmoreland,2,41
50,0,31323,Gary Woodland,2,54
50,0,52374,Brandon Wu,2,36
50,0,54783,Dylan Wu,2,42
91,0,56630,Akshay Bhatia,1,34
91,0,33141,Keegan Bradley,1,20
91,0,47504,Sam Burns,1,19
91,0,35450,Patrick Cantlay,1,22
91,0,52372,Cameron Champ,1,33
91,0,32366,Kevin Chappell,1,19
91,0,20229,Stewart Cink,1,28
91,0,47591,Eric Cole,1,27
91,0,46435,Austin Cook,1,36
91,0,33653,Thomas Detry,1,26
91,0,30911,Tommy Fleetwood,1,21
91,0,29970,Dylan Frittelli,1,25
91,0,59018,Ryan Gerard,1,30
91,0,25900,Lucas Glover,1,47
91,0,39954,Cody Gribble,1,34
91,0,35310,Lanto Griffin,1,26
91,0,31646,Emiliano Grillo,1,38
91,0,32448,James Hahn,1,33
91,0,35901,Paul Haley II,1,49
91,0,27644,Brian Harman,1,24
91,0,34098,Russell Henley,1,34
91,0,39058,Lucas Herbert,1,17
91,0,54628,Lee Hodges,1,43
91,0,12716,Charley Hoffman,1,33
91,0,39977,Max Homa,1,28
91,0,35506,Mackenzie Hughes,1,23
91,0,39971,Sungjae Im,1,35
91,0,27974,Sung Kang,1,13
91,0,55182,Tom Kim,1,31
91,0,32757,Patton Kizzire,1,38
91,0,35879,Kelly Kraft,1,28
91,0,27936,Martin Laird,1,44
91,0,28775,Nate Lashley,1,26
91,0,49766,Hank Lebioda,1,23
91,0,32791,K.H. Lee,1,39
91,0,40162,Justin Lower,1,39
91,0,33204,Shane Lowry,1,22
91,0,51491,Brandon Matthews,1,34
91,0,47993,Denny McCarthy,1,35
91,0,28237,Rory McIlroy,1,16
91,0,49947,Taylor Moore,1,33
91,0,30163,Henrik Norlander,1,36
91,0,51070,Vincent Norrman,1,45
91,0,51997,Andrew Novak,1,27
91,0,24140,Sean O'Hair,1,24
91,0,49771,J.T. Poston,1,32
91,0,46970,Jon Rahm,1,29
91,0,46414,Aaron Rai,1,47
91,0,48081,Xander Schauffele,1,24
91,0,48867,Matti Schmid,1,26
91,0,24502,Adam Scott,1,19
91,0,46441,Robby Shelton,1,29
91,0,51890,Greyson Sigg,1,34
91,0,29221,Webb Simpson,1,26
91,0,34046,Jordan Spieth,1,28
91,0,49960,Sepp Straka,1,29
91,0,34431,Robert Streb,1,34
91,0,48119,Ben Taylor,1,37
91,0,58168,Davis Thompson,1,40
91,0,30927,Brendon Todd,1,30
91,0,32333,Kevin Tway,1,41
91,0,27095,Nick Watney,1,30
91,0,32139,Danny Willett,1,24
91,0,57366,Cameron Young,1,37
91,0,52513,Carson Young,1,31
91,0,45242,Kevin Yu,1,35
91,0,55454,Carl Yuan,1,43
