RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,19803,Ryan Armour,0.00%,0,114,100.00
1,0,22371,Aaron Baddeley,0.00%,0,87,100.00
1,0,48084,Wesley Bryan,0.00%,0,50,100.00
1,0,24925,Jonathan Byrd,0.00%,0,57,100.00
1,0,35450,Patrick Cantlay,0.00%,0,106,100.00
1,0,33653,Thomas Detry,0.00%,0,100,100.00
1,0,45609,Tyler Duncan,0.00%,0,133,100.00
1,0,57362,Austin Eckroat,0.00%,0,99,100.00
1,0,30911,Tommy Fleetwood,0.00%,0,66,100.00
1,0,35310,Lanto Griffin,0.00%,0,58,100.00
1,0,32448,James Hahn,0.00%,0,107,100.00
1,0,39058,Lucas Herbert,0.00%,0,61,100.00
1,0,49298,Kramer Hickok,0.00%,0,111,100.00
1,0,35461,Beau Hossler,0.00%,0,105,100.00
1,0,46442,Maverick McNealy,0.00%,0,77,100.00
1,0,39546,Keith Mitchell,0.00%,0,101,100.00
1,0,27349,Alex Noren,0.00%,0,122,100.00
1,0,29908,C.T. Pan,0.00%,0,58,100.00
1,0,53165,Doc Redman,0.00%,0,110,100.00
1,0,37275,Sam Ryder,0.00%,0,133,100.00
1,0,55893,Sam Stevens,0.00%,0,128,100.00
1,0,50493,Justin Suh,0.00%,0,149,100.00
1,0,40006,Erik van Rooyen,0.00%,0,78,100.00
1,0,58967,Trevor Werbylo,0.00%,0,88,100.00
1,0,52374,Brandon Wu,0.00%,0,128,100.00
26,0,47347,Adam Schenk,0.68%,1,146,99.32
27,0,58168,Davis Thompson,0.69%,1,144,99.31
28,0,54591,Ben Griffin,0.73%,1,137,99.27
29,0,31646,Emiliano Grillo,0.75%,1,133,99.25
30,0,33399,Adam Hadwin,0.78%,1,128,99.22
30,0,49960,Sepp Straka,0.78%,1,128,99.22
32,0,45157,Cam Davis,0.79%,1,127,99.21
32,0,47988,Nick Hardy,0.79%,1,126,99.21
32,0,36699,Patrick Rodgers,0.79%,1,127,99.21
35,0,47983,Chad Ramey,0.80%,1,125,99.20
36,0,35532,Tom Hoge,0.83%,1,120,99.17
37,0,55708,Hayden Buckley,0.86%,1,116,99.14
38,0,26596,Ryan Moore,0.88%,1,114,99.12
38,0,34610,Matthias Schwab,0.88%,1,113,99.12
38,0,57366,Cameron Young,0.88%,1,113,99.12
41,0,34363,Tyrrell Hatton,0.91%,1,110,99.09
41,0,49947,Taylor Moore,0.91%,1,110,99.09
43,0,52375,Doug Ghim,0.93%,1,107,99.07
43,0,32333,Kevin Tway,0.93%,1,107,99.07
45,0,31323,Gary Woodland,0.94%,1,106,99.06
46,0,30926,Chris Kirk,0.95%,1,105,99.05
47,0,46717,Viktor Hovland,0.99%,1,101,99.01
