RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
127,0,02226,Tray Tyner,6.45,477,74
129,0,01887,Mark O'Meara,6.44,496,77
130,0,10505,Shane Bertsch,6.43,534,83
130,0,01810,Phil Mickelson,6.43,489,76
130,0,02008,Lee Rinker,6.43,611,95
133,0,02104,Jeff Sluman,6.42,629,98
133,0,02246,Duffy Waldorf,6.42,571,89
135,0,02223,Bob Tway,6.41,596,93
136,0,01014,Fulton Allem,6.40,397,62
136,0,01288,Ed Dougherty,6.40,416,65
138,0,01553,John Huston,6.39,479,75
138,0,06613,Tommy Tolles,6.39,569,89
138,0,02218,Ted Tryba,6.39,658,103
141,0,01361,Dan Forsman,6.38,536,84
141,0,01707,Steve Lowery,6.38,632,99
143,0,01042,Paul Azinger,6.37,395,62
143,0,01487,Jeff Hart,6.37,503,79
145,0,12660,Jesper Parnevik,6.36,445,70
145,0,02133,Craig Stadler,6.36,439,69
147,0,01132,Mark Brooks,6.35,565,89
147,0,06621,Joe Durant,6.35,622,98
147,0,09011,David Duval,6.35,622,98
150,0,07867,Woody Austin,6.34,552,87
150,0,01418,Bill Glasson,6.34,431,68
152,0,06144,John Dowdall,6.33,386,61
153,0,06515,Shaun Micheel,6.32,335,53
153,0,08553,Lee Porter,6.32,512,81
155,0,07003,David Berganio Jr.,6.31,524,83
155,0,07363,Craig Bowden,6.31,347,55
155,0,01203,Russ Cochran,6.31,650,103
155,0,01408,Kelly Gibson,6.31,763,121
159,0,01619,Skip Kendall,6.30,643,102
160,0,01143,Brad Bryant,6.29,491,78
160,0,02256,Tom Watson,6.29,327,52
162,0,01599,Steve Jones,6.27,489,78
162,0,02101,Joey Sindelar,6.27,640,102
164,0,06036,Scott Dunlap,6.25,575,92
164,0,01457,Jay Haas,6.25,500,80
166,0,10962,Bradley Hughes,6.24,487,78
167,0,01388,Robert Gamez,6.22,510,82
167,0,01945,Kenny Perry,6.22,504,81
169,0,01249,John Daly,6.20,310,50
170,0,01219,John Cook,6.19,613,99
170,0,02159,Curtis Strange,6.19,390,63
170,0,02170,Hal Sutton,6.19,594,96
173,0,01920,Craig Parry,6.17,438,71
174,0,06522,Ernie Els,6.16,382,62
175,0,01633,Tom Kite,6.14,454,74
175,0,01766,Billy Mayfair,6.14,553,90
177,0,01161,Mark Calcavecchia,6.12,594,97
178,0,01724,Jeff Maggert,6.09,566,93
179,0,06044,Scott Gump,6.06,654,108
179,0,01771,Blaine McCallister,6.06,515,85
179,0,02321,Fuzzy Zoeller,6.06,315,52
182,0,08075,Jerry Kelly,6.05,557,92
183,0,02245,Grant Waite,6.01,613,102
184,0,01569,Peter Jacobsen,5.97,519,87
185,0,06567,Vijay Singh,5.95,494,83
186,0,01226,Fred Couples,5.93,338,57
187,0,01717,Sandy Lyle,5.92,373,63
188,0,01797,Rocco Mediate,5.88,470,80
189,0,01876,Greg Norman,5.84,298,51
190,0,01677,Tom Lehman,5.83,420,72
191,0,02023,Clarence Rose,5.80,534,92
192,0,10457,Frank Nobilo,5.72,366,64
193,0,01313,Steve Elkington,5.63,349,62
194,0,01326,Nick Faldo,5.49,269,49
195,0,01975,Tom Purtzer,5.33,352,66
