RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,32139,Danny Willett,+.283,53,+15.00
2,0,29478,Kevin Kisner,+.327,55,+18.00
3,0,40098,Matt Fitzpatrick,+.328,61,+20.00
4,0,27214,Kevin Streelman,+.329,76,+25.00
5,0,40250,Taylor Pendrith,+.340,53,+18.00
6,0,33204,Shane Lowry,+.343,35,+12.00
7,0,34360,Patrick Reed,+.351,74,+26.00
8,0,28237,Rory McIlroy,+.352,54,+19.00
9,0,30163,Henrik Norlander,+.355,62,+22.00
10,0,34256,Andrew Putnam,+.356,104,+37.00
10,0,32150,Michael Thompson,+.356,87,+31.00
12,0,46435,Austin Cook,+.357,56,+20.00
13,0,29970,Dylan Frittelli,+.358,95,+34.00
14,0,27644,Brian Harman,+.378,98,+37.00
14,0,47993,Denny McCarthy,+.378,127,+48.00
16,0,48084,Wesley Bryan,+.379,58,+22.00
17,0,32791,K.H. Lee,+.380,108,+41.00
18,0,23108,Matt Kuchar,+.382,76,+29.00
19,0,33448,Justin Thomas,+.385,52,+20.00
20,0,32102,Rickie Fowler,+.387,62,+24.00
21,0,51997,Andrew Novak,+.388,67,+26.00
22,0,49964,Aaron Wise,+.390,77,+30.00
23,0,27349,Alex Noren,+.392,51,+20.00
24,0,33597,Harry Higgs,+.396,91,+36.00
25,0,32662,Michael Gligic,+.397,58,+23.00
25,0,26851,Marc Leishman,+.397,68,+27.00
27,0,25198,Francesco Molinari,+.407,54,+22.00
28,0,34563,Chesson Hadley,+.408,49,+20.00
29,0,39997,Corey Conners,+.409,66,+27.00
29,0,34046,Jordan Spieth,+.409,66,+27.00
31,0,36852,Jim Knous,+.410,39,+16.00
32,0,24361,Pat Perez,+.412,68,+28.00
33,0,29725,Tony Finau,+.414,70,+29.00
34,0,29420,Billy Horschel,+.417,60,+25.00
34,0,21961,Charles Howell III,+.417,48,+20.00
36,0,35506,Mackenzie Hughes,+.418,91,+38.00
37,0,32333,Kevin Tway,+.419,105,+44.00
38,0,28114,Dawie van der Walt,+.422,64,+27.00
39,0,39058,Lucas Herbert,+.423,52,+22.00
39,0,31560,Brian Stuard,+.423,78,+33.00
39,0,37189,Harold Varner III,+.423,52,+22.00
42,0,46046,Scottie Scheffler,+.424,59,+25.00
43,0,24502,Adam Scott,+.425,73,+31.00
44,0,33122,Russell Knox,+.426,61,+26.00
45,0,33419,Cameron Tringale,+.430,86,+37.00
46,0,30692,Scott Stallings,+.434,106,+46.00
47,0,49766,Hank Lebioda,+.438,73,+32.00
48,0,40162,Justin Lower,+.442,52,+23.00
48,0,51894,Vince Whaley,+.442,104,+46.00
50,0,30911,Tommy Fleetwood,+.444,45,+20.00
50,0,33399,Adam Hadwin,+.444,81,+36.00
50,0,24138,Ian Poulter,+.444,54,+24.00
50,0,28252,Seamus Power,+.444,63,+28.00
50,0,30927,Brendon Todd,+.444,81,+36.00
55,0,23621,Rory Sabbatini,+.446,56,+25.00
56,0,45522,Christiaan Bezuidenhout,+.447,47,+21.00
57,0,47529,Mito Pereira,+.451,71,+32.00
58,0,57366,Cameron Young,+.453,75,+34.00
59,0,49771,J.T. Poston,+.454,108,+49.00
59,0,25493,Nick Taylor,+.454,97,+44.00
61,0,27936,Martin Laird,+.455,55,+25.00
62,0,35532,Tom Hoge,+.456,79,+36.00
63,0,34431,Robert Streb,+.457,105,+48.00
64,0,39977,Max Homa,+.459,85,+39.00
65,0,35110,Brett Drewitt,+.460,50,+23.00
65,0,48117,Kurt Kitayama,+.460,50,+23.00
67,0,46970,Jon Rahm,+.462,52,+24.00
