RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,34046,Jordan Spieth,4.38,184,42
2,0,06527,Steve Stricker,4.45,129,29
3,0,31323,Gary Woodland,4.46,401,90
4,0,32200,Roberto Castro,4.47,429,96
4,0,28089,Jason Day,4.47,246,55
4,0,29725,Tony Finau,4.47,407,91
4,0,28237,Rory McIlroy,4.47,228,51
4,0,25632,Jimmy Walker,4.47,295,66
9,0,21961,Charles Howell III,4.51,456,101
10,0,12716,Charley Hoffman,4.53,439,97
10,0,35300,Andrew Loupe,4.53,317,70
12,0,26300,Matt Jones,4.54,413,91
13,0,20472,Alex Cejka,4.55,341,75
13,0,24358,Robert Garrigus,4.55,378,83
13,0,36801,Mark Hubbard,4.55,396,87
13,0,23108,Matt Kuchar,4.55,282,62
13,0,25818,Scott Piercy,4.55,523,115
13,0,25804,Bubba Watson,4.55,314,69
19,0,27644,Brian Harman,4.56,584,128
19,0,24024,Zach Johnson,4.56,351,77
19,0,29221,Webb Simpson,4.56,324,71
19,0,33448,Justin Thomas,4.56,365,80
19,0,32150,Michael Thompson,4.56,292,64
24,0,21209,Sergio Garcia,4.57,224,49
25,0,12510,Chad Campbell,4.58,362,79
25,0,30925,Dustin Johnson,4.58,165,36
25,0,32640,Troy Merritt,4.58,486,106
25,0,29289,S.Y. Noh,4.58,362,79
25,0,27963,Chris Stroud,4.58,403,88
25,0,33419,Cameron Tringale,4.58,435,95
31,0,24494,Erik Compton,4.59,289,63
31,0,27436,Graham DeLaet,4.59,211,46
31,0,46440,Smylie Kaufman,4.59,399,87
31,0,28092,D.H. Lee,4.59,294,64
31,0,01810,Phil Mickelson,4.59,211,46
31,0,25198,Francesco Molinari,4.59,234,51
31,0,22405,Justin Rose,4.59,248,54
38,0,22371,Aaron Baddeley,4.60,373,81
38,0,21731,Freddie Jacobson,4.60,331,72
38,0,33413,Ben Martin,4.60,506,110
38,0,26329,Louis Oosthuizen,4.60,230,50
38,0,34264,Hudson Swafford,4.60,520,113
43,0,33122,Russell Knox,4.61,429,93
43,0,29485,Brett Stegmaier,4.61,383,83
45,0,27895,Jonas Blixt,4.62,328,71
45,0,10809,Jim Furyk,4.62,171,37
45,0,35539,Luke Guthrie,4.62,240,52
45,0,31557,Jim Herman,4.62,494,107
45,0,36689,Brooks Koepka,4.62,268,58
45,0,31202,William McGirt,4.62,517,112
45,0,20645,John Senden,4.62,480,104
45,0,29518,Brendan Steele,4.62,393,85
45,0,27064,Jhonattan Vegas,4.62,439,95
45,0,26289,Boo Weekley,4.62,462,100
55,0,32757,Patton Kizzire,4.63,431,93
55,0,29461,Jamie Lovemark,4.63,380,82
55,0,23800,Bryce Molder,4.63,421,91
55,0,27214,Kevin Streelman,4.63,435,94
59,0,20229,Stewart Cink,4.64,320,69
59,0,23638,Brendon de Jonge,4.64,348,75
59,0,37455,Si Woo Kim,4.64,520,112
59,0,30926,Chris Kirk,4.64,510,110
59,0,35879,Kelly Kraft,4.64,181,39
59,0,25493,Nick Taylor,4.64,357,77
65,0,40026,Daniel Berger,4.65,395,85
65,0,33141,Keegan Bradley,4.65,414,89
65,0,29720,Andres Gonzales,4.65,381,82
65,0,30944,Jason Kokrak,4.65,400,86
65,0,27466,Spencer Levin,4.65,502,108
65,0,32839,Hideki Matsuyama,4.65,242,52
65,0,24140,Sean O'Hair,4.65,442,95
65,0,37189,Harold Varner III,4.65,442,95
65,0,25349,Tim Wilkinson,4.65,228,49
74,0,25900,Lucas Glover,4.66,326,70
74,0,24781,Hunter Mahan,4.66,331,71
74,0,22046,Geoff Ogilvy,4.66,317,68
74,0,23320,Ryan Palmer,4.66,471,101
74,0,35451,Scott Pinckney,4.66,475,102
74,0,26476,Chez Reavie,4.66,405,87
74,0,30692,Scott Stallings,4.66,443,95
74,0,33418,Shawn Stefani,4.66,429,92
