RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
1,0,30925,Dustin Johnson,68.90,689,10
2,0,34046,Jordan Spieth,68.92,896,13
3,0,31323,Gary Woodland,69.40,2082,30
4,0,28089,Jason Day,69.44,1111,16
5,0,22405,Justin Rose,69.47,1181,17
6,0,20472,Alex Cejka,69.52,1460,21
7,0,25349,Tim Wilkinson,69.56,1252,18
8,0,24024,Zach Johnson,69.60,1740,25
9,0,32618,Rhein Gibson,69.63,1114,16
10,0,01810,Phil Mickelson,69.65,1184,17
11,0,32200,Roberto Castro,69.71,2161,31
11,0,35300,Andrew Loupe,69.71,1464,21
13,0,25364,Paul Casey,69.77,1535,22
14,0,28237,Rory McIlroy,69.79,977,14
15,0,06527,Steve Stricker,69.80,698,10
16,0,34174,John Huh,69.86,1956,28
17,0,21961,Charles Howell III,69.90,2097,30
17,0,23108,Matt Kuchar,69.90,1468,21
17,0,26951,Johnson Wagner,69.90,2027,29
20,0,24358,Robert Garrigus,69.93,1888,27
21,0,31202,William McGirt,69.97,2449,35
22,0,20229,Stewart Cink,70.00,1750,25
22,0,36689,Brooks Koepka,70.00,1330,19
22,0,26331,Charl Schwartzel,70.00,1330,19
22,0,27649,Brandt Snedeker,70.00,980,14
26,0,34264,Hudson Swafford,70.03,2381,34
27,0,26329,Louis Oosthuizen,70.06,1121,16
28,0,35879,Kelly Kraft,70.08,911,13
29,0,24140,Sean O'Hair,70.12,2314,33
29,0,26476,Chez Reavie,70.12,1823,26
29,0,35732,Wes Roach,70.12,1192,17
32,0,25632,Jimmy Walker,70.13,1613,23
33,0,37455,Si Woo Kim,70.14,2525,36
34,0,32839,Hideki Matsuyama,70.18,1193,17
35,0,27129,Luke List,70.19,1123,16
36,0,22046,Geoff Ogilvy,70.20,1404,20
37,0,24846,Ricky Barnes,70.21,2036,29
37,0,36699,Patrick Rodgers,70.21,1685,24
39,0,23320,Ryan Palmer,70.22,2247,32
40,0,34098,Russell Henley,70.23,1826,26
41,0,29223,Sam Saunders,70.24,1194,17
42,0,27644,Brian Harman,70.27,2600,37
43,0,22371,Aaron Baddeley,70.28,1757,25
43,0,46440,Smylie Kaufman,70.28,1757,25
45,0,12510,Chad Campbell,70.31,1828,26
46,0,25396,Kevin Na,70.32,2180,31
47,0,27466,Spencer Levin,70.33,2321,33
47,0,29461,Jamie Lovemark,70.33,1688,24
49,0,20098,Stuart Appleby,70.41,2253,32
49,0,33141,Keegan Bradley,70.41,1901,27
49,0,33122,Russell Knox,70.41,2042,29
49,0,29289,S.Y. Noh,70.41,1901,27
49,0,20645,John Senden,70.41,2253,32
54,0,32150,Michael Thompson,70.42,1338,19
55,0,10809,Jim Furyk,70.43,986,14
56,0,34360,Patrick Reed,70.45,2043,29
57,0,35539,Luke Guthrie,70.47,1339,19
57,0,26289,Boo Weekley,70.47,2255,32
59,0,29725,Tony Finau,70.48,2044,29
60,0,20157,Retief Goosen,70.50,1128,16
60,0,31420,Anirban Lahiri,70.50,1410,20
60,0,32640,Troy Merritt,70.50,2256,32
63,0,24357,K.J. Choi,70.53,1058,15
64,0,33419,Cameron Tringale,70.54,1975,28
65,0,30926,Chris Kirk,70.55,2328,33
65,0,33418,Shawn Stefani,70.55,2046,29
67,0,25818,Scott Piercy,70.57,2470,35
68,0,35545,Blayne Barber,70.59,2047,29
69,0,40026,Daniel Berger,70.61,1977,28
70,0,25900,Lucas Glover,70.62,1483,21
70,0,27064,Jhonattan Vegas,70.62,2048,29
72,0,29478,Kevin Kisner,70.63,2260,32
72,0,33410,Andrew Landry,70.63,1130,16
74,0,34265,Will Wilcox,70.64,1766,25
75,0,34099,Harris English,70.65,2402,34
76,0,31646,Emiliano Grillo,70.66,2685,38
77,0,27214,Kevin Streelman,70.67,1908,27
78,0,35451,Scott Pinckney,70.70,2121,30
78,0,30110,Kyle Stanley,70.70,2333,33
80,0,08075,Jerry Kelly,70.71,1697,24
80,0,33204,Shane Lowry,70.71,990,14
82,0,29268,Bronson Burgoon,70.72,1273,18
82,0,33399,Adam Hadwin,70.72,2051,29
82,0,20766,Padraig Harrington,70.72,1273,18
82,0,29222,Billy Hurley III,70.72,1273,18
82,0,25198,Francesco Molinari,70.72,1273,18
87,0,29221,Webb Simpson,70.75,1698,24
88,0,25686,Jason Dufner,70.77,2477,35
88,0,36801,Mark Hubbard,70.77,1840,26
88,0,27974,Sung Kang,70.77,1840,26
88,0,31560,Brian Stuard,70.77,1557,22
92,0,39975,Michael Kim,70.79,2053,29
92,0,21878,Mark Wilson,70.79,1345,19
94,0,25720,Chad Collins,70.81,1487,21
94,0,30163,Henrik Norlander,70.81,1841,26
94,0,29518,Brendan Steele,70.81,1841,26
94,0,27963,Chris Stroud,70.81,1912,27
98,0,25493,Nick Taylor,70.83,1700,24
