RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
58,0,02267,D.A. Weibring,54.29,57,105,+32.00
59,0,02010,Loren Roberts,54.24,64,118,+42.00
60,0,01063,Ben Bates,54.23,77,142,+44.00
61,0,08375,Paul Stankowski,54.17,65,120,+40.00
62,0,01677,Tom Lehman,54.13,59,109,+32.00
63,0,07087,Hugh Royer III,54.12,92,170,+40.00
64,0,01175,Jim Carter,54.10,99,183,+54.00
64,0,01926,Steve Pate,54.10,66,122,+41.00
66,0,01361,Dan Forsman,54.05,60,111,+44.00
67,0,10809,Jim Furyk,53.99,88,163,+38.00
67,0,21007,Gabriel Hjertstedt,53.99,88,163,+57.00
69,0,02223,Bob Tway,53.80,85,158,+38.00
70,0,08339,Spike McRoy,53.76,93,173,+59.00
71,0,01266,Clark Dennis,53.60,67,125,+45.00
72,0,06090,Jim McGovern,53.59,82,153,+44.00
73,0,01201,Lennie Clements,53.54,68,127,+62.00
73,0,20094,Jonathan Kaye,53.54,53,99,+27.00
75,0,01810,Phil Mickelson,53.49,69,129,+39.00
76,0,01599,Steve Jones,53.45,62,116,+32.00
77,0,01329,Brad Faxon,53.38,79,148,+62.00
78,0,02218,Ted Tryba,53.23,99,186,+45.00
79,0,01723,Andrew Magee,53.16,84,158,+47.00
80,0,06214,Guy Boros,53.14,93,175,+71.00
81,0,08793,Tiger Woods,52.99,71,134,+37.00
82,0,01320,Bob Estes,52.94,81,153,+50.00
83,0,01219,John Cook,52.90,73,138,+53.00
84,0,01203,Russ Cochran,52.80,85,161,+52.00
85,0,01331,Rick Fehr,52.59,61,116,+36.00
86,0,08931,Glen Day,52.56,82,156,+59.00
87,0,01381,Fred Funk,52.54,93,177,+53.00
88,0,06270,Bobby Gage,52.50,42,80,+26.00
89,0,10585,Scott McCarron,52.47,85,162,+52.00
90,0,01905,Joe Ozaki,52.43,54,103,+42.00
91,0,01093,Ronnie Black,52.11,74,142,+52.00
92,0,01968,Nick Price,52.10,62,119,+46.00
93,0,01527,Scott Hoch,51.88,83,160,+49.00
94,0,06567,Vijay Singh,51.83,85,164,+54.00
95,0,12663,Phil Tataurangi,51.69,61,118,+44.00
96,0,06613,Tommy Tolles,51.66,78,151,+56.00
97,0,12782,Tim Herron,51.59,81,157,+54.00
97,0,02002,John Riegger,51.59,65,126,+48.00
99,0,01161,Mark Calcavecchia,51.57,82,159,+60.00
100,0,02133,Craig Stadler,51.38,56,109,+31.00
101,0,10457,Frank Nobilo,51.24,62,121,+51.00
102,0,07569,Mark Carnevale,51.23,83,162,+59.00
103,0,06791,Mark Wurtz,51.22,42,82,+35.00
104,0,01072,Chip Beck,50.86,59,116,+45.00
105,0,01408,Kelly Gibson,50.85,90,177,+54.00
106,0,01706,Davis Love III,50.82,62,122,+40.00
107,0,01385,Jim Gallagher Jr.,50.79,64,126,+42.00
108,0,06522,Ernie Els,50.75,34,67,+28.00
109,0,07749,Brett Quigley,50.70,72,142,+36.00
110,0,01157,Tom Byrum,50.59,86,170,+68.00
111,0,01139,Olin Browne,50.36,69,137,+51.00
112,0,06643,Paul Goydos,50.31,80,159,+58.00
113,0,06315,Pete Jordan,50.29,87,173,+69.00
114,0,01042,Paul Azinger,50.00,55,110,+42.00
114,0,01414,Bob Gilder,50.00,85,170,+66.00
114,0,01549,Mike Hulbert,50.00,75,150,+52.00
114,0,01717,Sandy Lyle,50.00,40,80,+32.00
114,0,01797,Rocco Mediate,50.00,62,124,+45.00
119,0,21805,Harrison Frazar,49.66,72,145,+51.00
120,0,01261,Jay Delsing,49.65,70,141,+64.00
120,0,01510,Nolan Henke,49.65,70,141,+69.00
120,0,10733,Kent Jones,49.65,71,143,+47.00
120,0,01685,J.L. Lewis,49.65,70,141,+30.00
124,0,01996,Mike Reid,49.59,61,123,+51.00
125,0,01068,Andy Bean,49.45,45,91,+37.00
126,0,06332,Neal Lancaster,49.43,87,176,+62.00
127,0,01132,Mark Brooks,49.35,76,154,+55.00
128,0,01306,David Edwards,49.33,74,150,+62.00
129,0,02206,David Toms,49.23,64,130,+56.00
130,0,01607,Brian Kamm,49.18,60,122,+36.00
131,0,01533,P.H. Horgan III,49.16,88,179,+65.00
132,0,11032,Frank Lickliter II,49.15,87,177,+70.00
133,0,01457,Jay Haas,49.14,57,116,+43.00
134,0,06251,Chris DiMarco,49.11,83,169,+52.00
135,0,09011,David Duval,49.09,54,110,+30.00
136,0,02101,Joey Sindelar,48.77,79,162,+59.00
137,0,02245,Grant Waite,48.59,69,142,+51.00
138,0,01960,Don Pooley,48.51,49,101,+50.00
139,0,01887,Mark O'Meara,48.48,48,99,+46.00
140,0,21584,Richie Coughlan,48.41,76,157,+54.00
141,0,01024,Billy Andrade,48.15,91,189,+68.00
142,0,01928,Corey Pavin,48.08,50,104,+47.00
143,0,07101,Dave Stockton Jr.,47.87,45,94,+40.00
144,0,02135,Mike Standly,47.85,78,163,+64.00
145,0,08075,Jerry Kelly,47.73,84,176,+70.00
146,0,06064,Jeff Gallagher,47.71,73,153,+75.00
147,0,12660,Jesper Parnevik,47.66,61,128,+48.00
148,0,02106,Chris Smith,47.59,79,166,+60.00
148,0,02170,Hal Sutton,47.59,69,145,+44.00
150,0,12645,Brent Geiberger,47.56,78,164,+58.00
151,0,01468,Gary Hallberg,47.47,47,99,+36.00
152,0,01006,John Adams,47.46,56,118,+47.00
153,0,01705,Tim Loustalot,47.42,46,97,+39.00
154,0,01707,Steve Lowery,47.41,64,135,+55.00
155,0,01302,R.W. Eaks,47.40,82,173,+81.00
156,0,01133,Billy Ray Brown,47.37,45,95,+47.00
157,0,02131,Mike Springer,47.15,91,193,+65.00
158,0,06044,Scott Gump,46.76,65,139,+56.00
159,0,01943,Chris Perry,46.56,88,189,+74.00
160,0,01060,Dave Barr,45.98,40,87,+31.00
161,0,01191,Barry Cheesman,45.83,77,168,+75.00
162,0,08993,Franklin Langham,45.77,65,142,+65.00
163,0,10195,Tim Conley,45.61,52,114,+56.00
164,0,01577,Lee Janzen,45.45,55,121,+52.00
165,0,02008,Lee Rinker,45.39,69,152,+62.00
166,0,01376,Bob Friend,44.96,58,129,+58.00
167,0,10213,Dicky Pride,44.90,44,98,+55.00
168,0,10207,Jimmy Johnston,44.79,43,96,+52.00
169,0,07753,Kevin Wentworth,44.72,55,123,+50.00
170,0,01326,Nick Faldo,44.68,42,94,+40.00
171,0,01771,Blaine McCallister,44.59,70,157,+54.00
172,0,01604,Steve Jurgensen,44.09,56,127,+54.00
173,0,21631,Iain Steel,43.24,48,111,+56.00
174,0,01116,Michael Bradley,43.22,51,118,+53.00
175,0,07707,Mike Small,42.99,46,107,+54.00
176,0,21593,Keith Nolan,42.86,36,84,+33.00
177,0,08545,Glen Hnatiuk,42.57,63,148,+62.00
178,0,02099,Scott Simpson,42.42,42,99,+51.00
179,0,02246,Duffy Waldorf,42.11,48,114,+49.00
180,0,06056,Jim Estes,42.06,45,107,+56.00
181,0,01014,Fulton Allem,41.59,47,113,+53.00
182,0,01282,Trevor Dodds,40.96,77,188,+83.00
183,0,01388,Robert Gamez,40.57,43,106,+52.00
184,0,19883,Joe Daley,40.37,44,109,+60.00
185,0,01945,Kenny Perry,40.31,52,129,+58.00
186,0,10962,Bradley Hughes,36.59,30,82,+45.00
187,0,01633,Tom Kite,36.17,34,94,+47.00
188,0,12755,Vance Veazey,36.11,39,108,+61.00
