RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
38,0,01928,Corey Pavin,2.99,261,873
38,0,06567,Vijay Singh,2.99,366,1225
45,0,01096,Phil Blackmar,2.98,294,986
45,0,21007,Gabriel Hjertstedt,2.98,334,1122
45,0,06012,Greg Kraft,2.98,314,1053
45,0,08375,Paul Stankowski,2.98,254,853
49,0,01072,Chip Beck,2.97,239,805
49,0,01161,Mark Calcavecchia,2.97,333,1120
51,0,08547,John Maginnes,2.96,320,1082
52,0,01226,Fred Couples,2.95,203,688
52,0,07457,Steve Flesch,2.95,345,1169
52,0,11011,Mike Sposa,2.95,297,1006
55,0,20099,Doug Barron,2.94,303,1031
55,0,01098,Jay Don Blake,2.94,315,1070
55,0,01323,Brad Fabel,2.94,294,1000
55,0,06575,Dudley Hart,2.94,280,952
55,0,21949,Joe Ogilvie,2.94,309,1051
55,0,01920,Craig Parry,2.94,188,640
55,0,07749,Brett Quigley,2.94,194,660
55,0,02218,Ted Tryba,2.94,375,1275
55,0,08385,Omar Uresti,2.94,351,1192
64,0,01024,Billy Andrade,2.92,285,975
64,0,01381,Fred Funk,2.92,424,1450
64,0,01527,Scott Hoch,2.92,347,1188
64,0,10860,Justin Leonard,2.92,355,1214
64,0,01723,Andrew Magee,2.92,276,944
64,0,02214,Kirk Triplett,2.92,305,1046
70,0,01093,Ronnie Black,2.91,192,660
70,0,06014,Eric Booker,2.91,294,1011
70,0,12782,Tim Herron,2.91,313,1077
70,0,01797,Rocco Mediate,2.91,273,938
70,0,10107,Deane Pappas,2.91,258,887
75,0,19824,Craig Barlow,2.90,282,973
75,0,20094,Jonathan Kaye,2.90,386,1330
75,0,01707,Steve Lowery,2.90,329,1133
75,0,01887,Mark O'Meara,2.90,194,668
75,0,12663,Phil Tataurangi,2.90,216,746
80,0,23614,Rich Beem,2.89,209,723
80,0,06643,Paul Goydos,2.89,317,1097
80,0,23349,Charles Warren,2.89,223,771
83,0,01116,Michael Bradley,2.88,240,833
83,0,01457,Jay Haas,2.88,251,872
83,0,01748,Doug Martin,2.88,311,1080
83,0,20213,Katsumasa Miyamoto,2.88,200,695
87,0,12652,Cameron Beckman,2.87,268,933
88,0,10569,Mike Brisky,2.86,242,846
89,0,12645,Brent Geiberger,2.85,354,1241
89,0,08537,J.P. Hayes,2.85,300,1052
89,0,01926,Steve Pate,2.85,308,1080
89,0,10649,Tom Scherrer,2.85,317,1113
93,0,01385,Jim Gallagher Jr.,2.84,254,894
93,0,01823,Larry Mize,2.84,231,813
93,0,01941,Tom Pernice Jr.,2.84,286,1006
96,0,01185,Brandel Chamblee,2.83,247,873
96,0,01331,Rick Fehr,2.83,228,807
98,0,01042,Paul Azinger,2.82,245,869
98,0,01132,Mark Brooks,2.82,343,1217
98,0,02133,Craig Stadler,2.82,172,609
101,0,01378,David Frost,2.81,237,844
101,0,01418,Bill Glasson,2.81,259,923
101,0,01604,Steve Jurgensen,2.81,159,566
101,0,10213,Dicky Pride,2.81,275,979
101,0,06581,David Sutherland,2.81,289,1029
101,0,02242,Lanny Wadkins,2.81,164,583
107,0,01157,Tom Byrum,2.80,287,1025
107,0,01175,Jim Carter,2.80,308,1099
107,0,01203,Russ Cochran,2.80,279,995
107,0,01361,Dan Forsman,2.80,309,1102
107,0,10809,Jim Furyk,2.80,301,1074
107,0,01553,John Huston,2.80,240,858
107,0,06332,Neal Lancaster,2.80,296,1057
107,0,07753,Kevin Wentworth,2.80,225,805
115,0,21805,Harrison Frazar,2.79,313,1122
115,0,06595,Kevin Sutherland,2.79,322,1155
115,0,23623,Bo Van Pelt,2.79,221,791
115,0,02257,Brian Watts,2.79,261,936
119,0,06522,Ernie Els,2.78,186,668
119,0,01766,Billy Mayfair,2.78,267,960
119,0,02008,Lee Rinker,2.78,295,1062
119,0,02223,Bob Tway,2.78,303,1089
123,0,11123,Chris Couch,2.77,231,833
123,0,10962,Bradley Hughes,2.77,312,1125
123,0,02007,Larry Rinker,2.77,269,970
126,0,01191,Barry Cheesman,2.76,305,1107
126,0,07763,Doug Dunakey,2.76,279,1011
126,0,01891,David Ogrin,2.76,176,637
129,0,01510,Nolan Henke,2.75,259,943
129,0,02106,Chris Smith,2.75,246,895
129,0,02131,Mike Springer,2.75,263,958
132,0,06809,Bob Burns,2.74,275,1002
132,0,06036,Scott Dunlap,2.74,269,983
132,0,08045,Perry Moss,2.74,240,875
132,0,01945,Kenny Perry,2.74,279,1017
132,0,01968,Nick Price,2.74,185,674
132,0,10425,Jay Williamson,2.74,266,970
138,0,01533,P.H. Horgan III,2.73,315,1152
138,0,06655,Geoffrey Sisk,2.73,229,839
138,0,02246,Duffy Waldorf,2.73,294,1075
141,0,10885,Robert Allenby,2.72,284,1044
141,0,02101,Joey Sindelar,2.72,228,839
141,0,02104,Jeff Sluman,2.72,348,1278
141,0,07101,Dave Stockton Jr.,2.72,272,1001
145,0,01063,Ben Bates,2.71,306,1129
145,0,20124,Alan Bratton,2.71,207,763
145,0,06140,Sean Murphy,2.71,261,964
148,0,01127,Danny Briggs,2.70,233,864
148,0,01376,Bob Friend,2.70,342,1269
148,0,19846,Brian Gay,2.70,209,774
148,0,01685,J.L. Lewis,2.70,304,1127
148,0,02239,Scott Verplank,2.70,271,1005
153,0,07781,Ty Armstrong,2.69,236,878
153,0,01761,Len Mattiace,2.69,279,1038
153,0,02099,Scott Simpson,2.69,166,618
156,0,06064,Jeff Gallagher,2.68,273,1020
157,0,01313,Steve Elkington,2.66,213,801
157,0,01388,Robert Gamez,2.66,185,696
159,0,06251,Chris DiMarco,2.65,315,1190
159,0,02245,Grant Waite,2.65,317,1198
161,0,06078,Esteban Toledo,2.63,323,1230
162,0,01374,Robin Freeman,2.62,247,944
162,0,08553,Lee Porter,2.62,260,994
162,0,06062,Charles Raulerson,2.62,322,1230
165,0,06044,Scott Gump,2.61,297,1136
165,0,01599,Steve Jones,2.61,170,652
167,0,20498,Briny Baird,2.60,247,951
167,0,01282,Trevor Dodds,2.60,296,1139
167,0,06315,Pete Jordan,2.60,274,1055
167,0,01677,Tom Lehman,2.60,250,960
167,0,02267,D.A. Weibring,2.60,154,593
172,0,01771,Blaine McCallister,2.59,289,1117
172,0,21959,Ted Purdy,2.59,177,684
174,0,01905,Joe Ozaki,2.58,136,528
174,0,01996,Mike Reid,2.58,226,875
174,0,02279,Mark Wiebe,2.58,226,877
177,0,01014,Fulton Allem,2.54,222,873
178,0,06621,Joe Durant,2.50,250,1000
179,0,01266,Clark Dennis,2.49,243,975
179,0,01633,Tom Kite,2.49,172,691
181,0,02321,Fuzzy Zoeller,2.48,151,610
182,0,01219,John Cook,2.47,239,969
183,0,08123,Jeff Brehaut,2.46,229,930
183,0,02294,Willie Wood,2.46,187,760
185,0,10963,Jimmy Green,2.45,206,841
185,0,02023,Clarence Rose,2.45,134,547
187,0,01139,Olin Browne,2.42,228,943
187,0,10457,Frank Nobilo,2.42,224,925
189,0,10733,Kent Jones,2.41,184,763
190,0,01705,Tim Loustalot,2.34,168,717
191,0,22292,David Seawell,2.30,124,539
192,0,01975,Tom Purtzer,2.25,133,591
