RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,01235,Ben Crenshaw,-16,2.94,852
2,0,01996,Mike Reid,-9,2.98,1116
3,0,01960,Don Pooley,-7,2.98,996
4,0,01457,Jay Haas,-6,2.99,1212
5,0,01928,Corey Pavin,-4,2.99,912
5,0,02159,Curtis Strange,-4,2.99,1032
7,0,01633,Tom Kite,-2,2.99,936
8,0,01378,David Frost,-1,3.00,1080
9,0,01837,Gil Morgan,E,3.00,534
9,0,02242,Lanny Wadkins,E,3.00,864
9,0,02267,D.A. Weibring,E,3.00,924
12,0,01998,Jack Renner,+1,3.00,1032
13,0,01355,Raymond Floyd,+3,3.01,684
14,0,01135,Ken Brown,+4,3.02,756
14,0,01201,Lennie Clements,+4,3.01,888
14,0,02255,Denis Watson,+4,3.01,1092
17,0,01226,Fred Couples,+5,3.02,948
17,0,01823,Larry Mize,+5,3.02,816
17,0,02322,Richard Zokol,+5,3.02,732
20,0,01717,Sandy Lyle,+6,3.03,588
20,0,02099,Scott Simpson,+6,3.02,936
22,0,01313,Steve Elkington,+7,3.02,1188
22,0,01871,Mike Nicolette,+7,3.04,600
22,0,01935,Calvin Peete,+7,3.03,744
25,0,01527,Scott Hoch,+8,3.02,1020
25,0,01666,Bernhard Langer,+8,3.04,600
25,0,01958,Dan Pohl,+8,3.02,1008
28,0,01077,Mike Bender,+9,3.03,966
28,0,01323,Brad Fabel,+9,3.03,876
28,0,01443,Hubert Green,+9,3.03,780
28,0,01876,Greg Norman,+9,3.04,660
28,0,01887,Mark O'Meara,+9,3.03,972
28,0,02033,Dave Rummells,+9,3.02,1266
28,0,02100,Tim Simpson,+9,3.02,1296
28,0,02256,Tom Watson,+9,3.04,708
36,0,01214,Frank Conner,+10,3.05,591
36,0,01303,Bob Eastwood,+10,3.03,1038
36,0,01864,Larry Nelson,+10,3.04,744
39,0,01783,Mark McCumber,+11,3.03,1092
39,0,01943,Chris Perry,+11,3.03,1212
41,0,02016,Bill Rogers,+12,3.04,900
41,0,02223,Bob Tway,+12,3.04,996
43,0,01179,Antonio Cerda,+13,3.04,1092
43,0,02148,Ray Stewart,+13,3.04,1008
45,0,01203,Russ Cochran,+14,3.03,1248
45,0,01475,Donnie Hammond,+14,3.05,924
45,0,02195,Leonard Thompson,+14,3.03,1215
48,0,01093,Ronnie Black,+15,3.04,1104
48,0,01132,Mark Brooks,+15,3.04,1056
48,0,01161,Mark Calcavecchia,+15,3.05,924
48,0,01219,John Cook,+15,3.04,1080
48,0,01306,David Edwards,+15,3.06,744
48,0,01736,Roger Maltbie,+15,3.05,972
48,0,02111,Mike Smith,+15,3.05,858
48,0,02160,Ron Streck,+15,3.04,1110
48,0,02321,Fuzzy Zoeller,+15,3.05,840
57,0,01706,Davis Love III,+16,3.05,978
57,0,01725,John Mahaffey,+16,3.04,1140
57,0,02104,Jeff Sluman,+16,3.04,1260
57,0,02133,Craig Stadler,+16,3.05,876
57,0,02180,Harry Taylor,+16,3.05,948
57,0,02190,Doug Tewell,+16,3.05,900
63,0,01157,Tom Byrum,+17,3.04,1200
