RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,02242,Lanny Wadkins,3.97,2940,740
2,0,01042,Paul Azinger,3.98,3505,881
2,0,01378,David Frost,3.98,3773,947
2,0,01666,Bernhard Langer,3.98,2047,514
2,0,01958,Dan Pohl,3.98,3468,872
2,0,02146,Payne Stewart,3.98,3570,898
7,0,02159,Curtis Strange,3.99,3555,891
7,0,02170,Hal Sutton,3.99,3384,848
9,0,01226,Fred Couples,4.00,3303,825
9,0,01527,Scott Hoch,4.00,3601,901
9,0,01633,Tom Kite,4.00,3250,812
9,0,01887,Mark O'Meara,4.00,3337,835
9,0,01926,Steve Pate,4.00,4474,1119
9,0,02133,Craig Stadler,4.00,2927,732
15,0,01235,Ben Crenshaw,4.01,2950,736
15,0,01996,Mike Reid,4.01,3896,971
15,0,02241,Bobby Wadkins,4.01,3786,944
15,0,02256,Tom Watson,4.01,2428,606
19,0,01060,Dave Barr,4.02,3544,882
19,0,01457,Jay Haas,4.02,4157,1033
19,0,01559,Hale Irwin,4.02,2875,716
19,0,01725,John Mahaffey,4.02,3987,992
19,0,01823,Larry Mize,4.02,2846,708
19,0,01837,Gil Morgan,4.02,1863,464
19,0,01876,Greg Norman,4.02,2289,570
19,0,01928,Corey Pavin,4.02,3132,780
19,0,01960,Don Pooley,4.02,3457,860
19,0,01998,Jack Renner,4.02,3582,890
19,0,02099,Scott Simpson,4.02,3275,814
19,0,02321,Fuzzy Zoeller,4.02,2889,718
19,0,02322,Richard Zokol,4.02,2476,616
32,0,01072,Chip Beck,4.03,3623,898
32,0,01219,John Cook,4.03,3785,939
32,0,01755,Dick Mast,4.03,4000,992
32,0,01783,Mark McCumber,4.03,3884,964
32,0,01864,Larry Nelson,4.03,2602,646
37,0,01098,Jay Don Blake,4.04,3895,963
37,0,01156,Curt Byrum,4.04,4601,1140
37,0,01161,Mark Calcavecchia,4.04,3238,801
37,0,01288,Ed Dougherty,4.04,3293,816
37,0,01305,Danny Edwards,4.04,3025,748
37,0,01346,Ed Fiori,4.04,3516,871
37,0,01682,Wayne Levi,4.04,3468,858
37,0,01943,Chris Perry,4.04,4227,1045
37,0,01968,Nick Price,4.04,3103,769
37,0,02033,Dave Rummells,4.04,4415,1093
37,0,02100,Tim Simpson,4.04,4461,1104
37,0,02104,Jeff Sluman,4.04,4409,1090
37,0,02267,D.A. Weibring,4.04,3275,810
50,0,01093,Ronnie Black,4.05,3886,959
50,0,01135,Ken Brown,4.05,2645,653
50,0,01150,George Burns,4.05,3925,968
50,0,01175,Jim Carter,4.05,3851,952
50,0,01192,T.C. Chen,4.05,2148,530
50,0,01197,Bobby Clampett,4.05,3500,864
50,0,01203,Russ Cochran,4.05,4305,1062
50,0,01355,Raymond Floyd,4.05,2382,588
50,0,01390,Buddy Gardner,4.05,4386,1083
50,0,01690,Bruce Lietzke,4.05,2891,714
