RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,01361,Dan Forsman,30.30
2,0,21209,Sergio Garcia,28.00
3,0,06567,Vijay Singh,27.83
4,0,01226,Fred Couples,26.83
5,0,22046,Geoff Ogilvy,26.38
6,0,07867,Woody Austin,25.08
7,0,23788,D.J. Trahan,25.00
8,0,10117,Bob Heintz,24.88
9,0,01219,John Cook,24.78
10,0,02106,Chris Smith,24.74
11,0,20094,Jonathan Kaye,24.66
12,0,02206,David Toms,24.51
13,0,23135,Tim Clark,24.50
14,0,20645,John Senden,24.49
15,0,24604,Hunter Haas,24.46
16,0,01329,Brad Faxon,24.41
17,0,08793,Tiger Woods,24.40
18,0,01706,Davis Love III,24.26
19,0,20663,Brenden Pappas,24.07
20,0,01928,Corey Pavin,23.98
21,0,23541,Ben Crane,23.92
22,0,02239,Scott Verplank,23.91
23,0,20472,Alex Cejka,23.72
24,0,22293,Heath Slocum,23.58
25,0,24502,Adam Scott,23.35
26,0,01553,John Huston,23.28
27,0,10733,Kent Jones,23.26
28,0,12652,Cameron Beckman,23.13
28,0,23497,Tag Ridings,23.13
30,0,23320,Ryan Palmer,23.02
31,0,22295,Darron Stiles,22.93
32,0,23063,Scott Hend,22.88
33,0,12782,Tim Herron,22.81
34,0,21949,Joe Ogilvie,22.73
35,0,22548,Patrick Sheehan,22.69
36,0,21753,Brian Davis,22.67
37,0,24138,Ian Poulter,22.63
38,0,10885,Robert Allenby,22.61
39,0,24781,Hunter Mahan,22.51
40,0,24227,Justin Bolli,22.44
41,0,20498,Briny Baird,22.35
42,0,20766,Padraig Harrington,22.09
43,0,23036,Chris Anderson,22.06
44,0,21951,Joey Snyder III,21.95
45,0,25900,Lucas Glover,21.85
46,0,11032,Frank Lickliter II,21.84
47,0,08123,Jeff Brehaut,21.82
48,0,23325,Vaughn Taylor,21.68
49,0,21961,Charles Howell III,21.54
50,0,24357,K.J. Choi,21.33
51,0,20157,Retief Goosen,21.30
52,0,01810,Phil Mickelson,21.28
53,0,21805,Harrison Frazar,21.25
53,0,08545,Glen Hnatiuk,21.25
55,0,10809,Jim Furyk,21.18
56,0,01577,Lee Janzen,21.15
57,0,08725,Tom Gillis,21.12
58,0,21959,Ted Purdy,21.11
59,0,26758,David Hearn,21.03
60,0,23623,Bo Van Pelt,20.89
61,0,21731,Freddie Jacobson,20.83
62,0,25345,Carl Pettersson,20.74
63,0,27095,Nick Watney,20.73
64,0,20121,Todd Fischer,20.69
64,0,06527,Steve Stricker,20.69
66,0,02010,Loren Roberts,20.61
67,0,07223,Brian Bateman,20.54
68,0,01724,Jeff Maggert,20.44
69,0,25240,D.A. Points,20.30
70,0,01142,Bart Bryant,20.25
70,0,12660,Jesper Parnevik,20.25
72,0,22371,Aaron Baddeley,20.24
73,0,12680,Shigeki Maruyama,20.23
73,0,12454,Mario Tiziani,20.23
75,0,01666,Bernhard Langer,20.20
76,0,01042,Paul Azinger,20.18
77,0,08537,J.P. Hayes,20.11
78,0,28088,Matt Davidson,20.10
79,0,20502,Michael Long,20.09
80,0,07457,Steve Flesch,20.07
80,0,06332,Neal Lancaster,20.07
82,0,12823,Carlos Franco,20.00
82,0,24024,Zach Johnson,20.00
82,0,10585,Scott McCarron,20.00
82,0,26679,Kevin Stadler,20.00
86,0,06251,Chris DiMarco,19.90
86,0,06575,Dudley Hart,19.90
88,0,01457,Jay Haas,19.88
89,0,20572,Rod Pampling,19.84
90,0,01139,Olin Browne,19.83
91,0,20433,Mark Hensby,19.75
92,0,06034,Marco Dawson,19.72
93,0,08075,Jerry Kelly,19.71
94,0,01823,Larry Mize,19.63
95,0,20628,Arron Oberholser,19.53
96,0,24925,Jonathan Byrd,19.52
97,0,01388,Robert Gamez,19.49
98,0,24290,D.J. Brigman,19.47
98,0,01249,John Daly,19.47
100,0,20099,Doug Barron,19.46
101,0,10423,Mike Weir,19.42
102,0,22405,Justin Rose,19.41
103,0,20160,Charlie Wi,19.40
104,0,01948,Tim Petrovic,19.39
105,0,24361,Pat Perez,19.35
106,0,20850,Daniel Chopra,19.31
106,0,08931,Glen Day,19.31
108,0,01941,Tom Pernice Jr.,19.18
109,0,02101,Joey Sindelar,19.17
110,0,07749,Brett Quigley,19.11
111,0,02104,Jeff Sluman,19.03
112,0,10860,Justin Leonard,19.02
113,0,24980,Scott Gutschewski,18.97
114,0,12826,Paul Claxton,18.95
115,0,20382,Stephen Leaney,18.91
116,0,26420,Richard Johnson,18.85
117,0,01487,Jeff Hart,18.82
118,0,21350,Ryuji Imada,18.81
119,0,23409,James Driscoll,18.78
119,0,20474,Phillip Price,18.78
121,0,23322,Brett Wetterich,18.72
122,0,21498,Hideto Tanihara,18.71
123,0,19846,Brian Gay,18.70
124,0,20691,Greg Owen,18.67
125,0,01161,Mark Calcavecchia,18.63
126,0,10425,Jay Williamson,18.57
127,0,01473,Todd Hamilton,18.56
128,0,10201,Matt Gogel,18.42
129,0,20098,Stuart Appleby,18.39
130,0,02223,Bob Tway,18.36
131,0,20229,Stewart Cink,18.34
132,0,01685,J.L. Lewis,18.31
133,0,23552,Hank Kuehne,18.28
134,0,06573,Brandt Jobe,18.25
135,0,22913,John Rollins,18.24
136,0,20378,Mathias Grönberg,18.18
136,0,01707,Steve Lowery,18.18
138,0,19881,Robert Damron,18.11
139,0,01035,Tommy Armour III,18.09
140,0,01320,Bob Estes,17.99
141,0,01024,Billy Andrade,17.96
141,0,20623,Gavin Coles,17.96
143,0,06621,Joe Durant,17.94
144,0,23349,Charles Warren,17.92
145,0,24140,Sean O'Hair,17.88
146,0,21878,Mark Wilson,17.80
147,0,21633,Steve Allan,17.74
148,0,19824,Craig Barlow,17.67
149,0,24912,Will MacKenzie,17.62
150,0,26287,Roland Thatcher,17.59
151,0,02246,Duffy Waldorf,17.53
152,0,01723,Andrew Magee,17.49
153,0,01157,Tom Byrum,17.34
154,0,24507,Jason Bohn,17.23
155,0,20548,Hidemichi Tanaka,17.22
156,0,01945,Kenny Perry,17.21
157,0,12602,Dean Wilson,17.17
158,0,23353,J.J. Henry,17.10
159,0,25396,Kevin Na,17.00
160,0,23614,Rich Beem,16.97
160,0,01927,Dennis Paulson,16.97
162,0,01313,Steve Elkington,16.87
162,0,20812,Tjaart van der Walt,16.87
164,0,12645,Brent Geiberger,16.76
165,0,21407,Arjun Atwal,16.67
165,0,01381,Fred Funk,16.67
167,0,23621,Rory Sabbatini,16.54
168,0,08385,Omar Uresti,16.53
169,0,25847,Rob Rashell,16.52
170,0,01887,Mark O'Meara,16.49
171,0,06004,Stephen Ames,16.46
172,0,23983,Luke Donald,16.44
173,0,01619,Skip Kendall,16.33
174,0,01761,Len Mattiace,16.28
175,0,21806,Paul Gow,16.24
176,0,23540,Jason Allred,16.12
177,0,06595,Kevin Sutherland,16.04
178,0,20634,Peter Lonard,15.95
179,0,23725,Brendan Jones,15.86
180,0,06599,John Elliott,15.81
181,0,20396,Lee Westwood,15.76
182,0,06197,Michael Allen,15.70
183,0,01766,Billy Mayfair,15.63
184,0,12510,Chad Campbell,15.23
185,0,08993,Franklin Langham,15.07
186,0,10912,Craig Perks,15.02
187,0,01797,Rocco Mediate,14.95
188,0,01132,Mark Brooks,14.85
189,0,01127,Danny Briggs,14.81
190,0,01418,Bill Glasson,14.72
191,0,12662,Thomas Levet,14.69
192,0,10962,Bradley Hughes,14.37
193,0,06373,José María Olazábal,14.29
194,0,06515,Shaun Micheel,13.93
195,0,01677,Tom Lehman,13.85
196,0,20127,Chris Riley,13.30
197,0,02214,Kirk Triplett,13.01
198,0,19972,José Coceres,12.88
199,0,22621,Ben Curtis,12.33
200,0,23108,Matt Kuchar,11.98
201,0,01599,Steve Jones,11.48
202,0,01175,Jim Carter,10.66
