RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,21633,Steve Allan,3,1031,3
1,0,20229,Stewart Cink,3,974,2
1,0,21209,Sergio Garcia,3,760,1
1,0,10585,Scott McCarron,3,779,2
1,0,06373,José María Olazábal,3,580,1
1,0,08793,Tiger Woods,3,814,0
7,0,21407,Arjun Atwal,2,692,1
7,0,07867,Woody Austin,2,1071,2
7,0,20498,Briny Baird,2,1019,1
7,0,12652,Cameron Beckman,2,969,2
7,0,23614,Rich Beem,2,667,2
7,0,24925,Jonathan Byrd,2,1057,0
7,0,01161,Mark Calcavecchia,2,976,1
7,0,19972,José Coceres,2,572,2
7,0,23541,Ben Crane,2,816,2
7,0,06034,Marco Dawson,2,855,1
7,0,08931,Glen Day,2,829,1
7,0,23983,Luke Donald,2,682,0
7,0,23409,James Driscoll,2,737,2
7,0,21805,Harrison Frazar,2,1065,1
7,0,10809,Jim Furyk,2,1015,2
7,0,01473,Todd Hamilton,2,971,2
7,0,20433,Mark Hensby,2,759,0
7,0,10962,Bradley Hughes,2,550,2
7,0,24024,Zach Johnson,2,1038,2
7,0,01707,Steve Lowery,2,1005,2
7,0,01723,Andrew Magee,2,821,2
7,0,12680,Shigeki Maruyama,2,1067,2
7,0,01810,Phil Mickelson,2,807,1
7,0,20628,Arron Oberholser,2,678,2
7,0,23320,Ryan Palmer,2,1033,1
7,0,20663,Brenden Pappas,2,540,1
7,0,12660,Jesper Parnevik,2,867,2
7,0,22548,Patrick Sheehan,2,1151,2
7,0,06567,Vijay Singh,2,1186,2
7,0,20548,Hidemichi Tanaka,2,1065,2
7,0,23788,D.J. Trahan,2,815,2
7,0,08385,Omar Uresti,2,899,1
7,0,20812,Tjaart van der Walt,2,585,2
40,0,06197,Michael Allen,1,963,0
40,0,23540,Jason Allred,1,770,1
40,0,01024,Billy Andrade,1,865,1
40,0,20098,Stuart Appleby,1,883,0
40,0,01035,Tommy Armour III,1,1087,0
40,0,19824,Craig Barlow,1,803,0
40,0,24290,D.J. Brigman,1,773,1
40,0,01132,Mark Brooks,1,753,1
40,0,01157,Tom Byrum,1,899,0
40,0,01175,Jim Carter,1,641,1
40,0,20850,Daniel Chopra,1,1099,1
40,0,20623,Gavin Coles,1,741,1
40,0,22621,Ben Curtis,1,684,1
40,0,01249,John Daly,1,828,1
40,0,28088,Matt Davidson,1,560,1
40,0,21753,Brian Davis,1,778,0
40,0,06251,Chris DiMarco,1,818,0
40,0,01320,Bob Estes,1,995,1
40,0,01329,Brad Faxon,1,768,1
40,0,01388,Robert Gamez,1,965,1
40,0,12645,Brent Geiberger,1,633,1
40,0,01418,Bill Glasson,1,551,1
40,0,10201,Matt Gogel,1,805,1
40,0,20157,Retief Goosen,1,674,0
40,0,20378,Mathias Grönberg,1,620,1
40,0,24604,Hunter Haas,1,833,1
40,0,20766,Padraig Harrington,1,519,1
40,0,06575,Dudley Hart,1,890,0
40,0,26758,David Hearn,1,719,0
40,0,23353,J.J. Henry,1,1054,1
40,0,08545,Glen Hnatiuk,1,580,1
40,0,21350,Ryuji Imada,1,829,1
40,0,21731,Freddie Jacobson,1,774,0
40,0,26420,Richard Johnson,1,530,1
40,0,10733,Kent Jones,1,1015,1
40,0,01599,Steve Jones,1,586,1
40,0,20094,Jonathan Kaye,1,785,1
40,0,23552,Hank Kuehne,1,844,1
40,0,06332,Neal Lancaster,1,999,0
40,0,08993,Franklin Langham,1,923,1
40,0,01677,Tom Lehman,1,731,0
40,0,01685,J.L. Lewis,1,1034,1
40,0,20634,Peter Lonard,1,910,1
40,0,20502,Michael Long,1,745,1
40,0,01724,Jeff Maggert,1,798,0
40,0,01761,Len Mattiace,1,887,0
40,0,01887,Mark O'Meara,1,684,1
40,0,22046,Geoff Ogilvy,1,1003,1
40,0,20691,Greg Owen,1,835,1
40,0,20572,Rod Pampling,1,925,0
40,0,24361,Pat Perez,1,971,0
40,0,01941,Tom Pernice Jr.,1,1133,1
40,0,01945,Kenny Perry,1,892,1
40,0,25345,Carl Pettersson,1,1095,1
40,0,25240,D.A. Points,1,947,0
40,0,23497,Tag Ridings,1,951,1
40,0,20127,Chris Riley,1,690,1
40,0,02010,Loren Roberts,1,574,1
40,0,22913,John Rollins,1,1017,0
40,0,24502,Adam Scott,1,750,1
40,0,02101,Joey Sindelar,1,1080,1
40,0,02106,Chris Smith,1,965,1
40,0,21951,Joey Snyder III,1,1037,1
40,0,22295,Darron Stiles,1,803,1
40,0,06527,Steve Stricker,1,660,1
40,0,21498,Hideto Tanihara,1,508,1
40,0,23325,Vaughn Taylor,1,1048,1
40,0,26287,Roland Thatcher,1,759,1
40,0,23623,Bo Van Pelt,1,1189,0
40,0,27095,Nick Watney,1,937,1
40,0,20396,Lee Westwood,1,537,1
40,0,10425,Jay Williamson,1,550,1
40,0,12602,Dean Wilson,1,903,1
