RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,21959,Ted Purdy,437
2,0,06567,Vijay Singh,432
3,0,23623,Bo Van Pelt,425
4,0,01766,Billy Mayfair,410
5,0,22548,Patrick Sheehan,405
6,0,21805,Harrison Frazar,391
7,0,12782,Tim Herron,387
8,0,02101,Joey Sindelar,385
9,0,25345,Carl Pettersson,382
10,0,23320,Ryan Palmer,380
11,0,20850,Daniel Chopra,379
12,0,24781,Hunter Mahan,378
13,0,23325,Vaughn Taylor,376
14,0,07867,Woody Austin,373
15,0,01941,Tom Pernice Jr.,372
16,0,21949,Joe Ogilvie,370
17,0,23497,Tag Ridings,364
17,0,20548,Hidemichi Tanaka,364
19,0,22046,Geoff Ogilvy,361
20,0,10733,Kent Jones,360
21,0,20645,John Senden,357
22,0,24925,Jonathan Byrd,355
22,0,10809,Jim Furyk,355
22,0,24140,Sean O'Hair,355
25,0,24024,Zach Johnson,354
26,0,11032,Frank Lickliter II,352
27,0,22405,Justin Rose,350
27,0,22293,Heath Slocum,350
29,0,02239,Scott Verplank,348
30,0,01707,Steve Lowery,347
30,0,12680,Shigeki Maruyama,347
32,0,23353,J.J. Henry,345
33,0,01685,J.L. Lewis,344
33,0,02106,Chris Smith,344
35,0,20498,Briny Baird,343
35,0,06332,Neal Lancaster,343
37,0,01139,Olin Browne,341
38,0,23135,Tim Clark,340
39,0,01035,Tommy Armour III,339
39,0,20121,Todd Fischer,339
39,0,22913,John Rollins,339
42,0,08793,Tiger Woods,338
43,0,01161,Mark Calcavecchia,337
43,0,08075,Jerry Kelly,337
45,0,07749,Brett Quigley,336
46,0,01142,Bart Bryant,335
47,0,01388,Robert Gamez,334
47,0,06573,Brandt Jobe,334
47,0,21951,Joey Snyder III,334
50,0,21633,Steve Allan,333
50,0,26679,Kevin Stadler,333
52,0,12652,Cameron Beckman,331
52,0,23349,Charles Warren,331
54,0,12510,Chad Campbell,330
54,0,19846,Brian Gay,330
56,0,10885,Robert Allenby,329
57,0,07223,Brian Bateman,327
58,0,01810,Phil Mickelson,326
59,0,01553,John Huston,320
60,0,02104,Jeff Sluman,318
61,0,20229,Stewart Cink,317
61,0,24361,Pat Perez,317
61,0,27095,Nick Watney,317
61,0,12602,Dean Wilson,317
65,0,24507,Jason Bohn,316
65,0,25900,Lucas Glover,316
65,0,24980,Scott Gutschewski,316
68,0,01320,Bob Estes,314
68,0,20572,Rod Pampling,314
70,0,06197,Michael Allen,311
70,0,01381,Fred Funk,311
70,0,02206,David Toms,311
73,0,01473,Todd Hamilton,310
74,0,01024,Billy Andrade,309
74,0,06575,Dudley Hart,309
74,0,01948,Tim Petrovic,309
77,0,06034,Marco Dawson,308
78,0,21961,Charles Howell III,307
79,0,01945,Kenny Perry,306
80,0,06595,Kevin Sutherland,305
81,0,02246,Duffy Waldorf,304
82,0,25240,D.A. Points,300
83,0,22371,Aaron Baddeley,297
83,0,20382,Stephen Leaney,297
85,0,08385,Omar Uresti,293
86,0,25396,Kevin Na,292
87,0,02223,Bob Tway,291
88,0,24604,Hunter Haas,288
89,0,19881,Robert Damron,287
90,0,20691,Greg Owen,284
91,0,06621,Joe Durant,283
92,0,20098,Stuart Appleby,282
92,0,01249,John Daly,282
92,0,20634,Peter Lonard,282
92,0,22295,Darron Stiles,282
96,0,23552,Hank Kuehne,281
97,0,23541,Ben Crane,280
97,0,01706,Davis Love III,280
99,0,23322,Brett Wetterich,279
100,0,20094,Jonathan Kaye,276
101,0,21350,Ryuji Imada,275
102,0,19824,Craig Barlow,274
102,0,07457,Steve Flesch,274
102,0,12660,Jesper Parnevik,274
102,0,23621,Rory Sabbatini,274
106,0,23725,Brendan Jones,270
107,0,10860,Justin Leonard,268
108,0,23788,D.J. Trahan,267
109,0,21753,Brian Davis,266
110,0,06004,Stephen Ames,265
110,0,01157,Tom Byrum,265
112,0,21407,Arjun Atwal,264
112,0,08993,Franklin Langham,264
114,0,24912,Will MacKenzie,263
114,0,01724,Jeff Maggert,263
116,0,06251,Chris DiMarco,262
116,0,20474,Phillip Price,262
118,0,23063,Scott Hend,261
119,0,20472,Alex Cejka,260
119,0,08931,Glen Day,260
121,0,01329,Brad Faxon,259
122,0,01226,Fred Couples,258
122,0,12823,Carlos Franco,258
124,0,10117,Bob Heintz,257
124,0,01723,Andrew Magee,257
126,0,24357,K.J. Choi,254
126,0,21209,Sergio Garcia,254
128,0,12826,Paul Claxton,253
128,0,10585,Scott McCarron,253
130,0,21806,Paul Gow,251
130,0,01577,Lee Janzen,251
130,0,06515,Shaun Micheel,251
130,0,21878,Mark Wilson,251
134,0,08725,Tom Gillis,250
135,0,26287,Roland Thatcher,249
136,0,20099,Doug Barron,248
136,0,08123,Jeff Brehaut,248
136,0,01797,Rocco Mediate,248
136,0,01928,Corey Pavin,248
140,0,10201,Matt Gogel,245
141,0,01761,Len Mattiace,244
142,0,24502,Adam Scott,242
143,0,20433,Mark Hensby,241
144,0,21731,Freddie Jacobson,239
144,0,01619,Skip Kendall,239
144,0,06527,Steve Stricker,239
147,0,20623,Gavin Coles,237
148,0,01042,Paul Azinger,234
149,0,01219,John Cook,233
150,0,24290,D.J. Brigman,229
150,0,20157,Retief Goosen,229
150,0,26758,David Hearn,229
153,0,01677,Tom Lehman,227
154,0,23409,James Driscoll,226
155,0,23540,Jason Allred,224
156,0,08537,J.P. Hayes,223
