RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,26679,Kevin Stadler,19
2,0,23788,D.J. Trahan,18
3,0,21951,Joey Snyder III,16
4,0,21805,Harrison Frazar,15
4,0,01766,Billy Mayfair,15
6,0,21753,Brian Davis,14
6,0,01707,Steve Lowery,14
8,0,20663,Brenden Pappas,13
8,0,06567,Vijay Singh,13
10,0,07223,Brian Bateman,12
10,0,24507,Jason Bohn,12
10,0,20378,Mathias Grönberg,12
10,0,24980,Scott Gutschewski,12
10,0,21961,Charles Howell III,12
10,0,20502,Michael Long,12
10,0,22913,John Rollins,12
17,0,21633,Steve Allan,11
17,0,07867,Woody Austin,11
17,0,22371,Aaron Baddeley,11
17,0,24925,Jonathan Byrd,11
17,0,23541,Ben Crane,11
17,0,23409,James Driscoll,11
17,0,25900,Lucas Glover,11
17,0,12680,Shigeki Maruyama,11
17,0,24140,Sean O'Hair,11
17,0,21949,Joe Ogilvie,11
17,0,12660,Jesper Parnevik,11
17,0,25240,D.A. Points,11
17,0,23497,Tag Ridings,11
17,0,23623,Bo Van Pelt,11
31,0,10885,Robert Allenby,10
31,0,19824,Craig Barlow,10
31,0,24604,Hunter Haas,10
31,0,20433,Mark Hensby,10
31,0,01706,Davis Love III,10
31,0,08793,Tiger Woods,10
37,0,20498,Briny Baird,9
37,0,01142,Bart Bryant,9
37,0,01226,Fred Couples,9
37,0,12823,Carlos Franco,9
37,0,01941,Tom Pernice Jr.,9
37,0,20645,John Senden,9
37,0,02206,David Toms,9
37,0,27095,Nick Watney,9
45,0,06197,Michael Allen,8
45,0,21407,Arjun Atwal,8
45,0,01161,Mark Calcavecchia,8
45,0,23135,Tim Clark,8
45,0,01320,Bob Estes,8
45,0,12645,Brent Geiberger,8
45,0,06575,Dudley Hart,8
45,0,26758,David Hearn,8
45,0,23063,Scott Hend,8
45,0,06573,Brandt Jobe,8
45,0,01666,Bernhard Langer,8
45,0,11032,Frank Lickliter II,8
45,0,20634,Peter Lonard,8
45,0,01723,Andrew Magee,8
45,0,22046,Geoff Ogilvy,8
45,0,01948,Tim Petrovic,8
45,0,02106,Chris Smith,8
45,0,23325,Vaughn Taylor,8
45,0,23322,Brett Wetterich,8
64,0,23540,Jason Allred,7
64,0,23036,Chris Anderson,7
64,0,01035,Tommy Armour III,7
64,0,20850,Daniel Chopra,7
64,0,01249,John Daly,7
64,0,06251,Chris DiMarco,7
64,0,10809,Jim Furyk,7
64,0,21209,Sergio Garcia,7
64,0,23353,J.J. Henry,7
64,0,23725,Brendan Jones,7
64,0,10585,Scott McCarron,7
64,0,01797,Rocco Mediate,7
64,0,06515,Shaun Micheel,7
64,0,25396,Kevin Na,7
64,0,01945,Kenny Perry,7
64,0,21959,Ted Purdy,7
64,0,23621,Rory Sabbatini,7
64,0,02104,Jeff Sluman,7
64,0,20160,Charlie Wi,7
64,0,10425,Jay Williamson,7
84,0,01024,Billy Andrade,6
84,0,12652,Cameron Beckman,6
84,0,06034,Marco Dawson,6
84,0,07457,Steve Flesch,6
84,0,20157,Retief Goosen,6
84,0,20766,Padraig Harrington,6
84,0,10117,Bob Heintz,6
84,0,01553,John Huston,6
84,0,21731,Freddie Jacobson,6
84,0,08075,Jerry Kelly,6
84,0,23552,Hank Kuehne,6
84,0,06332,Neal Lancaster,6
84,0,01685,J.L. Lewis,6
84,0,20691,Greg Owen,6
84,0,23320,Ryan Palmer,6
84,0,22405,Justin Rose,6
84,0,24502,Adam Scott,6
84,0,20548,Hidemichi Tanaka,6
84,0,21498,Hideto Tanihara,6
84,0,23349,Charles Warren,6
84,0,12602,Dean Wilson,6
105,0,24357,K.J. Choi,5
105,0,20229,Stewart Cink,5
105,0,20623,Gavin Coles,5
105,0,22621,Ben Curtis,5
105,0,19881,Robert Damron,5
105,0,08931,Glen Day,5
105,0,23983,Luke Donald,5
105,0,01329,Brad Faxon,5
105,0,01418,Bill Glasson,5
105,0,10201,Matt Gogel,5
105,0,01473,Todd Hamilton,5
105,0,21350,Ryuji Imada,5
105,0,20094,Jonathan Kaye,5
105,0,01677,Tom Lehman,5
105,0,12662,Thomas Levet,5
105,0,24781,Hunter Mahan,5
105,0,20628,Arron Oberholser,5
105,0,01927,Dennis Paulson,5
105,0,25345,Carl Pettersson,5
105,0,24138,Ian Poulter,5
105,0,22548,Patrick Sheehan,5
105,0,22293,Heath Slocum,5
105,0,22295,Darron Stiles,5
105,0,26287,Roland Thatcher,5
105,0,12454,Mario Tiziani,5
105,0,08385,Omar Uresti,5
105,0,20396,Lee Westwood,5
132,0,20098,Stuart Appleby,4
132,0,23614,Rich Beem,4
132,0,08123,Jeff Brehaut,4
132,0,24290,D.J. Brigman,4
132,0,01157,Tom Byrum,4
132,0,12510,Chad Campbell,4
132,0,20472,Alex Cejka,4
132,0,12826,Paul Claxton,4
132,0,06621,Joe Durant,4
132,0,20121,Todd Fischer,4
132,0,01388,Robert Gamez,4
132,0,08725,Tom Gillis,4
132,0,08537,J.P. Hayes,4
132,0,12782,Tim Herron,4
132,0,01577,Lee Janzen,4
132,0,01599,Steve Jones,4
132,0,20382,Stephen Leaney,4
132,0,01810,Phil Mickelson,4
132,0,01928,Corey Pavin,4
132,0,24361,Pat Perez,4
132,0,10912,Craig Perks,4
132,0,20474,Phillip Price,4
132,0,25847,Rob Rashell,4
132,0,06527,Steve Stricker,4
132,0,02223,Bob Tway,4
132,0,02239,Scott Verplank,4
132,0,02246,Duffy Waldorf,4
132,0,21878,Mark Wilson,4
160,0,06004,Stephen Ames,3
160,0,01042,Paul Azinger,3
160,0,01132,Mark Brooks,3
160,0,01139,Olin Browne,3
160,0,19972,José Coceres,3
160,0,28088,Matt Davidson,3
160,0,01361,Dan Forsman,3
160,0,01381,Fred Funk,3
160,0,10733,Kent Jones,3
160,0,08993,Franklin Langham,3
160,0,10860,Justin Leonard,3
160,0,24912,Will MacKenzie,3
160,0,01761,Len Mattiace,3
160,0,06373,José María Olazábal,3
160,0,20572,Rod Pampling,3
160,0,20127,Chris Riley,3
160,0,06595,Kevin Sutherland,3
177,0,01175,Jim Carter,2
177,0,01219,John Cook,2
177,0,06599,John Elliott,2
177,0,21806,Paul Gow,2
177,0,01457,Jay Haas,2
177,0,01487,Jeff Hart,2
177,0,08545,Glen Hnatiuk,2
177,0,10962,Bradley Hughes,2
