RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,08793,Tiger Woods,21.11,171,810
2,0,01706,Davis Love III,20.33,200,984
3,0,07457,Steve Flesch,20.28,260,1282
4,0,09011,David Duval,19.75,143,724
5,0,01161,Mark Calcavecchia,19.73,193,978
6,0,02206,David Toms,19.12,221,1156
7,0,01042,Paul Azinger,18.94,147,776
8,0,02010,Loren Roberts,18.92,179,946
9,0,02214,Kirk Triplett,18.76,197,1050
10,0,10860,Justin Leonard,18.71,186,994
11,0,10423,Mike Weir,18.70,192,1027
12,0,01024,Billy Andrade,18.66,167,895
13,0,01553,John Huston,18.63,161,864
14,0,06036,Scott Dunlap,18.56,209,1126
15,0,20593,Greg Chalmers,18.52,180,972
16,0,01707,Steve Lowery,18.50,202,1092
17,0,06621,Joe Durant,18.41,181,983
17,0,01968,Nick Price,18.41,123,668
19,0,06251,Chris DiMarco,18.13,217,1197
20,0,20094,Jonathan Kaye,18.09,212,1172
21,0,12823,Carlos Franco,18.07,163,902
21,0,01810,Phil Mickelson,18.07,155,858
23,0,02239,Scott Verplank,18.05,202,1119
24,0,08375,Paul Stankowski,18.04,136,754
25,0,08993,Franklin Langham,18.00,169,939
26,0,02245,Grant Waite,17.88,157,878
27,0,01724,Jeff Maggert,17.86,155,868
28,0,01619,Skip Kendall,17.82,206,1156
29,0,24356,Jason Buha,17.79,153,860
30,0,01943,Chris Perry,17.74,192,1082
31,0,01945,Kenny Perry,17.71,136,768
32,0,20229,Stewart Cink,17.65,182,1031
33,0,01329,Brad Faxon,17.51,173,988
34,0,06567,Vijay Singh,17.37,172,990
35,0,01527,Scott Hoch,17.36,187,1077
36,0,06522,Ernie Els,17.34,129,744
37,0,01938,David Peoples,17.31,179,1034
38,0,20098,Stuart Appleby,17.27,152,880
39,0,23614,Rich Beem,17.24,146,847
40,0,12645,Brent Geiberger,17.22,136,790
41,0,01771,Blaine McCallister,17.17,186,1083
42,0,06617,Brian Henninger,17.15,161,939
43,0,01157,Tom Byrum,17.12,162,946
43,0,06643,Paul Goydos,17.12,176,1028
45,0,12652,Cameron Beckman,17.10,145,848
46,0,01203,Russ Cochran,17.03,124,728
47,0,01823,Larry Mize,16.95,121,714
48,0,01418,Bill Glasson,16.91,161,952
49,0,02170,Hal Sutton,16.88,160,948
50,0,12782,Tim Herron,16.83,170,1010
51,0,06575,Dudley Hart,16.80,128,762
51,0,06613,Tommy Tolles,16.80,103,613
53,0,02246,Duffy Waldorf,16.75,134,800
54,0,02104,Jeff Sluman,16.72,196,1172
55,0,06809,Bob Burns,16.67,155,930
55,0,06088,Steve Gotsche,16.67,154,924
57,0,08931,Glen Day,16.60,159,958
58,0,01185,Brandel Chamblee,16.58,121,730
59,0,06595,Kevin Sutherland,16.57,164,990
60,0,06004,Stephen Ames,16.55,164,991
60,0,06090,Jim McGovern,16.55,91,550
62,0,11032,Frank Lickliter II,16.54,181,1094
62,0,10585,Scott McCarron,16.54,168,1016
64,0,12388,Michael Clark II,16.43,136,828
65,0,21209,Sergio Garcia,16.37,91,556
66,0,23621,Rory Sabbatini,16.36,141,862
67,0,06581,David Sutherland,16.32,180,1103
68,0,19824,Craig Barlow,16.30,164,1006
69,0,12660,Jesper Parnevik,16.22,121,746
70,0,20043,Edward Fryatt,16.21,165,1018
71,0,02133,Craig Stadler,16.20,110,679
72,0,21805,Harrison Frazar,16.19,118,729
73,0,06350,Bob May,16.15,157,972
74,0,21949,Joe Ogilvie,16.07,152,946
75,0,01723,Andrew Magee,16.04,120,748
75,0,06140,Sean Murphy,16.04,167,1041
77,0,01226,Fred Couples,16.03,117,730
78,0,10809,Jim Furyk,16.02,165,1030
79,0,01677,Tom Lehman,15.96,120,752
80,0,01577,Lee Janzen,15.93,152,954
80,0,10425,Jay Williamson,15.93,170,1067
82,0,19846,Brian Gay,15.92,163,1024
83,0,19881,Robert Damron,15.89,150,944
84,0,01175,Jim Carter,15.88,158,995
85,0,20445,Casey Martin,15.85,145,915
85,0,02131,Mike Springer,15.85,133,839
87,0,06012,Greg Kraft,15.82,175,1106
88,0,01098,Jay Don Blake,15.78,154,976
88,0,01685,J.L. Lewis,15.78,169,1071
90,0,01320,Bob Estes,15.76,107,679
90,0,20127,Chris Riley,15.76,156,990
92,0,06573,Brandt Jobe,15.74,144,915
93,0,08385,Omar Uresti,15.71,153,974
94,0,01975,Tom Purtzer,15.70,92,586
95,0,10649,Tom Scherrer,15.68,166,1059
96,0,07867,Woody Austin,15.66,163,1041
97,0,10117,Bob Heintz,15.65,138,882
98,0,20099,Doug Barron,15.62,134,858
99,0,12680,Shigeki Maruyama,15.50,142,916
100,0,23125,Brad Elder,15.49,176,1136
101,0,08537,J.P. Hayes,15.43,141,914
102,0,06315,Pete Jordan,15.41,164,1064
103,0,07763,Doug Dunakey,15.38,127,826
104,0,10201,Matt Gogel,15.36,133,866
104,0,01920,Craig Parry,15.36,114,742
106,0,24357,K.J. Choi,15.33,141,920
107,0,01323,Brad Fabel,15.28,138,903
108,0,01381,Fred Funk,15.26,175,1147
109,0,08545,Glen Hnatiuk,15.25,143,938
110,0,01307,Joel Edwards,15.24,158,1037
111,0,02279,Mark Wiebe,15.22,146,959
112,0,07749,Brett Quigley,15.18,102,672
113,0,10912,Craig Perks,15.17,128,844
114,0,01326,Nick Faldo,15.02,79,526
114,0,02101,Joey Sindelar,15.02,129,859
116,0,06431,Jean Van de Velde,14.97,106,708
117,0,01040,Emlyn Aubrey,14.95,99,662
117,0,01191,Barry Cheesman,14.95,145,970
117,0,01219,John Cook,14.95,138,923
120,0,06527,Steve Stricker,14.94,95,636
121,0,02257,Brian Watts,14.93,136,911
122,0,01282,Trevor Dodds,14.91,130,872
122,0,01797,Rocco Mediate,14.91,120,805
124,0,06062,Charles Raulerson,14.90,152,1020
125,0,21007,Gabriel Hjertstedt,14.86,129,868
126,0,01457,Jay Haas,14.85,117,788
126,0,20095,Carl Paulson,14.85,159,1071
128,0,01249,John Daly,14.80,111,750
129,0,01063,Ben Bates,14.75,160,1085
130,0,06515,Shaun Micheel,14.72,139,944
131,0,01887,Mark O'Meara,14.65,87,594
132,0,01766,Billy Mayfair,14.64,134,915
132,0,12753,David Morland IV,14.64,130,888
134,0,07101,Dave Stockton Jr.,14.57,131,899
135,0,01996,Mike Reid,14.56,112,769
136,0,01139,Olin Browne,14.55,151,1038
137,0,01408,Kelly Gibson,14.54,123,846
138,0,19822,Bobby Cochran,14.48,115,794
139,0,01361,Dan Forsman,14.47,132,912
140,0,02223,Bob Tway,14.42,135,936
141,0,06014,Eric Booker,14.40,127,882
142,0,01132,Mark Brooks,14.36,133,926
142,0,10962,Bradley Hughes,14.36,135,940
144,0,10885,Robert Allenby,14.29,146,1022
144,0,01331,Rick Fehr,14.29,106,742
146,0,01926,Steve Pate,14.27,140,981
147,0,01905,Joe Ozaki,14.26,79,554
148,0,01313,Steve Elkington,14.24,90,632
149,0,01388,Robert Gamez,14.23,113,794
150,0,01533,P.H. Horgan III,14.22,97,682
151,0,08535,Gary Nicklaus,14.20,122,859
